nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
39341 (01.71.000.3),BN039341,Miklabraut 72,uppsetn. á gervihnattadisk,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að setja upp gervihnattadisk, 100 sm í þvermál, á reykháf fjölbýlishúss á lóð nr. 72 við Miklubraut.  Sbr. fyrirspurn BN039262 dags. 9.des.2008, sem fékk jákvæða umsögn.  Samþykki íbúa Miklubrautar 72, 70, 68 fylgir.  Gjald kr. 7.300"
39329 (01.83.600.3),BN039329,Skógargerði 2,reyndarteikning fyrir viðbyggingu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðri stækkun garðskála, til að útbúa hjólageymslu undir hluta útbyggingar og til að stækka sólpall við tvíbýlishúsið á lóð nr. 2 við Skógargerði.  Áður gerð stækkun:  xx ferm., xx rúmm.  Gjald kr. 7.300 + xx"
39332 (01.15.140.5 02),BN039332,Smiðjustígur 11B,garðveggur á lóðarmörkum,Frestað. Vísað til athugasemda á umsóknarblaði. Vísað til umsagnar garðyrkjustjóra.,Sótt er um leyfi til að reisa garðvegg á lóðarmörkum vestan og sunnan megin við hús á lóð nr. 11B við Smiðjustíg.  Bréf frá burðavirkishönnuði dags. 24. nóv. 2008 fylgir sem og bréf frá hönnuði dags. 22. des. 2008.  Gjald kr. 7.300
38613 (01.13.210.4),BN038613,Tryggvagata 16,útisalerni Laugaveg 50-52 og Tryggvagötu,Frestað. Málsetja skal  staðsetningu salernishúss í Tryggvagötu Staðsetningu salernishúss á Laugavegi 50 - 52 er  synjað.,"Sótt er um leyfi fyrir útisalerni  á Laugarvegi, framan við nr. 50 og 52 og á  horni Tryggvagötu og Naustins. Ljósmyndir fylgja með.  Erindi fylgir umsögn skipulagsstjóra dags. 16. desember 2008 og umsögn Framkvæmda- og eignasviðs dags. 27. september 2008.  Gjald kr. 7.300"
39222 (01.13.600.2),BN039222,Vesturgata 25,"lagf. innandyra, reyndarteikn.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir reyndarteikningum, núverandi ástandi með áorðnum breytingum frá upphafi, af íbúðarhúsi og geymsluskúr á lóð nr. 25 við Vesturgötu.  Meðfylgjandi er bréf frá arkitekt.  Gjald kr. 7.300 + 7.300"
39350 (00.31.332.-),BN039350,Útkot - Kjalarnesi,spildur D og E,Frestað. Málinu vísað til umsagnar lögfræði- og stjórnsýslu.,"Ofanritaður óskar eftir því að spildur D og E í landi Útkots verði sameinaðar undir eitt landnúmer svo hægt sé að þinglýsa nafninu Útkot 3 á spildurnar.  Málinu fylgir bréf umsækjanda dags. 20. ágúst 2008, mæliblað 31.33, samrunaskjal, bréf  Landbúnaðarráðuneytis dags. 6. júlí 2004, bréf skipulags- og byggingarsviðs dags. 26. maí 2004 og afrit af eignaskiptayfirlýsingu dags. 16. sept. 2002."
39346 (01.70.440.1),BN039346,Blönduhlíð 2,(fsp) br á skráningu,Nei. Samræmist ekki deiliskipulagi. Vísað til fyrri afstöðu í málinu.,"Spurt er hvort leyft yrði að breyta í íbúð, geymslu sem er til húsa í bílskúr. mhl. 02 við fjölbýlishúsið á lóð nr. 2 við Blönduhlíð."
39336 (01.29.540.6),BN039336,Grensásvegur 12A,(fsp) breyta skrifst.húsn. í íbúð,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyft yrði að breyta skrifstofuhúsnæði á 1. hæð (rými 04- 0103) í íbúð í skrifstofuhúsinu á lóð nr. 12A við Grensásveg.
39335 (01.18.000.1),BN039335,Lækjargata MR,(fsp) byggja skólahús,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Spurt er hvort leyft yrði að byggja skólahúsnæði eins og sýnt er á meðfylgjandi teikningum á baklóð MR nr. 7 við Lækjargötu og yfir á lóðir nr. 2, 2B, 4 og 4B við Amtmannsstíg.  Erindi fylgir yfirlýsing VSI dags. 22. desember 2008"
39345 (01.19.020.1),BN039345,Njálsgata 26,(fsp) br á skráningu,Nei. Samræmist ekki deiliskipulagi.,"Spurt er hvort leyft yrði að skrá sem íbúð, geymslu (Mhl. 02) við fjölbýlishúsið á lóð nr. 26 við Njálsgötu."
39343 (01.79.350.1),BN039343,Skógarvegur 18-22,(fsp) nýbygging,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Spurt er hvort leyft yrði að byggja stúdentaíbúðir í þremur 4. til 5 hæða fjölbýlishúsum með bílakjallara eins og sýnt er á meðfylgjandi uppdráttum af lóð nr. 18-22 við Skógarveg.
