nr,url,heimilisfang,tegund,nidurstada,spurning
26501 (01.14.041.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026501,Aðalstræti 9,br. í 6 skrifst. á 2.h,Frestað. Enn vantar samþykki meðeigenda.,"Sótt er um leyfi til þess að skipta 2. hæð í sex sjálfstæðar  skrifstofueiningar auk áður samþykkts þjónusturýmis Íslandssíma, setja björgunarop í alla glugga skrifstofueininga 2. hæðar og breyta innra skipulagi ásamt endurbótum brunahólfunar stigahúss í kjallara hússins á lóð nr. 9 við Aðalstræti. Bréf frá stjórn húsfélagsins dags. 13. janúar 2003, umsögn gatnamálastjóra dags. 23. janúar 2003, útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. janúar og 17. október 2003, mótmæli meðeiganda dags. 27. febrúar 2003, afsal vegna eignar nú 0003 innfært 18. febrúar 2001, bréf meðeiganda dags. 7. mars 2003, ljósrit af bréfum eldvarnareftirlits dags. 1. ágúst 1997, 8. febrúar 1998 og 2. júní 2000, bréf Jóns Einars Jakobssonar lögmanns dags. 23. september 2003 og 20. október 2003, samþykki sumra meðeigenda  dags. 15. júní 2003 og minnisblað forstöðum. lögfræði- og stjórnsýslu skipulags- og byggingarsviðs dags. 5. nóvember 2003 fylgja erindinu. Gjald kr. 5.100"
28332 (01.18.000.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028332,Amtmannsstígur 6,leiðrétt uppmæling,Frestað. Vísað til athugasemda á umsóknarblaði. Kynna málið meðeigendum.,"Sótt er um samþykki fyrir leiðréttingum á herbergjastærðum, stiga, útliti og landaðlögun íbúðarhússins á lóð nr. 6 við Amtmannsstíg. Umboð hönnuðar frá öðrum eiganda hússins dags. 4. nóvember 2003 og bréf hönnuðar dags. 21. nóvember 2003 fylgja erindinu. Gjald kr. 5.100"
28308 (01.26.410.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028308,Ármúli 21,breyting inni - breyting úti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi í kjallara og á fyrstu hæð, breyta útliti norður- og suðurhliðar og breyta brunavörnum í húsinu á lóðinni nr. 21 við Ármúla. Gjald kr. 5.100"
28310 (02.40.710.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028310,Bakkastaðir 111,endurn. byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Samþykktin er gerð með vísan til umsagnar skrifstofustjóra borgarverkfræðings og þeirrar framkvæmdaáætlunar sem byggjandi hefur lagt fram og er dags. 20. nóvember 2003.,"Sótt er um endurnýjun byggingarleyfis 23227 frá 11. september 2001 þar sem sótt var um ""leyfi til þess að byggja einlyft einbýlishús með innbyggðri bílgeymslu á lóðinni nr. 111 við Bakkastaði.  Húsið er steinsteypt, einangrað og klætt utan með ál- og timburklæðningu."" Umsögn skrifstofustjóra borgarverkfræðings dags. 25. nóvember 2003 fylgir erindinu. Stærð: Íbúð 233,7 ferm., bílg. 25,9 ferm.  Samtals 259,6 ferm. og 939,1 rúmm. Gjald kr. 5.100 + 47.894"
25621 (01.18.444.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025621,Baldursgata 9,breyt. + reyndart.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi, leyfi til þess að sameina matshluta og samþykki fyrir áður gerðri séreign í kjallara (eign 0001, ósamþ. íb.) í húsinu á lóðinni nr. 9 við Baldursgötu. Skoðunarskýrsla byggingarfulltrúa dags. 18. október 2001 fylgir erindinu. Samþykki nágranna að Óðinsgötu 32 og 32B (vegna glugga á lóðarmörkum) fylgir erindinu. Afsalsbréf vegna eignar 0001 innfært 25. september 2000 og kaupsamningur vegna sömu eignar dags. 20. febrúar 2003 fylgir erindinu. Gjald kr. 4.800"
28342 (01.82.020.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028342,Borgargerði 6,áður gerðar breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum þar sem m.a. er gerð grein fyrir kjallara undir hluta íbúðarhúss  ásamt skiptingu bílskúrs í tvær bílgeymslur og fyrir fjölgun bílastæða á lóð nr. 6 við Borgargerði. Gjald kr. 5.100
28473 (01.21.779.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028473,Borgartún 19,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir stækkun kjallara  hússins nr. 19 við Borgartún sem nemur hluta af innkeyrslu. Jafnframt er sótt um leyfi fyrir breyttu innra fyrirkomulagi og breytingum á útliti þ.á.m. handrið á fjórðu hæð. Stækkun: xx Gjald kr. 5.100 + xx
27245 (00.00.000.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027245,Borgartún 5,br innra frkl mhl 03,Frestað. Samræma skráningu.,Sótt er um leyfi til að hólfa húsið nr. 5 við Borgartún (matshl. 03) á lóðinni nr. 5 við Borgartún og 6 við Sætún í tvo hluta og gera litla skrifstofu í miðhluta. Jafnframt er sótt um leyfi til að sameina matshluta 03 og 04 þannig að hinn sameinaði matshluti verði nr. 03. Gjald kr. 5.100
28253 (01.24.220.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028253,Brautarholt 20,br. veitingast. á 1. og 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar gatnamálastjóra vegna hringstiga á gangstétt inná lóð.,Sótt er um leyfi til að koma fyrir tveimur veitingastöðum á fyrstu og annarri hæð hússins nr. 20 við Brautarholt. Á fyrstu hæð verði einn veitingastaður í austurhluta (0101) og annar í vesturhluta (0102) ásamt milligólfi (0104) og vesturhluta annarrar hæðar (0202). Snyrtingar fyrir báða staðina verði  staðsettar í rými 0105. Jafnframt er sótt um leyfi tl að koma fyrir nýrri flóttaleið frá annarri hæð um stálstiga við norðurhlið.   Erindinu fylgir samþykki meðeigenda dags. 26. nóv. 2003 áritað á teikningu. Gjald kr. 5.100
28032 (01.81.7-9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN028032,Breiðagerði 20,viðbygging við skóla,Frestað. Lagfæra skráningu.,"Að lokinni grenndarkynningu byggingarleyfisumsóknar er lagt fram að nýju bréf frá afgreiðslufundi byggingarfulltrúa 23.09.03. Sótt er um leyfi til þess að byggja tveggja hæða steinsteypta viðbyggingu ásamt kjallara og lagnakjallara að suðurhlið Breiðagerðisskóla á lóð nr. 20 við Breiðagerði skv. uppdr. Kanon arkitekta, dags. 12.09.03 og nýrri afstöðumynd, dags. 07.10.03. Bréf hönnuðar ódags. fylgir erindinu. Málið var í kynningu frá 15. október til 13. nóvember 2003. Engar athugasemdir bárust. Stærð: Samtals stækkun 1830,9 ferm., 4785 rúmm. Gjald kr. 5.100 + 244.035"
