nr,url,heimilisfang,tegund,nidurstada,spurning
27607 (01.14.050.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027607,Austurstræti 20,"skemmtistaður, breytingar",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar gatnamálastjóra vegna skábrautar og til skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og innrétta skemmtistað í austurhluta hússins á lóðinni nr. 20 við Austurstræti. Útliti og aðkomu að húsi Austurstrætismegin er einnig breytt. Gjald kr. 5.100
27605 (01.43.030.1 03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027605,Álfheimar 12,nr.12 - áðurg. íb. í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri íbúð í kjallara hússins nr. 12 á lóðinni nr. 8-24 við Álfheima. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 27. september 2002 (v. fyrirspurnar) fylgir erindinu. Athugasemd nokkurra meðlóðarhafa dags. 28. janúar 2003 fylgir erindinu.  Uppdráttur Rafmagnsveitu Reykjavíkur samþ. 12. 11. 1957 fylgir erindinu. Gjald kr. 5.100
27582 (01.29.200.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027582,Ármúli 22,breytingar úti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á úliti hússins nr. 22 við Ármúla. Gjald kr. 5.100
27620 (02.40.770.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027620,Bakkastaðir 77,stækkun á leikskóla,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Samráð skal haft við gatnamálastjóra vegna lagna.,"Sótt er um leyfi til þess að stækka nýsamþykktan tveggja deilda leikskóla sem nemur einni deild ásamt listasmiðju og fatamóttöku á lóð nr. 77 við Bakkastaði. Stærð: Stækkun 115,6 ferm., 364,8 rúmm. Gjald kr. 5.100 + 18.605"
26718 (01.70.210.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026718,Barmahlíð 26,áður gerð íbúð í risi,Frestað. Vantar samþykki meðeigenda. Lagfæra skráningartöflu.,"Sótt er um samþykki fyrir áður gerðri íbúð á þakhæð fjölbýlishússins á lóð nr. 26 við Barmahlíð. Íbúðarskoðun byggingarfulltrúa dags. 28. febrúar 2003, virðingargjörð dags. 20. janúar 1948, afsal rishæðar innfært 28. október 1994 og skiptayfirlýsing innfærð 23. ágúst 1991 fylgja erindinu. Gjald kr. 5.100"
27483 (01.19.111.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027483,Bergþórugata 51,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi, þar með talið afmörkun séreignar 0001  í kjallara hússins nr. 51 við Bergþórugötu vegna eignaskipta. Samþykki Huldu Svansdóttur dags. 4. júlí 2003  fylgir umsókn. Gjald kr. 5.100"
27068 (04.30.960.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027068,Bæjarháls 1,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir breyttum salarhæðum, breyttu útliti glerbyggingar og austurhúss ásamt breyttu innra skipulagi allra hæða húss Orkuveitu Reykjavíkur nr. 1 við Bæjarháls og nr. 1 við Réttarháls. Brunahönnun endurskoðuð 13. júní 2003 fylgir erindinu. Stærð: xxx ferm., xxx rúmm. Gjald kr. 5.100 + xxx"
27639 (01.35.510.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027639,Efstasund 7,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi hússins nr. 7 við Efstasund. Jafnframt er sótt um leyfi til að breyta núverandi fyrirkomulagi á rishæð. Erindinu fylgir vottorð frá borgarskjalasafni dags. 15. maí 2003 og  íbúðarskoðun byggingarfulltrúa dags. 25. apríl 2003. Gjald kr. 5.100
27583 (01.67.210.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027583,Einarsnes 56,viðbygging ofl.,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja bílskúr úr bárujárnsklæddu timbri, einangra og klæða hús utan með bárujárni og byggja anddyrisviðbyggingu að vesturhlið hússins á lóðinni nr. 56 við Einarsnes. Stærð: Bílskúr xx. Stækkun einbýlishúss xx Gjald kr. 5.100 + xx"
27609 (01.19.521.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027609,Eiríksgata 15,bílastæði,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að útbúa þrjú bílastæði á baklóð hússins á lóðinni nr. 15 við Eiríksgötu. Bréf Jóns Ólafssonar hrl. dags. 17. desember 2002 og bréf byggingarfulltrúa dags. 6. janúar 2003 fylgja erindinu. Gjald kr. 5.100
