nr,url,heimilisfang,tegund,nidurstada,spurning
22452 (01.13.650.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022452,Aðalstræti 4 ,Reyndarteikningar,Samþykkt. Samþykktin tekur einungis til stærða og eignaafmörkunar þar sem fyrir liggur samþykktur aðaluppdráttur vegna nýbyggingar á lóðinni.,"Sótt er um samþykki fyrir reyndarteikningum að matshlutum 01 og 02 á lóðinni nr. 4 við Aðalstræti. Samkvæmt teikningunum vantar talsvert uppá að húsnæðið uppfylli ákvæði byggingarreglugerðar, þ.á.m. ákvæði um brunavarnir, en teikningarnar eru unnar til að gera megi eignaskiptayfirlýsingu og ganga frá eignasölu. Að því loknu verði matshluti 01 rifinn og hafist handa um breytingar á matshlut 02 í samræmi við samþykkt byggingarfulltrúa dags. 11. maí 2000. Gjald kr. 4.100"
22436 (01.14.030.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022436,Austurstræti 17 ,"Loftnet, 2 stk.",Var samþykkt 19. janúar 2001. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja upp loftnet á austur- og vesturhlið 6. hæðar hússins og koma fyrir tengistöðvarskápum vegna GSM fjarskipta efst í lyftuhúsi á lóð nr. 17 við Austurstræti. Gjald kr. 4.100
22440 (01.14.050.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022440,Austurstræti 22 ,Br. innv. og bar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta lítillega innveggjum á 1. og 2. hæð og breyta bar á 1. hæð skemmtistaðarinns Astró á lóð nr. 22 við Austurstræti. Gjald kr. 4.100
22445 (01.26.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022445,Ármúli 3 - bakhús,breytt fyrirkomulag inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi fyrstu hæðar í bakhúsi (matshl. 03) á lóðinni nr. 3 við Ármúla. Jafnframt er erindi 20466 fellt úr gildi. Bréf hönnuða dags 8. janúar 2001 fylgir erindinu. Gjald kr. 4.100
22465 (12.65.201 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022465,Ármúli 31 ,Breytingar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um samþykki fyrir leiðréttri afstöðumynd af vesturhluta hússins Ármúli 31sem er matshluti 01 á lóðinni nr. 34 við Suðurlandsbraut. Texti um stærðir er leiðréttur. Leiðrétt stærð: Stækkun viðbygging, milliloft 98,1 ferm. og 70,0 rúmm. (en ekki 333,5 rúmm. eins og áður var bókað). Gjald kr. 4.100 + 2.870"
20679 (01.19.502.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020679,Barónsstígur 49,Reyndarteikn. v/eignaskipta,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir reyndarteikningum af kjallara hússins á lóðinni nr. 49 við Barónsstíg vegna gerðar eignaskiptayfirlýsingar. Á teikningum er gerð grein fyrir  geymslu (rými 0007) undir útitröppum. Samþykki meðeigenda (ódags.) fylgir erindinu. Stærð: Stækkun (rými 0007) 3,8 ferm. og 7,9 rúmm. Gjald kr. 4.100 + 324"
22419 (00.00.000.0 03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022419,Básbryggja 9,( 9) innra frkl íb 0101 og 0303,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi íbúða nr. 0101 og 0303 í húsi nr. 9 (matshl. 03) á lóðinni nr. 5-11 við Básbryggju. Gjald kr. 4.100
22450 (01.18.410.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022450,Bergstaðastræti 19 ,breyta húsi í upprunalegt horf,Frestað. Málinu vísað til umsagnar Borgarskipulags og gatnamálastjóra vegna bílastæða á lóð. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta skráningu úr íbúðar- og skrifstofuhúsnæði í ""heimagistingu"" með þremur gistiíbúðum, klæða hús utan með bárujárni og færa gluggasetningu á vestur- og austurhlið til upprunalegs horfs í húsinu (matshl. 01) á lóðinni nr. 19 við Bergstaðastræti. Einnig er sótt um leyfi til þess að koma fyrir þremur bílastæðum á lóðinni. Samþykki meðeiganda og meðlóðarhafa (á teikn.) fylgir erindinu. Umsagnir Húsafriðunarnefndar og Árbæjarsafns dagsettar 8. nóvember 2000 fylgja erindinu. Gjald kr. 4.100"
22330 (04.05.640.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022330,Bíldshöfði 7 ,olíuafgreiðsludæla,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að koma fyrir dælu fyrir olíuafgreiðslu ásamt afgreiðsluplani á lóð B.M. Vallá  nr. 7 við Bíldshöfða. Gjald kr. 4.100
22467 (01.70.440.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022467,Blönduhlíð 8 ,Breyting á gluggapóstum,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta gluggapóstum hornglugga á 1. og 2. hæð hússins á lóð nr. 8 við Blönduhlíð. Gjald kr. 4.100
