nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015104,Aðalstræti 6,Gluggafög (opnanleg) sett á 1. og 2. hæð.,Samþykkt.,Sótt er um leyfi til þess að setja opnanleg fög á 1. og 2. hæð í húsinu á lóðinni nr. 6 við Aðalstræti. Gjald kr. 2.387.oo.
"15104 (01.01.136.502) Aðalstræti 6,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015084,Barmahlíð 32,Girðing og bílastæði,Frestað. Vísað til umsagnar Borgarskipulags.,"Sótt er um leyfi til þess að fella tré, koma fyrir bílastæði og reisa girðingu á lóðinni nr. 32 við Barmahlíð. Gjald kr. 2.387.oo. Samþykki meðeigenda dags. júní 1997 og lóðarhafa Mávahlíðar 23, dags. júní 1997 fylgja erindinu."
"15084 (01.01.702.112) Barmahlíð 32,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015074,Bergstaðastræti 38,Viðbygging,Samþykkt. Með vísan til athugasemda eldvarnareftirlitsins.,"Sótt er um leyfi til þess að byggja tvo kvisti og koma fyrir svölum á hluta af þaki 1. hæðar hússins á lóðinni nr. 38 við Bergstaðastræti. Stærð: 2. hæð 8,2 ferm., 20,3 rúmm. Gjald kr. 2.387.oo + 485.oo. Bréf hönnuðar dags. 2. júní 1997 fylgir erindinu."
"15074 (01.01.185.201) Bergstaðastræti 38,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015061,Birkimelur 10-10a-10b,Endurnýjun á svölum og handrið,Samþykkt.,"Sótt er um leyfi til þess að endurnýja svalir og svalahandrið á húsinu á lóðinni nr. 10-10B við Birkimel. Gjald kr. 2.387.oo. Samþykki forsvarsmanna Húsfélaganna að Birkimel 10, 10a og 10b dags. 31. maí 1997 fylgir erindinu."
"15061 (01.01.541.501) Birkimelur 10-10a-10b,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015108,Bjarnarstígur 3,Víðbygging og niðurrif,"Frestað. Kynna fyrir eigendum Bjarnarstígs nr. 1 og 5, og Kárastígs 4 og 6.","Sótt er um leyfi til þess að endurbyggja og stækka geymslu    við norðausturhlið og byggja áður samþykkt anddyri úr steinsteypu í stað timbur við húsið á lóðinni nr. 3 við Bjarnastíg. Stærð: 1. hæð 4,8 ferm., 15,2 rúmm. Gjald kr. 2.387 + 363."
"15108 (01.01.182.224) Bjarnarstígur 3,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015076,Bláhamrar 2-6,Kaffiaðstaða í sameign,Samþykkt.,Sótt er um leyfi til þess að setja upp eldhúsinnréttingu og kaffiaðstöðu í óráðstafað rými í sameign á 1. hæð í húsinu á lóðinni nr. 2-4 við Bláhamra. Gjald kr. 2.387.oo.
"15076 (01.02.296.701) Bláhamrar 2-6,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015092,Breiðavík 87,Breyting úti og inni,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta innréttingu í eldhúsi og þvottahúsi og breyta gluggum í stofu og eldhúsi í húsinu á lóðinni nr. 87 við Breiðuvík. Gjald kr. 2.387.oo.
"15092 (01.02.352.503) Breiðavík 87,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014703,Dofraborgir 17,einbýlishús,Frestað. Vísað til athugasemda eldvarnareftirlits. Sýna útloftun á skriðkjallara. Gera grein fyrir stærðabreytingu og leiðrétta skráningartöflu..,"Sótt er um leyfi fyrir útlitsbreytingu á áður samþykktu húsi úr stálgrind með klæðningu. Stærð voru 1. hæð 164,5 ferm., 635 rúmm., bílgeymsla 33,8 ferm., 131 rúmm., en eiga að vera 1. hæð 152,9 ferm., 692 rúmm., bílgeymsla 48,1 ferm., 127 rúmm., stækkun 2,7 ferm., 53 rúmm. Gjald kr. 2.387.oo + 1.265.oo. Jafnframt lagt fram vottorð frá Rb dags. 29.10.96 ásamt greinagerð, skýrsla Rb um rannsókn nr. H96/1120 dags. 24.02.97, skýrsla Rb um rannsókn nr. H96/1039 dags. 28.01.97, viðurkenningar Brunamálastofnunar ríkisins nr. 1996:25 og 1996:15 og bréf Krosshamra dags. 04.04.1997."
"14703 (01.02.344.001) Dofraborgir 17,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014704,Dofraborgir 19,einbýlishús,Frestað. Vísað til athugasemda eldvarnaeftirlits. Sýna útloftun í skriðkjallara. Gera grein fyrir stærðarbreytingum og leiðrétta skráningartöflu.,"Sótt er um leyfi til þess að gera útlitsbreytingar á áður samþykktu húsi úr stálgrind með klæðningu á lóðinni nr. 19 við Dofraborgir. Stærðir voru bókaðar: 1. hæð 164,5 ferm., 635 rúmm., bílgeymsla 33,8 ferm., 131 rúmm., en eiga að vera 1. hæð 152,9 ferm., 692 rúmm., bílgeymsla 48,1 ferm., 127 rúmm., stækkun: 2,7 ferm., 53 rúmm Gjald kr. 2.387.oo + 1.265.oo. Jafnframt lagt fram vottorð frá Rb dags. 29.10.96 ásamt greinagerð, skýrsla Rb um rannsókn nr. H96/1120 dags. 24.02.97, skýrsla Rb um rannsókn nr. H96/1039 dags. 28.01.97, viðurkenning Brunamálastofnunar ríkisins nr. 1996:25 og nr. 1996:15 og bréf Krosshamra dags. 04.04.97."
"14704 (01.02.344.002) Dofraborgir 19,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014705,Dofraborgir 21,einbýlishús,Frestað. Vísað til athugasemda eldvarnareftirlits. Sýna útloftun í skriðkjallara. Gera grein fyrir stærðarbreytingu og leiðrétta skráningartöflu.,"Sótt er um leyfi til þess að gera útlitsbreytingar á áður samþykktu húsi úr stálgrind með klæðningu á lóðinni nr. 21 við Dofraborgir. Stærðir voru bókaðar 1. hæð 164,5 ferm., 635 rúmm., bílgeymsla 33,8 ferm., 131 rúmm., en eiga að vera 1. hæð 152,9 ferm., bílgeymsla 48,1 ferm., 127 rúmm., stækkun: 2,7 ferm., 43 rúmm., gjald kr. 2.387.oo + 1.265.oo. Jafnframt lagt fram vottorð frá Rb dags. 29.10.96 ásamt skýrlsu frá Rb dags.29.10.96 ásamt greinagerð, skýrsla rannsókna nr. H96/1120 dags. 24.04.97 og skýrsla Rb um rannsókn nr. H96/1039 dags. 28.01.97, viðurkenning brunamálastofnunar ríkisins nr. 1996:25 og nr. 1996:15 og bréf Krosshamra dags. 04.04.1997."
