nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013950,Bankastræti 5,Banki + verslun,Frestað. Gera grein fyrir stærðarbreytingu. Vantar skráningartöflu.,Sótt er um leyfi til þess að breyta innréttingu 1. hæðar (banki minnkaður og verslun kemur í staðinn) í húsinu á lóðinni nr. 5 við Bankastræti. Gjald kr. 2.387.oo.
"13950 (01.01.170.008) Bankastræti 5,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013970,Bárugata 10,Uppfærðar teikningar,Samþykkt.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 10 við Bárugötu. Gjald kr. 2.387.oo.
"13970 (01.01.136.219) Bárugata 10,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013946,Dyngjuvegur 12,Skjólveggur,Frestað. Vantar skráningartöflu.,Sótt er um leyfi til þess að byggja skjólvegg úr timbri fyrir anddyri á austurhlið hússins á lóðinni nr. 12 við Dyngjuveg og breyta skipulagi sameingar í kjallara. Gjald kr. 2.387.oo.
"13946 (01.01.384.202) Dyngjuvegur 12,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013957,Engjateigur 17-19,Innrétta hárgreiðslustofu,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,"Sótt er um leyfi til þess að innrétta hárgreiðslustofu í húsinu á lóðinni nr. 17 við Engjateig. Gjald kr. 2.387.oo. Yfirlýsing húsfélags Listhússins í Laugardal, dags. 23.01.1997."
"13957 (01.01.367.303) Engjateigur 17-19,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013956,Erluhólar 5,Skipta í tvær íbúðir,Frestað. Vísað til skipulags- og umferðarnefndar.,Sótt er um leyfi til þess að skipta húsinu á lóðinni nr. 5 við Erluhóla í tvær íbúðir. Gjald kr. 2.387.oo.
"13956 (01.04.641.405) Erluhólar 5,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013951,Ferjuvogur 15,Áður gerð íbúð,Frestað. Vantar skráningartöflu.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 5 við Ferjuvog. Gjald kr. 2.387.oo. Skoðunarskýrslur byggingarfulltrúa dags. 21.08.1996 og heilbrigðiseftirlits dags. 01.10.1996 fylgja erindinu. Samþykki meðeigenda dags. 20.01.1997 fylgir erindinu.
"13951 (01.01.444.010) Ferjuvogur 15,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013999,Garðastræti 8,reyndarteikningar,Frestað. Lagfæra gögn.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 8 við Garðastræti. Gjald kr. 2.250.oo.
"13999 (01.01.136.214) Garðastræti 8,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013961,Goðaborgir 2,br.vegna eignaskipta,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta stigahúsi á áður samþykktu fjölbýlsihúsi á lóðinni nr. 2 við Goðaborgir. Gjald kr. 2.387.oo.
"13961 (01.02.344.202) Goðaborgir 2,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013947,Heiðarbær 5,Sólpallur og þakbreyt. á bílg.,Samþykkt. Þinglýsa skal yfirlýsingu um þakkant.,Sótt er um leyfi til þess að setja þak á bílskúr og byggja pall á suðurhluta lóðarinnar nr. 5 við Heiðarbæ. Stækkun: 13 rúmm. Gjald kr. 2.387.oo + 310.oo. Samþykki nágranna fylgir á teikningu.
"13947 (01.04.351.103) Heiðarbær 5,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013959,Hrefnugata  6,Reyndarteikningar,Frestað. Gögn og umsókn ófullnægjandi.,Sótt er um að fá samþykktar reyndarteikningar af húsinu á lóðinni nr. 6 við Hrefnugötu. Gjald kr. 2.387.oo.
"13959 (01.01.247.303) Hrefnugata  6,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013984,Hverafold 1-5,Sameina rými,Frestað. Vantar skráningartöflu.,Sótt er um leyfi til þess að sameina rými sem áður voru merkt 02-04 og 02-05 í rými merkt 02-04 á lóðinni nr. 1-3 við Hverafold. Gjald kr. 2.387.oo.
"13984 (01.02.874.201) Hverafold 1-5,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013954,Héðinsgata 10,Nýtt anddyri.,Frestað. Vantar skráningartöflu. Gera grein fyrir stærðum.,"Sótt er um leyfi fyrir nýju anddyri á vesturhlið hússins á lóðinni nr. 10 við Héðinsgötu. Stærð: 1. hæð 4,2 ferm., 12 rúmm. Gjald kr. 2.387.oo + 286.oo."
"13954 (01.01.324.001) Héðinsgata 10,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014002,Jakasel 28,Hárgreiðslustofa í bílskúr.,Samþykkt. Áskilið samþykki heilbrigðisnefndar. Leyfið bundið núverandi eigendum.,"Sótt er um leyfi til þess að innrétta hárgreiðslustofu í bílskúr á lóðinni nr. 28 við Jakasel. Gjald kr. 2.387.oo. Meðfylgjandi er samþykki eigenda Jakasels nr. 20, 25, 26 og 30 dags. 25.09.1996."
"14002 (01.04.994.702) Jakasel 28,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013985,Kirkjusandur 1-5,Breytt skipulag íbúðar á 6.hæð,Frestað. Vantar breytingar á skráningartöflu.,Sótt er um leyfi fyrir breyttu skipulagi íbúða á 6. hæð í húsinu á lóðinni nr. 5 við Kirkjusand. Gjald kr. 2.387.oo.
"13985 (01.01.340.301) Kirkjusandur 1-5,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013980,Leirubakki 34-36,Færa útitröppur,Frestað. Gera grein fyrir stækkun. Skila skráningartöflu.,Sótt er um leyfi til þess að breyta áður samþykktum teikningum (samþykktum 9. janúar 1997) af húsinu á lóðinni nr. 34 við Leirubakka. Gjald kr. 2.387.oo.
"13980 (01.04.633.203) Leirubakki 34-36,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013945,Lyngháls 3,Loftræstirör,Frestað. Vantar grunnmynd. Gefa skýringu á þörf fyrir loftræstiröri.,Sótt er um leyfi til þess að setja loftræstirör úr stáli á norðurhlið hússins á lóðinni nr. 3 við Lyngháls. Gjald kr. 2.387.oo. Samþykki eigenda fylgir á teikningu.
"13945 (01.04.326.003) Lyngháls 3,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014000,Lækjargata 6a,áðurgerðar breytingar,Samþykkt.,Sótt er um leyfi fyrir breyttu innra skipulagi og eignamyndun á lóðinni nr. 6A við Lækjargötu. Gjald kr. 2.250.oo.
"14000 (01.01.140.508) Lækjargata 6a,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013968,Skipholt 21,Uppfærðar teikningar,Samþykkt.,Sótt er um leyfi fyrir núverandi fyrirkomulagi hússins (vegna eignaskipta) á lóðinni nr. 21 við Skipholt. Gjald kr. 2.387.oo.
"13968 (01.01.250.108) Skipholt 21,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013988,Stararimi 57,Taka í notkun óuppfyllt rými.,Frestað. Vísað til skipulags- og umferðarnefndar.,Sótt er um leyfi til þess að taka í notkun óuppfyllt rými í kjallara og sameina það íbúð í húsinu á lóðinni nr. 57 við Stararima. Gjald kr. 2.387.oo.
"13988 (01.02.523.405) Stararimi 57,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013733,Tómasarhagi 32,"sólstofa 2 hæð og st,i hæð",Samþykkt.,"Sótt er um leyfi til þess að stækka sólstofu á 1. hæð og byggja sólstofu á 2. hæð við húsið á lóðinni nr. 32 við Tómasarhaga. Stærð: 1. hæð 6 ferm., 16 rúmm., 2. hæð 11,3 ferm., 26 rúmm., samtals 42 rúmm. Gjald kr. 2.387.oo + 1.003.oo. Meðfylgjandi er samþykki meðeiganda ódags."
"13733 (01.01.545.112) Tómasarhagi 32,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013967,Ármúli 30,Breytingar,Frestað. Gera grein fyrir sorpgeymslum og bílastæðum.,Sótt er um leyfi til þess að klæða með steindum plötum bakbyggingu á lóðinni nr. 30 við Ármúla. Gjald kr. 2.387.oo.
"13967 (01.01.292.104) Ármúli 30,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013972,Öldugata 10,Áður gerð íbúð og ofl.,Frestað. Lagfæra teikningar.,Sótt er um leyfi fyrir áður gerðri íbúð í risi hússins á lóðinni nr. 10 við Öldugötu. Gjald kr. 2.387.oo. Skoðunarskýrslur byggingarfulltrúa dags. 21.01.1997 og heilbrigðiseftirlitsins dags. 22.01.1997 fylgja erindinu.
"13972 (01.01.136.315) Öldugata 10,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013998,Þarabakki 3,Reyndarteikningar,Frestað. Vísað til bókunar eldvarnareftirlitsins ofl.,Sótt er um leyfi fyrir breyttu innra fyrirkomulagi í húsinu á lóðinni nr. 3 við Þarabakka. Gjald kr. 2.387.oo.
"13998 (01.04.603.702) Þarabakki 3,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014003,Hagamelur melaskóli,Tölusetning,Samþykkt.,"Byggingarfulltrúi leggur til, vegna óska frá skólastjóra Melaskólans að skólinn verði tölusettur við Hagamel nr. 1."
"14003 (01.01.542.101) Hagamelur melaskóli,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013969,Meistari - húsasmíðameistari.,Meistari - húsasmíðameistari.,Samþykkt.,Ofanritaður sækir um leyfi byggingarnefndar til að mega standa fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem húsasmíðameistari.
"13969 Meistari - húsasmíðameistari.,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014001,Suðurgata - háskóli íslands,Tölusetning,Samþykkt.,Byggingarfulltrúi leggur til að fyrirhuguð nýbygging Félagsstofnunar stúdenta sunnan við Eggertsgötu 2-4 verði tölusett við Suðurgötu nr. 121.
"14001 (01.01.60-.-99) Suðurgata - háskóli íslands,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013809,Sólheimar 25,"br.fundarh, í íbúð",Jákvætt. Að uppfylltum skilyrðum.,Spurt er hvort leyft verði að innrétta íbúð í sameign hússins á lóðinni nr. 25 við Sólheima. Jafnframt lagt fram bréf húsfélagsins dags. 12.12.1996.
