nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015329,Austurstræti 5,Innanhússbreytingar,Frestað. Vísað til athugasemda eldvarnareftirlits.,Sótt er um leyfi til þess að breyta innréttingu á 1. hæð og fyrir brunavarnaruppdráttum af kjallara til 6. hæðar í húsinu á lóðinni nr. 5 við Austurstræti. Gjald kr. 2.387 Afrit af bréfi Húsafriðunarnefndar ríkisins dags. 2. maí 1997 og bréf hönnuðar dags. 20.8.1997  fylgja erindinu.
"15329 (01.01.140.212) Austurstræti 5,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015523,Baughús 15,Sólstofa,Frestað. Vantar skráningartöflu. Vantar að sýna sólstofu á afstöðumynd.,"Sótt er um leyfi til að byggja garðstofu við húsið  á lóðinni nr. 15 við Baughús. Stærð 13,94 ferm., 42,5 rúmm. Gjald kr. 2.387 + 1.014 Samþykki eiganda Baughús  nr. 13 dags. 19. ágúst 1997 fylgir erindinu."
"15523 (01.02.846.704) Baughús 15,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015525,Breiðavík 31-33,Breyting á  áður samþ. teikningum.,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja þak yfir tröppur, breyta handriðum og fella niður kröfu um upphitun á ný samþykktum teikningum af húsinu á lóðinni nr. 31-33 við Breiðuvík. Gjald kr. 2.387 Bréf hönnuðar dags. 19. ágúst 1997 fylgir erindinu."
"15525 (01.02.354.202) Breiðavík 31-33,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015461,Brúarvogur 2,br. frá fyrv. byggingarl.,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta áður samþykktu atvinnuhúsnæði úr steinsteypu á lóðinni nr. 2 við Brúarvog. Stækkun: Milligólf 167 ferm. Gjald kr. 2.387 Ódagsettir minnispunktar hönnuðar fylgja erindinu.
"15461 Brúarvogur 2,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015535,Bólstaðarhlíð 26,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara og fleira.,Frestað. Vantar B-30 hurð og skilgreiningar ásamt björgunaropi. Sýna lagnainntök. Ófullnægjandi afmörkun sérafnotarhluta lóðar.,"Sótt er um leyfi fyrir áðurgerðri íbúð í kjallara,  millivegg í bílgeymlur og skiptingu á lóðinni nr. 26 við Bólstaðarhlíð. Gjald kr. 2.387 Samþykki meðeiganda dags. 18. ágúst 1997 og  skoðunarskýrslur heilbrigðiseftirlitinu dags. 15. ágúst 1997 og byggingarfulltrúa dags. 26. ágúst 1997"
"15535 (01.01.274.003) Bólstaðarhlíð 26,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015551,Dyrhamrar 9,Viðtalsherbergi í n-enda,Samþykkt.,Sótt er um leyfi til að loka af hluta af setustofu á 1. hæð í Hamraskóla á lóðinni nr. 9  við Dyrhamra. Gjald kr. 2.387
"15551 (01.02.296.501) Dyrhamrar 9,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015449,Efstasund 45,Breyting á þaki og smá stækkun á eldhúsi.,Samþykkt.,"Sótt er um leyfi til þess að hækka þak og stækka áður samþykkta viðbyggingu við húsið á lóðinni nr. 45 við Efstasund. Stækkun: 2,8 ferm., 25,6 rúmm. Gjald kr. 2.387 + 611"
"15449 (01.01.357.310) Efstasund 45,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015378,Faxafen 7,Gólfefni hæðar fært að útvegg. Efri hæð deilt miður með glerveggjum og fleira.,Samþykkt.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi í húsinu á lóðinni nr. 7 við Faxafen þ.m.t. stækka gólf á 2. hæð. Stækkun: 2. hæð 64 ferm. Gjald kr. 2.387
"15378 (01.01.463.302) Faxafen 7,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015537,Furugerði 3,Skipta í tvö rými.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi hússins á lóðinni nr. 3 við Furugerði. Gjald kr. 2.387 Samþykki meðeiganda dags. 20. ágúst 1997
"15537 (01.01.807.002) Furugerði 3,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015547,Gylfaflöt 3,Breyting ,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta gólfhæð í vesturhluta suðurálmu, útliti, fyrirkomulagi sorps og fjölda bílastæða hússins á lóðinni nr. 3 við Gylfaflöt. Stærð 70,8 rúmm Gjald kr. 2.387 + 1.691"
