nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015604,Aðalstræti 6,Breyta gluggum,Samþykkt.,Sótt er um leyfi til þess að breyta gluggum á götuhlið hússins á lóðinni nr. 6 við Aðalstræti. Gjald kr. 2.387
"15604 (01.01.136.502) Aðalstræti 6,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015616,Ánanaust 10,Fjölga dælum,Samþykkt. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að fjölga dælum úr tveimur í þrjár og stækka skyggni á lóðinni nr. 10 við Ánanaust. Gjald kr. 2.387
"15616 (01.01.130.002) Ánanaust 10,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015376,Álfabakki 12,Breyting inni,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er  um leyfi fyrir áður gerðum breytingum í kjallara og 1. og 2. hæð hússins á lóðinni nr. 12 við Álfabakka. Gjald kr. 2.387
"15376 (01.04.603.401) Álfabakki 12,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015640,Ásgarður 18-24,Innrétta íbúð,Synjað. Stenst ekki ákvæði byggingarreglugerðar hvað glugga varðar.,Sótt er um leyfi fyrir íbúð á 1. hæð í húsinu nr. 24 á lóðinni nr. 18-24 við Ásgarð. Gjald kr. 2.387 Samþykki meðeigenda dags. ágúst 1997 og bréf dags. 3. september 1997 fylgir erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 20. september 1997 fylgir erindinu.
"15640 (01.01.834.203) Ásgarður 18-24,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015623,Bergþórugata 55,Breyting á vinnustofu efstu hæðar,Samþykkt.,"Sótt er um leyfi til þess að byggja ofaná helming þakhæðar hússins á lóðinni nr. 55 við Bergþórugötu. Um er að ræða endurnýjun á byggingarleyfi frá 29. júní 1995. Stærð: 3. hæð 12,7 ferm., 46,3 rúmm. Gjald kr. 2.387 + 1.105 Samþykki íbúa Bergþórugötu 55 dags. 5. sept. 1997 og íbúa Bergþórugötu 53 og 57 ódags. fylgir erindinu."
"15623 (01.01.191.116) Bergþórugata 55,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015598,Blesugróf 16,Girðing,Frestað. Sækja skal um byggingarleyfi fyrir sólstofu.,Sótt er um leyfi til þess að reisa girðingu á lóðamörkum lóðanna nr. 14 og 16 við Blesugróf. Gjald kr. 2.387
"15598 (01.01.885.302) Blesugróf 16,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015283,Bíldshöfði 18,Milliveggur færður til í bili 0204/0203,Frestað. Vísað til fyrri bókunar.,Sótt er um leyfi til að færa vegg milli rýmis 02-03 og 02-04 í húsinu á lóðinni nr. 18 við Bíldshöfða. Gjald kr. 2.387 Bréf hönnuðar dags. 2. ágúst 1997 fylgir erindinu
"15283 (01.04.065.002) Bíldshöfði 18,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015535,Bólstaðarhlíð 26,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara og fleira.,Samþykkt.,"Sótt er um leyfi fyrir áður gerðri íbúð í kjallara,  millivegg í bílgeymlur og skiptingu á lóðinni nr. 26 við Bólstaðarhlíð. Gjald kr. 2.387 Samþykki meðeiganda dags. 18. ágúst 1997 og  skoðunarskýrslur heilbrigðiseftirlitinu dags. 15. ágúst 1997 og byggingarfulltrúa dags. 26. ágúst 1997"
"15535 (01.01.274.003) Bólstaðarhlíð 26,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015566,Dalsel 19-35,Laga þakkant,Samþykkt.,Sótt er um leyfi til þess að lengja þakkant í norðvestur á húsinu nr. 33-35 við Dalsel. Gjald kr. 2.387 Samþykki meðeigenda dags. 19. júlí 1997 fylgir erindinu.
"15566 (01.04.948.303) Dalsel 19-35,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015622,Dalbraut 1,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að færa Pizzahöllina í annan eignarhluta í húsinu á lóðinni nr. 1 við Dalbraut. Gjald kr. 2.387 Mótmælabréf dags. 4. september 1997 fylgja erindinu.
"15622 (01.01.350.006) Dalbraut 1,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015418,Efstasund 10,Breyting vegna eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breytingu á eignarhluta vegna eignaskipta í húsinu á lóðinni nr. 10 við Efstasund. Gjald kr. 2.387
"15418 (01.01.355.013) Efstasund 10,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015631,Efstasund 57,Breikka bílskúr,Frestað. Málinu vísað til umsagnar Borgarskipulags.,"Sótt er um leyfi til þess að breikka geymslu og breyta í bílskúr með viðeigandi opi á lóðinni nr. 57 við Efstasund. Stækkun: 5,1 ferm., 10 rúmm. Gjald kr. 2.387 + 239 Samþykki eigenda Efstasunds 55 dags. 3. september 1997 fylgir erindinu."
"15631 (01.01.357.304) Efstasund 57,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015379,Egilsgata 14,Gróðurhús úr áli og gleri,Samþykkt.,"Sótt er um leyfi til þess að reisa gróðurhús úr áli á lóðinni nr. 14 við Egilsgötu. Stærð: 8 ferm., 21,3 rúmm. Gjald kr. 2.387 + 508 Samþykki meðeigenda dags. 22. júlí 1997 fylgir erindinu."
"15379 (01.01.195.003) Egilsgata 14,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015585,Fiskislóð 115-119,Brunavarnaruppdrættir,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breytingum vegna brunavarna í húsinu á lóðinni nr. 115A við Fiskislóð. Gjald kr. 2.387 Bréf frá Toppfisk dags. 20. ágúst 1997 og bréf frá skrifstofu borgarstjóra dags. 19. ágúst 1997 fylgja erindinu.
"15585 (01.01.087.401) Fiskislóð 115-119,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015610,Flókagata 53,Endurbyggja bílskúr og líka breytingar.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að endurbyggja bílskúr með smávægilegum breytingum á lóðinni nr. 53 við Flókagötu. Gjald kr. 2.387
"15610 (01.01.270.011) Flókagata 53,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015608,Flúðasel 61-67,"stækka íbúðir í kjallars , áður gerð br.",Samþykkt.,Sótt er um leyfi fyrir áður gerðri stækkun á íbúð í kjallara hússins nr. 61 og 63 við Flúðasel. Gjald kr. 2.387
"15608 (01.04.971.202) Flúðasel 61-67,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015618,Frostafold 18-20,Fjarskiptabúnaður,Frestað. Vegna fyrirvara í samþykki húseigenda. Gera grein fyrir eignarhaldi þeirra  loftneta sem fyrir er á húsinu.,Sótt er um leyfi til þess að setja upp fjarskiptabúnað á 10. hæð og loftnet á lyftuhús hússins á lóðinni nr. 18-20 við Frostafold. Gjald kr. 2.387 Umboð húsfélagsins dags. 1. september 1997 og ljósmyndir fylgja erindinu.
"15618 (01.02.857.506) Frostafold 18-20,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015564,Funafold 41,Garðskáli viðbygging.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja garðstofu við húsið á lóðinni nr. 41 við Funafold. Stærð: 20,5 ferm., 57,4 rúmm. Gjald kr. 2.387 + 1.370 Samþykki eigenda Funafoldar 31, 33 og 39, ódagsett fylgir erindinu."
"15564 (01.02.861.208) Funafold 41,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015537,Furugerði 3,Skipta í tvö rými.,Samþykkt. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra fyrirkomulagi hússins á lóðinni nr. 3 við Furugerði. Gjald kr. 2.387 Samþykki meðeiganda dags. 20. ágúst 1997
"15537 (01.01.807.002) Furugerði 3,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015636,Grensásvegur 9,Klæða stigahústurna með áli og setja pappa á þökin.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að klæða stigahús með áli og setja nýtt þak á 1. hæð austanverða á lóðinni nr. 9 við Grensásveg. Gjald kr. 2.387
"15636 (01.01.461.101) Grensásvegur 9,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015614,Grjótháls Shell  - Vesturlv,Sótt um leyfi fyrir veltiskilti við bensínstöð félagsins.,Synjað. Samræmist ekki reglugerð.,"Sótt er um leyfi til þess að reisa veltiskilti 8,4 metra á hæð og þrjár hliðar með c.a. 27 ferm., skiltum á lóð skeljungs milli Grjótháls og Vesturlandsvegar. Gjald kr. 2.387"
"15614 (01.04.301.201) Grjótháls Shell  - Vesturlv,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015624,Hafnarstræti 17,Breytt notkun,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta notkun 1. hæðar hússins á lóðinni nr. 17 við Hafnarstræti. Gjald kr. 2.387 Samþykki eigenda dags. 1. júlí 1997 fylgir erindinu.
"15624 (01.01.118.502) Hafnarstræti 17,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015638,Hallveigarstígur 6A,Skipta húsinu í 2 eignir ,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að skipta húsinu á lóðinni nr. 6A við Hallveigarstíg í tvær íbúðir. Gjald kr. 2.387 Greiða skal fyrir eitt bílastæði í flokki III, kr. 641.992."
"15638 (01.01.180.204) Hallveigarstígur 6A,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015510,Hjallavegur 5,Byggja bílskúr ofl.,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Þinglýsa skal kvöð vegna þakbrúnar á gafli.,"Sótt er um leyfi til þess að rífa eldri bílskúr og byggja nýjan og að byggja útitröppur við norðurhlið hússins á lóðinni nr. 5 við Hjallaveg. Stærð: 36 ferm., 107,5 rúmm. Gjald kr. 2.387"
"15510 (01.01.353.205) Hjallavegur 5,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015615,Hulduland 26,"Sótt um leyfi til að breyta stofugluggum í Huldulandi  nr.
26-36. ",Samþykkt. Þinglýsa skal meðfylgjandi samþykki.,Sótt er um leyfi til þess að breyta stofugluggum á húsinu nr. 26 á lóðinni nr. 26-36 við Hulduland. Gjald kr. 2.387 Samþykki meðeigenda dags. 26. ágúst 1997 fylgir erinidnu.
"15615 (01.01.860.201) Hulduland 26,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015596,Háaleitisbraut 1,Tannlæknastofur,Frestað. Skoðist á milli funda.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi á hluta 3. hæðar í húsinu á lóðinni nr. 1 við Háaleitisbraut. Gjald kr. 2.387 Samþykki eiganda dags. 4. september 1997 fylgir erindinu.
"15596 Háaleitisbraut 1,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015649,Háaleitisbraut 68,Hækkun á útsýnispalli og fleira.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að hækka rishæð (9. hæð) um 60 cm á lóðinni nr. 68 við Háaleitisbraut. Stækkun: ris 44,8 rúmm. Gjald kr. 2.387 + 1.069"
