nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014434,Austurstræti 22,breyta verslun í veitingastað,Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til þess að stækka veitingastað úr timbri á lóðinni nr. 22 við Austurstræti. Stækkun: 1. hæð 79,4 ferm. Gjald kr. 2.387.oo. Málinu fylgir bréf Húsafriðunarnefndar ríkisins dags. 17. mars 1997."
"14434 (01.01.140.504) Austurstræti 22,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014421,Auðarstræti 3,viðbygging og pallur,Frestað. Bæta lausn. Vantar byggingarlýsingu.,"Sótt er um leyfi til þess að byggja viðbyggingu og pall úr stáli og steinsteypu við bakhlið hússins á lóðinni nr. 3 við Auðarstræti og endurbyggja og breyta núverandi bílgeymslu. Stærð: viðbygging 1. hæð 8,9 ferm., 26 rúmm., bílgeymsla 8,2 ferm., 21 rúmm. Gjald kr. 2.387.oo + 1.122.oo."
"14421 (01.01.247.107) Auðarstræti 3,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014413,Bergþórugata 59,reyndarteikning,Samþykkt.,Sótt er um leyfi fyrir núverandi eignarfyrirkomulagi í húsinu á lóðinni nr. 59 við Bergþórugötu. Gjald kr. 2.387.oo.
"14413 (01.01.191.114) Bergþórugata 59,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014370,Bjarnarstígur 3,endurnýjun á byggingal.,Samþykkt.,"Sótt er um leyfi fyrir endurnýjun á byggingarleyfi frá 09.11.1995 þar sem sótt er um leyfi til þess að byggja viðbyggingu við húsið á lóðinni nr.  3 við Bjarnastíg. Stærð: 10,6 ferm., 28 rúmm. Gjald kr. 2.387.oo + 668.oo."
"14370 (01.01.182.224) Bjarnarstígur 3,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014408,Blönduhlíð 16,br.á kjallara áður gerðar brey,Samþykkt.,"Ofanrituð sækir um, f.h. Dánarbús Vigdísar Brynjólfsdóttur og húsfélagsins Blönduhlíð 16 leyfi, til þess að breyta kjallara m.a. stækka íbúð, í húsinu á lóðinni nr.  16 við Blönduhlíð. Gjald kr.  2.387.oo."
"14408 (01.01.713.103) Blönduhlíð 16,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014428,Borgartún 34,reyndarteikning,Samþykkt. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir núverandi fyrirkomulagi ásamt lagfæringum m.t.t. eldvarna í húsinu á lóðinni nr. 34 við Borgartún. Gjald kr. 2.387.oo.
"14428 (01.01.232.002) Borgartún 34,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014410,Breiðavík 59-63,lækkun á kóta,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta áður samþykktri hæðartölu á húsi (lækka um 40 sm) á lóðinni nr. 59-63 við Breiðavík. Gjald kr. 2.387.oo.
"14410 (01.02.354.001) Breiðavík 59-63,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014333,Breiðhöfði 11,Stækkun á afgreiðsluskýli,Samþykkt.,"Sótt er um leyfi til Þess að stækka afgreiðsluskýli (opið) á lóðinni nr. 11 við Breiðhöfða. Stærð: 124,5 ferm. Gjald kr. 2.387.oo."
"14333 (01.04.028.401) Breiðhöfði 11,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014363,Drápuhlíð 12,reyndarteikning,Frestað. Gera grein fyrir geymslu. Stigapallur og lítill. Vantar samþykki meðeigenda.,Sótt er um leyfi fyrir þegar gerðum breytingum vegna eignaskipta í húsinu á lóðinni nr. 12 við Drápuhlíð. Gjald kr. 2.387.oo.
"14363 (01.01.704.206) Drápuhlíð 12,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014369,Drápuhlíð 44,Áður gerður kvistur og br.,Samþykkt.,Sótt er um leyfi fyrir áður gerðum breytingum á 3. hæð í húsinu á lóðinni nr. 44 við Drápuhlíð. Stærð: 4 rúmm. Gjald kr. 2.387.oo + 96.oo.
"14369 (01.01.713.010) Drápuhlíð 44,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014458,Fiskislóð 102,Girðing,Frestað. Ófullnægjandi gögn.,Sótt er um leyfi til þess að reisa 2 m háa netgirðingu með tveimu aksturshliðum umhverfis lóðirnar Fiskislóð 102 og 104. Gjald kr. 2.387.oo.
"14458 (01.01.087.301) Fiskislóð 102,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014424,Gnoðarvogur 44-46,Breyting á rýmum á 1. hæð.,Frestað. Ítrekuð fyrri bókun.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og innrétta tvær verslunareiningar í húsinu á lóðinni nr. 44-46 við Gnoðarvog. Gjald kr. 2.387.oo.
"14424 (01.01.444.101) Gnoðarvogur 44-46,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014419,Grundarland 9-15,Breytingar,Samþykkt.,"Sótt er um leyfi fyrir breytingum á sólstofu sem áttu sér stað á byggingartíma sólstofunnar sem samþykkt var árið 1983 við húsið nr. 11 á lóðinni nr.  9-15 við Grundarland. Gjald kr.  2.387.oo. Sólstofa samþykkt 01.06.1983 hefur minnkað úr 124 rúmm., í 89 rúmm."
"14419 (01.01.855.202) Grundarland 9-15,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014384,Hestháls 6-8,gluggaopi breytt í hurðarop,Samþykkt.,Sótt er um leyfi til þess að breyta glugga á norðurhlið hússins á lóðinni nr. 6-8 við Hestháls í hurð. Gjald kr. 2.387.oo.
"14384 (01.04.323.101) Hestháls 6-8,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014389,Hringbraut 50 grund,breytingar,Samþykkt.,Sótt er um leyfi til þess að setja eldvarnarhurð í kjallara milli húsanna Blómvallagötu 12 og Hringbrautar 50. Gjald kr. 2.387.oo.
"14389 (01.01.162.401) Hringbraut 50 grund,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014411,Hverfisgata 57a,áður gerð íbúð,Samþykkt.,Sótt er um leyfi fyrir áður gerðri íbúð í risi hússins á lóðinni nr. 57A við Hverfisgötu. Gjald kr.  2.250.oo. Meðfylgjandi er samþykki meðeigenda dags. 16.10.1996 og skoðunarskýrslur byggingarfulltrúa dags. 16.10.1996 og heilbrigðiseftirlitsins dags. 15.10.1996.
"14411 (01.01.152.518) Hverfisgata 57a,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014299,Hólmasel 4 - 6,Opna hurð milli rýma,Samþykkt. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta innra skipulagi í húsinu á lóðinni nr. 4-6 við Hólmasel. Gjald kr. 2.387.oo.
"14299 (01.04.938.301) Hólmasel 4 - 6,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN014362,Kirkjusandur 2,gerfihnattardiskur,Samþykkt.,Sótt er um leyfi til þess að setja upp gerfihnattadisk á S-V hlið stigahússins á lóðinni nr. 2 við Kirkjusand. Gjald kr. 2.387.oo.
