nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015671,Ásgarður 1 ,Sótt er um útitröppur og inngang í kjallara.,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að setja inngang og útitröppur ásamt geymslurými í norður á kjallara hússins á lóðinni nr. 1 við Ásgarð. Stærð útigeymsla: 6,4 ferm., 11,5 rúmm. Gjald kr. 2.387 + 275 Samþykki meðeigenda í Ásgarði 1-17 dags. 16. sept. 1997 og samþykki eiganda í Ásgarði 3 fyrir sam. vegg dags. í sept. 1997 fylgir erindinu."
"15671 (01.01.834.005) Ásgarður 1 ,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015693,Ásgarður 22-24 ,Fá samþykkta íbúð,Frestað. Gera grein fyrir samþykki meðeigenda vegna útlitsbreytinga.,Sótt er um leyfi til þess að gera íbúð á 1. hæð í húsinu á lóðinni nr. 24-24A við Ásgarð. Gjald kr. 2.387
"15693 (01.01.834.206) Ásgarður 22-24 ,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015682,Baldursgata 9,Áður gerð íbúð ,Frestað. Með vísan til athugasemda eldvarnaeftirlits. Vantar skráningartöflu og skoðunarskýrslu heilbrigðiseftirlits.,"Sótt er um leyfi fyrir áður gerðri íbúð á 2. hæð hússins matshluta 2 á lóðinni nr. 9 við Baldursgötu. Gjald kr. 2.387 Samþykki meðeigenda dags. 16. sept.1997, ljósrit af afsali dags. 13. apríl 1997, ljósrit af skiptayfirlýsingu dags. 4. okt. 1972, ljósrit  v. eignaskipta dags. 8. júlí 1969 og ljósrit af afsali dags. 24. júlí 1973 fylgja erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 17. september 1997 fylgir erindinu."
"15682 (01.01.184.442) Baldursgata 9,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015668,Bergstaðastræti 28A,teikningar v/ eignaskipta,Frestað. Kynna fyrir eigenda 4. hæðar.,Sótt er um leyfi fyrir núverandi fyrirkomulagi í kjallara hússins á lóðinni nr. 28A við Bergstaðastræti vegna eignaskipta. Gjald kr. 2.387
"15668 (01.01.184.316) Bergstaðastræti 28A,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013334,Blönduhlíð 25,Reyndarteikn. v/eignaskipta.,Frestað. Vantar skráningartöflu.,Sótt er um leyfi fyrir núverandi fyrirkomulagi vegna eignaskipta í húsinu á lóðinni nr. 25 við Blönduhlíð. Gjald kr 2.250
"13334 (01.01.713.017) Blönduhlíð 25,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015694,Blönduhlíð 3,innrétta rishæð,Frestað. Lagfæra kvist.,Sótt er um leyfi til þess að breyta  innréttingu í  rishæð hússins á lóðinni nr. 3 við Blönduhlíð og breyta þaki þ.e. gera kvist og þakglugga á  húsið. Gjald kr. 2.387 Samþykki eins meðeigenda dags. 30. ágúst 1997 og samþykki meðeigenda á teikningu dags. 17. september 1997 fylgja erindinu.
"15694 (01.01.704.213) Blönduhlíð 3,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015662,Borgartún 32,"mjókka gangst, fyrir framan og austur vestur fjölga um 1
bílastæði",Frestað. Málinu vísað til umsagnar gatnamálastjóra.,Sótt er um leyfi til að mjókka gangstétt og bæta við einu bílstæði á lóðinni nr. 32 við Borgartún. Gjald kr. 2.387
"15662 (01.01.232.001) Borgartún 32,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015622,Dalbraut 1,Breyting inni,Samþykkt. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til þess að færa Pizzahöllina í annan eignarhluta í húsinu á lóðinni nr. 1 við Dalbraut. Gjald kr. 2.387 Mótmælabréf dags. 4. september 1997  og 11. september 1997 fylgja erindinu. Greinagerð vegna loftræstingar ódagsett fylgir erindinu. Samþykki eigenda vegna loftræstibúnaðar í sorpgeymslu dags. 17. september 1997.
"15622 (01.01.350.006) Dalbraut 1,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015088,Drafnarstígur 2,Reyndarteikningar vegna  eignaskiptasamnings,Frestað.,Sótt er um samþykki á núverandi fyrirkomulagi í húsinu á lóðinni nr. 2 við Drafnarstíg sem felur í sér samþykkt á áður gerðri íbúð í risi. Gjald kr. 2.387
"15088 (01.01.134.209) Drafnarstígur 2,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN015610,Flókagata 53,Endurbyggja bílskúr og líka breytingar.,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Þinglýsa skal yfirlýsingu um að leyfi til notkunar á bílskúr sé bundið núverandi starfsemi.,"Sótt er um leyfi til þess að endurbyggja bílskúr með smávægilegum breytingum á lóðinni nr. 53 við Flókagötu. Jafnframt er sótt um niðurrif á eldri bílskúr sbr, bréf byggingardeildar dags. 18. september 1997. Gjald kr. 2.387"
