nr,url,heimilisfang,tegund,nidurstada,spurning
30619 (04.94.320.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030619,Akrasel 27,sólstofa o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að byggja viðbyggingu ásamt sólstofu að suðvesturhlið hússins á lóðinni nr. 27 við Akrasel. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. júní 2004 (v. fyrirspurnar) fylgir erindinu.  Samþykki nokkurra nágranna (ódags.) fylgir erindinu. Stærð: Stækkun viðbygging 25,6 ferm. og 68,5 rúmm. Gjald kr. 5.400 + 3.905"
31269 (01.14.050.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031269,Austurstræti 18,stækkun verslunar o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að hækka útbyggða glerframhlið að Austurstræti um eina hæð, byggja glerskála fyrir kaffisölu á þaki fyrstu hæðar við suðurhlið, breyta þakinu að hluta í svalir og stækka verslun upp á þriðju hæð. Jafnframt er sótt um samþykki fyrir áður gerðum breytingum á innra fyrirkomulagi hússins á lóðinni nr. 18 við Austurstræti. Ennfremur verði umsókn nr. 30838 dregin til baka. Erindinu fylgir brunahönnunarskýrsla endursk. 21. mars 2005 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 29. apríl 2005. Stækkun: 56,6 ferm. og 227,4 rúmm. Gjald kr. 5.700 + 12.961"
31570,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031570,Árvað 3,bráðabirgðarhúsnæði f. grunnskóla,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að koma fyrir færanlegum kennslustofum á lóðinni nr. 3 við Árvað. Stærð: Færanlegar kennslustofur 429,3 ferm. og 1373,7 rúmm. Gjald kr. 5.700 + 78.301"
31674 (01.16.210.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031674,Ásvallagata 4,sv.2.hæð - br.inni,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta A002 og A003 dags. 10. maí 2005.,Sótt er um leyfi til þess að byggja svalir að suðurhlið annarrar hæðar og breyta innra fyrirkomulagi í kjallara og á fyrstu og annarri hæð hússins á lóðinni nr. 4 við Ásvallagötu. Samþykki meðeigenda dags. 20. janúar 2005 fylgir erindinu. Gjald kr. 5.700
30566 (01.18.451.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030566,Baldursgata 11,einingu 0002 br. í íbúð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta skrifstofueiningu (0002) í íbúð á jarðhæð fjöleignarhússins á lóð nr. 11 við Baldursgötu. Bréf hönnuðar dags. 22. nóvember 2004 og samþykki sumra meðeigenda ódags.ásamt samþykki eins meðeigenda dags. 29. nóvember 2004 fylgja erindinu. Gjald kr. 5.400 + 5.700
31626 (01.71.011.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031626,Barmahlíð 54,áður gerð íb. rishæð.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri íbúð á rishæð fjölbýlishússins á lóð nr. 54 við Barmahlíð. Virðingargjörð dags. 16. janúar 1950 og samþykki meðeigenda (á teikningu) fylgja erindinu. Gjald kr. 5.700
31362 (01.74.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031362,Efstaleiti 7,þjónustu- og skrifstofuhús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að byggja tveggja hæða steinsteypt skrifstofu- og þjónustuhús fyrir göngudeild og skrifstofur SÁÁ ásamt kjallara undir hluta hússins á lóð nr. 7 við Efstaleiti. Samþykki eigenda Efstaleitis 5 dags. 25. apríl 2005 og samþykki eigenda Efstaleitis 9 með fyrirvara dags. 29. apríl 2005 fylgja erindinu. Stærð: Kjallari 277,4 ferm., 1. hæð 715,9 ferm., 2. hæð 561,1 ferm., samtals 1554,4 ferm., 6268,8 rúmm. Stigahús B-rými 40,9 ferm., 127 rúmm. Gjald kr. 5.700 + 5.700 + 364.561"
30973 (04.03.500.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN030973,Eldshöfði 18,nýjar séreignir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjölga eignum í húsinu á lóðinni nr. 18 við Eldshöfða, þannig að samtals verði 7 eignir í því. Gjald kr. 5.700 + 5.700"
31690 (04.97.250.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031690,Fjarðarsel 19-35,25-29 klæðning,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að einangra og klæða húsin nr. 25,  27 og 29 á lóðinni nr. 19-35 við Fjarðarsel að utan. Hús nr. 25 og 29 verði klædd með Steni plötum til samræmis við gafla hússins, en hús nr. 27 verði klætt með álplötum. Gjald kr. 5.700"
31516 (01.24.360.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031516,Flókagata 1,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir núverandi innra fyrirkomulagi gistiheimilis á lóðinni nr. 1 við Flókagötu. Jafnframt er sótt um samþykki fyrir áður gerðri stækkun glerskála á fyrstu hæð hússins, leyfi til þess að nýta rishæð sem geymsluaðstöðu og leyfi til þess að koma fyrir brunastiga frá þakglugga á austurþekju hússins. Gjald kr. 5.700"
