nr,url,heimilisfang,tegund,nidurstada,spurning
32420 (01.14.040.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032420,Austurstræti 10A,sólskáli,Synjað. Samræmist ekki gildandi deiliskipulagi.,Sótt er um leyfi fyrir sólstofu á svölum 6. hæðar þar sem innréttuð hefur verið íbúð í húsinu á lóð nr. 10A við Austurstræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. september 2005 fylgir erindinu. Stækkun: 25 ferm. og 75 rúmm. Gjald kr. 5.700 + 4.275
32195 (01.14.040.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032195,Austurstræti 14,stigi v/brunavarna,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að breyta stiga milli kjallara og fyrstu hæðar, fjarlægja hluta burðarveggja í kjallara,  breyta kjallararými í geymslu í stað setustofu veitingastaðar og bæta brunavarnir kjallara og 1. hæðar hússins á lóð nr. 14 við Austurstræti. Brunahönnun VSI dags. 20. júlí 2005 fylgir erindinu. Gjald kr. 5.700"
32432 (04.94.420.1 05),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032432,Bakkasel 28,br. á svölum,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að hækka svalaskýli norðanvert á 1. hæð, koma fyrir tveim nýjum herbergjum á 2. hæð og leiðrétta skráningu vegna breyttrar salarhæðar kjallara raðhúss nr. 28 á lóð nr. 20-36 við Bakkasel.  Stærð: Rúmmálsauking vegna breytts svalaskýlis 4,3 rúmm.  Gjald kr. 5.700 + 241"
32484 (02.40.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032484,Barðastaðir 61,skjólgirðing,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að byggja 140cm háa timburgirðingu við verönd á vesturhlið einbýlishússins á lóðinni nr. 61 við Barðastaði. Gjald kr. 5.700
32428 (01.17.432.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032428,Barónsstígur 27,reyndart. v/eignaskiptay.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Vegna gerðar eignaskiptayfirlýsingar er sótt um samþykki fyrir áður gerðum breytingum á innra fyrirkomulagi á öllum hæðum hússins á lóðinni nr. 27 við Barónsstíg. Samþykki meðeigenda (ódags.) fylgir erindinu. Gjald kr. 5.700
32523 (01.13.621.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032523,Bárugata 10,v. eignaskipta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi í húsinu nr. 10 við Bárugötu. Jafnframt verði skráning hússins leiðrétt. Gjald kr. 5.700
32496 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032496,Bíldshöfði 20,bensínafgreiðsla,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir sjálfsafgreiðslustöð fyrir bensín og olíu á lóðinni nr. 20 við Bíldshöfða. Auk tæknibúnaðar verði reist tæknihús úr steinsteypu og stakstætt skilti við innkeyrslu á lóðina. Skiltið verði mest 6 m á hæð og flatamál verði um 5 ferm. hvor hlið. Erindinu fylgir umboð til handa Atlantsolíu ehf dags. 30. sept. 2004. Stærð: xx Gjald kr. 5.700 + xx
32240 (01.70.421.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032240,Blönduhlíð 11,reyndarteikningar af risi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri séreign á rishæð hússins á lóðinni nr. 11 við Blönduhlíð. Erindinu fylgir skoðunarskýrsla byggingarfulltrúa dags. 8. janúar 2005. Gjald kr. 5.700
31552 (01.13.440.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031552,Brekkustígur 17,svalir o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja svalir á austurhlið fyrstu og annarrar hæðar hússins á lóðinni nr. 17 við Brekkustíg. Samþykki meðeigenda (ódags.) fylgir erindinu. Gjald kr. 5.700
32499 (01.82.600.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032499,Byggðarendi 13,br. á inni og stækkun húss,"Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta A01.01, A21.11, A21.12 og A21.61 dags. 25. ágúst 2005.","Sótt er um leyfi til þess að byggja tveggja hæða steinsteypta viðbyggingu við norðausturhorn, færa bílsgeymslu vestar í kjallara, breyta gluggum á norðurhlið kjallara, taka í notkun áður sökkulrými í kjallara og breyta innra skipulagi beggja hæða einbýlishússins á lóð nr. 13 við Byggðarenda. Umsögn burðarvirkishönnuðar dags. 30. ágúst 2005 fylgir erindinu. Stærð: Áður gerð stækkun kjallara xxx ferm., xxx rúmm., viðbygging xxx Gjald kr. 5.700 + xxx"
