nr,url,heimilisfang,tegund,nidurstada,spurning
32613 (01.71.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032613,Barmahlíð 34,snyrtistofa í bílgeymslu,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að starfrækja snyrtistofu í bílskúr (matshl. 02) á lóðinni nr. 34 við Barmahlíð. Ný skráningartafla vegna matshl. 02 fylgir erindinu. Samþykki meðeigenda (ódags.) fylgir erindinu. Gjald kr. 5.700
22131 (16.72.008 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN022131,Bauganes 1 ,Viðbygg. og klæðning.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja við suðausturvegg matshluta 01, klæða þann húshluta með láréttri timburklæðningu og endurnýja allar lagnir í þessum matshluta á lóð nr. 1 við Bauganes. Ljósrit af dóm Héraðsdóms Reykjavíkur varðandi lóðarrétt og skiptingu lóðar nr. 1 við Bauganes dags. 7. október 1996 fylgir erindinu. Stærð: Viðbygging xxx ferm., xxx rúmm. Gjald kr. 4.100 + xxx"
32614 (01.18.441.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032614,Bergstaðastræti 33B,ofanábygging (2),Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að hækka þak, byggja kvisti og svalir og taka í notkun rishæð hússins á lóðinni nr. 33B við Bergstaðastræti. Jafnframt er gerð grein fyrir áður gerðri viðbyggingu að suðausturhlið hússins. Stærð: Stækkun rishæð 39,3 ferm. og 120,6 rúmm. Áður gerð stækkun á suðausturhlið 27,8 ferm. og 68,0 rúmm. Gjald kr. 5.700 + 10.750"
32584 (04.06.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032584,Bíldshöfði 8,"anddyri, útlit, skilti o.fl.",Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja anddyri í norðausturkverk hússins á lóðinni nr. 8 við Bíldshöfða. Jafnframt verði eldra anddyri rifið, útliti hússins breytt, þakgluggum breytt o. fl. Ennfremur verði öll skilti fjarlægð og í stað þeirra komið fyrir þremur veggskiltum með samtals um 10 ferm. skiltafleti og tveimur stakstæðum skiltum með samtals 18 ferm. skiltafleti sem sést utan lóðarinnar. Þá verði matshlutar sameinaðir í matshluta 01. Stækkun: Anddyri sem rifið verður 9,2 ferm. og 23,0 rúmm. Nýtt anddyri 43,7 ferm. og 181,2 rúmm. Ofanljós 49,7 rúmm. Gjald kr. 5.700 + 13.161"
31873,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031873,Bjallavað 7-11,"nr. 7 nýbygging, 6 íb.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja hús nr. 7 (matshl. 01) sem er þriggja hæða steinsteypt fjölbýlishús með sex íbúðum á lóðinni nr. 7-11 við Bjallavað. Stærð: 1. hæð íbúðir, geymslur o.fl. 239,6 ferm., 2. hæð íbúðir 232,2 ferm., 3. hæð íbúðir 232,2 ferm.  Samtals 704,0 ferm. og 2099,8 rúmm. Gjald kr. 5.700 + 119.689"
32618 (01.21.810.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032618,Borgartún 29,ofanábygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja þriðju og inndregna fjórðu hæð ofan á steinsteypt atvinnuhús, breyta hluta kjallara í bílgeymslu fyrir 13 bíla, sameina áður tvö stigahús með lyftu frá kjallara og upp á 4. hæð og klæða húsið með flísum á lóð nr. 29 við Borgartún. Samþykki sumra meðeigenda (á teikningu) fylgir erindinu. Stærð: Stækkun samtals 1183,3 ferm., 4464,8 rúmm. Gjald kr. 5.700 + 254.494"
31552 (01.13.440.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031552,Brekkustígur 17,svalir o.fl.,Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að byggja svalir og tröppur á austurhlið fyrstu og annarrar hæðar hússins á lóðinni nr. 17 við Brekkustíg. Samþykki meðeigenda (ódags.) fylgir erindinu. Gjald kr. 5.700 + 5.700
32559 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032559,Brúnavegur Hrafnista,4. h íbúðarh. m. 24 öryggisíb.,Frestað. Vísað til fyrri athugasemda á umsóknarblaði.,"Sótt er um leyfi til  þess að byggja fjögurra hæða steinsteypt íbúðarhús ásamt kjallara með samtals tuttugu og fjórum íbúðum áfast við hjúkrunarheimilisálmu allt einangrað að utan og klætt með ljósum steinflísum og múrkerfi á lóð Hrafnistu við Brúnaveg. Stærð: Viðbygging (matshluti 45) kjallari 505,6 ferm., 1. hæð 495,3 ferm., 2. hæð 495,3 ferm., 3. hæð 481,4 ferm., 4. hæð 461,4 ferm., samtals 2419 ferm., 8116,7 rúmm. Gjald kr. 5.700 + 462.652"
32457 (02.29.900.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032457,Dverghamrar 10,viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja einlyfta steinsteypta viðbyggingu einangraða að utan og klædda með timburklæðningu við austurhlið einbýlishússins á lóð nr. 10 við Dverghamra. Umsögn burðarvirkishönnuðar dags. 27. september 2005 fylgir erindinu. Stærð: Viðbygging 39,8 ferm., 123,4 rúmm. Gjald kr. 5.700 + 7.034"
31629 (01.35.521.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031629,Efstasund 12,br. á bílskúr samþ. 02.10.02,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um leyfi til þess að breyta byggingaraðferð bílskúrs sem samþykktur var 2. okt. 2002 m.m. úr steinsteyptum útveggjum í stálgrind og stálklæðningu við einbýlishúsið á lóð nr. 12 við Efstasund. Gjald kr. 5.700
