nr,url,heimilisfang,tegund,nidurstada,spurning
32334 (01.29.530.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032334,Ármúli 44,reyndarteikning,"Frestað. Vísað til athugasemda á umsóknarblaði.

Helga Guðmundsdóttir vék af fundi við afgreiðslu málsins.",Sótt er um leyfi fyrir breytingu innra skipulags í fyrra horf á 3. hæð atvinnuhúsnæðis á lóð nr. 44 við Ármúla. Gjald kr. 5.700
32177 (01.70.110.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032177,Barmahlíð 7,bílskúr + geymsla,"Frestað. Lagfæra skráningu.  Vantar samþykki lóðarhafa Miklubrautar 48, að því fengnu verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.","Sótt er um leyfi til þess að byggja tvöfaldan steinsteyptan bílskúr ásamt geymslu á lóðinni nr. 7 við Barmahlíð. Samþykki meðeiganda dags. 15. júlí 2005 og bréf lóðarhafa aðlægrar lóðar dags. 16. ágúst 2005 fylgja erindinu. Stærð: Bílskúr 42,5 ferm., geymsla 13,9 ferm.  Samtals 56,4 ferm. og 160,8 rúmm. Gjald kr. 5.700 + 9.166"
32073 (01.13.521.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032073,Bárugata 30A,stækkun á bíslagi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að stækka bíslag á norðurhlið (bakhlið) og breyta innra fyrirkomulagi hússins á lóðinni nr. 30A við Bárugötu. Umsögn Húsafriðunarnefndar dags. 26. júlí 2005 og umsögn Minjasafns Reykjavíkur dags. 7. ágúst 2005 fylgja erindinu. Stærð: Stækkun 19,6 ferm. og 45,6 rúmm. Gjald kr. 5.700 + 2.599 Á afgreiðslufundi byggingarfulltrúa þann 16. þ.m. var bókað að málið væri samþykkt. Þessi bókun var ekki rétt heldur átti að bóka: Frestað. Skipulagsferli ólokið."
32116 (01.18.410.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032116,Bergstaðastræti 19,2 íbúðir,Frestað. Hér er verið að endurbyggja húsið og því er gerð krafa um að hljóðdeyfing milli hæða og vegna umferðar verði skilgreind og henni lýst.,"Sótt er um leyfi til að koma fyrir tveimur íbúðum, sinni á hvorri hæð, í íbúðarhúsinu nr. 19 við Bergstaðastræti.  Jafnframt verði gluggum breytt, efri hæð klædd að utan með bárujárni o.fl. Einnig er sótt um leyfi til að koma fyrir tveimur bílastæðum á lóðinni. Erindinu fylgir samþykki meðlóðarhafa áritað á teikningu, umsögn burðarvirkjahönnuðar dags. 2. ágúst 2005, umsögn Húsafriðunarnefndar dags. 17. júlí 2005, bréf hönnuðar vegna hljóðvistar og umsögn Minjasafns Reykjavíkur dags. 7. ágúst 2005. Gjald kr. 5.700"
31638 (04.06.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031638,Bíldshöfði 8,bílageymsla o.fl.,"Frestað. Samræma uppdrætti, vantar mæliblað.","Sótt er um leyfi til að breyta innra fyrirkomulagi og útliti húsanna á lóðinni nr. 8 við Bíldshöfða. Jafnframt er sótt um leyfi til að byggja bílgeymslukjallara fyrir 56 bíla á lóðinni. Ennfremur er sótt um leyfi fyrir tveimur stakstæðum skiltum og þremur veggskiltum, samtals um 26,7 ferm. Að lokum er sótt um leyfi til að sameina núverandi matshluta og umsótta bílageymslu sem matshluta 01 á lóðinni.  Stækkun: Anddyri o.fl. 34,5 ferm., 208,9 rúmm., bílgeymslukjallari 1828,6 ferm., 9300,6 rúmm., samtals stækkun 1881,7 ferm., 9580,9 rúmm. Gjald kr. 5.700 + 5.700 + 546.111"
32011 (04.06.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032011,Bíldshöfði 9,stækka kjallara bílastæðum fjölgað fl.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að stækka kjallara, breyta flóttaleið úr kjallara, breyta innra fyrirkomulagi og fjölga bílastæðum úr 24 í 32 stæði í bílakjallara matshluta 04 á lóðinni nr. 9 við Bíldshöfða. Bréf hönnuðar dags. 4. júlí 2005 fylgir erindinu. Brunahönnun endurskoðuð 1. júlí 2005 fylgir erindinu. Húsið var áður skráð samtals 6082,8 ferm. og 22.181,9 rúmm., verður nú 6367,9 ferm. og 22337,8 rúmm. Stækkun 285,1 ferm. og 155,9 rúmm. Gjald kr. 5.700 + 8.886"
32346 (02.57.600.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032346,Bæjarflöt 1-3,nýbygging (nr.1),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja stálgrindarhús sem verslunar- og lagerhúsnæði með skrifstofum á 2. hæð yfir hluta atvinnuhússins á lóð nr. 1-3 við Bæjarflöt. Jafnframt er lagt til að húsið verði númer 1 við Bæjarflöt. Stærð: Atvinnuhús 1. hæð 1500 ferm., 2. hæð 367,5 ferm., samtals 1867,5 ferm., 14175 rúmm. Gjald kr. 5.700 + 807.975"
32191 (02.57.520.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032191,Bæjarflöt 2,"hljóðmön, gámar",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja frystigáma við austurhlið atvinnuhússins og reisa rúmlega 3m hljóðmön norðan við gámana á lóð nr. 2 við Bæjarflöt. Bréf hönnuðar dags. 2. og 16. ágúst 2005 og skýringarmyndir VSÓ vegna vélarhljóða fylgja erindinu. Gjald kr. 5.700
32351 (01.45.440.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032351,Dugguvogur 23,brytingar á innv.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breytingu innra skipulags í eign 01-01 á fyrstu hæð atvinnuhúsnæðis á lóð nr. 23 við Dugguvog. Gjald kr. 5.700
32062 (01.19.500.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN032062,Egilsgata 12,stækkun kjallara - bílastæði,Frestað. Ekki er fallist á tvö bílastæði á baklóð.,Sótt er um leyfi til þess að stækka kjallaraíbúð um áður geymslurými og samþykki fyrir skiptingu þvottahúss í kjallara í geymslu og þvottaherbergi ásamt samþykki fyrir áður gerðum bílastæðum á baklóð fjölbýlishússins á lóð nr. 12 við Egilsgötu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. ágúst 2005 fylgir erindinu. Gjald kr. 5.700
