nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
47262 (00.00.000.0),BN047262,Almannadalur 1-7,Svalir á gafl,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir svölum á suðurgafli hesthúss nr. 5 á lóð nr. 1 -7 við Almannadal.   Gjald kr. 9.500
47270 (04.63.200.1),BN047270,Arnarbakki 2-6,Verslunarhúsnæði - breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta  innra fyrirkomulagi í verslun í húsinu á lóð nr. 4 - 6 við Arnarbakka .  Gjald kr. 9.500
47288 (04.66.710.1),BN047288,Austurberg 3,Breyting á BN045521,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir áður gerðum breytingu á gluggum sbr. BN045521 vegna lokaúttektar  í eimbaði við íþróttamiðstöð á lóð nr. 3 við Austurberg.  Skýringa myndir á A 3 sem sýna breytingar fylgja.  Gjald kr. 9.500
47275 (01.17.130.7),BN047275,Bergstaðastræti 4,"Matvöruverslun 1.hæð, kökugerð 2.hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta núverandi verslunarhúsnæði í matvöruverslun á fyrstu hæð með kökugerð á annarri hæð í húsinu á lóðinni nr. 4 við Bergstaðastræti. Með þessu erindi verður dregið til baka erindið BN047164.   Samþykki eiganda dags. 25. feb. 2014 fylgir.  Gjald kr. 9.500
46634 (01.16.233.9),BN046634,Blómvallagata 13,Tvær íbúðir kjallara,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um samþykki fyrir tveimur íbúðum sem skráðar eru sem ósamþykktar íbúðir í  kjallara fjölbýlishússins á lóðinni nr. 13 við Blómvallagötu.  Afsalsbréf dags. 02.11.1955 og 22.07.1956 fylgja erindinu.  Íbúðarskoðanir byggingarfulltrúa, báðar dags. 5. desember 2012 fylgja erindinu.  Fyrirspurnarerindi sama efnis fékk jákvæða afgreiðslu byggingarfulltrúa þann 11. desember 2012.  Gjald kr. 9.000"
47277 (01.22.010.7),BN047277,Borgartún 8-16A,S2 Br. inni - hótel,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi, uppfæra brunavarnir og fækka herbergjum úr 342 í 320 í nýsamþykktu hóteli í flokki V, teg. A, sbr. BN042394 að Þórunnartúni 2 á lóð nr. 8-16 við Borgartún.  Erindi fylgir brunahönnun frá Verkís, 3. útgáfa dags. í febrúar 2014.  Gjald kr. 9.500"
47279 (01.22.010.7),BN047279,Borgartún 8-16A,H1 - Breyting inni 10.hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta skrifstofur í rými 1001 í Katrínartúni 2 á lóð nr. 8-16 við Borgartún.  Gjald kr. 9.500
47061 (01.24.230.1),BN047061,Brautarh 10-14/Skiph,Skipholt 11-13 - Viðbygging,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja þrjár hæðir ofan á eldra hús og innrétta 20 íbúðir í ofanábyggingunni, 1. hæð verður verslun og kjallari verður innréttaður sem geymslur og bílgeymslur fyrir sex bíla í Skipholti 11-13 á lóðinni Brautarh 10-14/Skiph.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. janúar 2014 og 21. febrúar 2014 fylgja erindinu ásamt umsögn skipulagsfulltrúa dags. 31. janúar 2014.  Erindi fylgir varmatapsútreikningur dags. 12. janúar 2014.  Stækkun:  1.867,1 ferm., 5.356,7 rúmm.  Gjald kr. 9.500"
47198 (04.76.410.3),BN047198,Brekknaás 9,Áður gerðar breytingar,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um samþykki á áður gerðum breytingum innanhúss, m.a. innrétting á verslun, móttöku fyrir hestaleigu, hestakerruleigu, kaffistofu í flokki II og dýralæknaráðgjöf í Dýraspítala Watsons á lóð nr. 9 við Brekknaás.  Umsögn skrifstofu sviðsstjóra dags. 24. febrúar 2014 fylgir erindinu.  Gjald kr. 9.500"
47271 (01.08.660.3),BN047271,Fiskislóð 43,Gistihús fl.3,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta skrifstofubyggingu í gistihús (gististað) í flokki III á lóð nr. 43 við Fiskislóð.  Stærðir: 2272,3 ferm., 7697,6 rúmm.  Lóðarstærð 3687 ferm. nýtingarhlutfall 0,6.  Gjald kr. 9.500"
47209 (02.69.541.1),BN047209,Freyjubrunnur 15-21,Aðskilið byggingarleyfi BN037441 - breytt handrið nr. 15,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að aðskilja byggingarleyfi vegna lokaúttektar og breyta handriði sbr.BN037441 dags. 15. feb. 2008  fyrir mhl. 01 sem er raðhúsið nr. 15 á lóð nr. 15-21  við Freyjubrunn.  Gjald kr. 9.500
46957 (04.61.200.4),BN046957,Gilsárstekkur 8,Stækkun og breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta tvíbýlishúsi í skrifstofuhúsnæði, breyta innra fyrirkomulagi, breyta bílgeymslu í móttökuherbergi og byggja ofan á svalir á annarri hæð hússins á lóðinni nr. 8 við Gilsárstekk.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. janúar 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 10. janúar 2014.  Stækkun xx  Gjald kr. 9.000"
47278 (01.46.110.1),BN047278,Grensásvegur 9,Breyting 3.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra skipulagi þriðju hæðar í norðurenda húss á lóð nr. 9 við Grensásveg.  Gjald kr. 9.500
46694 (02.22.000.1),BN046694,Gufunes Áburðarverksm,Framlenging BN044248 - Stöðuleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,"Sótt er um leyfi til að endurnýja stöðu- og byggingarleyfi fyrir malbiksendurvinnsluvél og vinnuskúr sbr. BN044248 á lóð gömlu Áburðarverksmiðjunnar í Gufunesi, fastanúmer 203-8422.  Samþykki lóðarhafa  dags. 28. mars. 2012 fylgir.  Gjald kr. 9.000"
47272 (01.22.200.1),BN047272,Hverfisgata 113-115,1.hæð - breyting vesturhluta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir innri breytingum á 1. hæð vesturhluta í húsinu nr. 113 á lóðinni nr. 113-115 við Hverfisgötu.  Gjald kr. 9.500
47168 (01.15.251.7),BN047168,Hverfisgata 57,Lyftuturn - risíbúð,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til þess að breyta innra fyrirkomulagi í kjallara, byggja lyftuturn að norðurhlið húss, innrétta íbúð á rishæð og breyta kvistum á suður- og vesturhlið, sbr. fyrirspurn BN046764 sem fékk jákvæða umsögn 14.1. 2014, hússins á lóðinni nr. 57 við Hverfisgötu.  Eftir breytinguna verða sjö íbúðir í húsinu í stað sex.   Umsögn skipulagsfulltrúa vegna fyrirspurnarerindis sama efnis sem fékk jákvæða afgreiðslu þann 10. janúar 2014 fylgir erindinu.   Gjald kr. 9.500"
47219 (01.15.251.6),BN047219,Hverfisgata 59-59A,Reyndarteikningar,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um samþykki fyrir ýmsum breytingum á innra fyrirkomulagi í fjöleignahúsinu á lóðinni nr. 59-59A við Hverfisgötu.  Jafnframt er sótt um fastanúmer fyrir fyrirhugaða bílageymslu á lóðinni (sbr. samþykkt deiliskipulag).  Gjald kr. 9.500
