nr,url,heimilisfang,tegund,nidurstada,spurning
52944 (01.14.041.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052944,Aðalstræti 7,Stækka kjallara og stigahús o.fl. - Breyting BN047437,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að stækka og dýpka kjallara, bæta við svölum á bakhlið, byggja viðbyggingu að Ingólfstorgi, innrétta veitingastað á 1. hæð og íbúðir á efri hæðum húss á lóð nr. 7 við Aðalstræti. Gjald kr. 11.000"
53818 (04.76.530.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053818,A-Tröð 6,Reyndarteikningar - fjölgun fastanúmera,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd  sem gerð var án byggingarleyfis. Óvissa kann því að vera um  uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð  verktrygging á verkið né ábyrðaraðilar. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi fyrir áður gerðum breytingum og til að fjölga eignum úr einni eign í fimm eignarhluta í hesthúsi á lóð nr. 6 við A-Tröð. Gjald kr. 11.000
53862 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053862,Álfheimar 74,Breyting - 4.hæð - tannlæknar,Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til að breyta  fjórðu hæð suðvesturenda þar sem stækkuð er tannlæknastofa með því að fjölgað tannlæknastólum um þrjá, röntgentæki færð og eldvarnir yfirfarnar í húsinu á lóð nr. 74 við Álfheima. Tölvupóstur frá Geislavörnum ríkisins dags. 17. nóvember 2017 fylgir. Gjald kr. 11.000"
53934 (01.26.410.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053934,Ármúli 19,Flóttaleið  á norðurhlið,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til að breyta  og bæta flóttaleiðir í byggingunni og koma fyrir flóttastiga frá millilofti niður á 1. hæð og öðrum flóttastiga á norðurhlið frá 1. hæð niður á gangstétt á lóð nr. 19 við Ármúla. Gjald kr. 11.000
53949 (01.18.020.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053949,>Bergstaðastræti 10A,Veitingastaður fl.1 - tegund kaffihús,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að innrétta kaffihús í flokki I tegund F í rými 0101 í fjölbýlishúsi á lóð nr. 10A við Bergstaðastræti. Erindi fylgir bréf frá umsækjanda dags. 11. desember 2017 og samþykki eiganda rýmisins  dags. 14. desember 2017.  Gjald kr. 11.000
53956 (01.88.550.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053956,Blesugróf 12,Parhús,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja parhús með geymslum og bílgeymslum í kjallara á lóð nr. 12 við Blesugróf. Stærðir: A-rými 294,0 ferm., 1.090,2 rúmm. Gjald kr. 11.000"
53714 (02.49.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053714,Blikastaðavegur 2-8,"2 - Reyndarteikningar - Vöruhurð, vörupallur sbr. erndið BN052395",Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til að breyta erindi BN052395 þannig að 2 vöruhurðir milli mátlína 16 til 18 eru teknar út, bætt við rampi í mátlínu 15- 16 og smá breytingar á innra skipulagi rýma vegna lokaúttektar á K,L og M í verslunarhúsi á lóð nr. 2-8 við Blikastaðaveg. Umsögn brunahönnuðar dags. 25. sept. 2017. Bréf frá hönnuði dags. 17. okt. 2017 fylgir erindinu. Gjald kr. 11.000"
53821 (01.13.653.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053821,Brattagata 3A,Jarðhæð - breyta í íbúð,Frestað. Vísað til athugasemda eldvarnareftirlits.,Sótt er um leyfi fyrir áður gerðum breytingum sem felast í að verslun á jarðhæð hefur verið breytt í íbúð í húsi á lóð nr. 3A við Bröttugötu. Gjald kr. 11.000
51678 (01.24.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051678,Brautarholt 2,Gistiíbúðir fl.2,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt.","Sótt er um leyfi fyrir 21 gistiíbúð í flokki II tegund E á 2., 3. og 4. hæð í húsinu á lóð nr. 2 við Brautarholt. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. október 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 7. október 2016. Samþykki meðlóðarhafa dags. 10. júlí 2017 og 3. nóvember 2017 fylgir á A4 teikningu. Gjald kr. 10.100 +11.000"
53937 (02.57.600.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053937,Bæjarflöt 1-3,Breytingar inni og úti,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta innra skipulagi og innkeyrsluhurð og gluggum víxlað í húsinu á lóð nr. 1-3 við Bæjarflöt. Gjald kr. 11.000
