nr,url,heimilisfang,tegund,nidurstada,spurning
53456 (04.94.301.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053456,Akrasel 17,Verönd,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að steypa verönd við suðvesturhlið einbýlishúss á lóð nr. 17 við Akrasel. Gjald kr. 11.000
53722 (01.26.140.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053722,Ármúli 1A,Breytingar 1. og 4.hæð - klæðning,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að rífa hluta af inndreginni hæð, skilja eftir stiga- og lyftuhús ásamt tæknirými á 4. hæð, fjarlægja glerhliðar 1. hæðar og byggja léttan útvegg, klæddan litaðri málmklæðningu á húsi á lóð nr. 1A við Ármúla. Bréf frá hönnuði dags. 16. október 2017 fylgir. Minnkun: XX ferm., XX rúmm. Gjald kr. 11.000"
53714 (02.49.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053714,Blikastaðavegur 2-8,"2 - Reyndarteikningar - Vöruhurð, vörupallur sbr. erndið BN052395",Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN052395 þannig að 2 vöruhurðir milli mátlína 16 til 18 eru teknar út, bætt við rampi í mátlínu 15- 16 og smá breytingar á innra skipulagi rýma vegna lokaúttektar á K,L og M í verslunarhúsi á lóð nr. 2-8 við Blikastaðaveg. Umsögn brunahönnuðar dags. 25. sept. 2017. Bréf frá hönnuði dags. 17. okt. 2017 fylgir erindinu. Gjald kr. 11.000"
53662 (01.23.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053662,Borgartún 32,Áður gert í kjallara - breyta sökklum vesturhluta eldra húss,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 27. október 2017.,"Sótt er um leyfi til að endurbæta eldvarnir og taka í notkun útgrafið sökkulrými undir vesturhluta og nýta sem geymslu í húsi á lóð nr. 32 við Borgartún. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 27. október 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 27. október 2017. Stækkun: sökkulrými  XX ferm., XX rúmm. Gjald kr. 11.000"
53777 (01.74.520.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053777,Efstaleiti 2,Takmarkað byggingarleyfi fyrir mhl. 03 og 04.,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um takmarkað byggingarleyfi fyrir uppsteypu að plötu yfir kjallara ásamt lögnum í jörð fyrir matshluta 03 og uppsteypu kjallara og plötu yfir kjallara fyrir matshluta 04, fjölbýlishús að Lágaleiti 2-6 á lóð að Efstaleiti 2, sbr. byggingarleyfisumsókn nr. BN052547."
53724 (04.03.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053724,Eirhöfði 2-4,Stálgrindarhús,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja stálgrindarhús sem hýsa mun hjólbarða og þjónustu fyrir þá byggingu sem þegar er á lóð nr. 2-4 við Eirhöfða. Stærðir:  A-rými x ferm., x rúmm. Erindi fylgir greinargerð um brunahönnun dags. 30.09.2017, umsögn skipulagsfulltrúa  við fyrirspurn dags. 27.04.2017 og óundirritað samkomulag um kvöð vegna flutninga ódags. Gjald kr. 11.000"
53735 (01.08.740.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053735,Fiskislóð 53-69,Áður gert - 01-02,Frestað. Umsækjandi hafi samband við embætti byggingarfulltrúa og óski eftir húsaskoðun.,"Sótt er um leyfi fyrir áður gerðum breytingum á annarri hæð í mhl. 01 og 02, brunavarnir og flóttaleiðir eru bættar, svalir tengdar við nýjan flóttastiga á norðvesturhlið mhl. 02, frönskum svölum komið fyrir á mhl. 02 og komið fyrir fellistiga á norðvestur- og suðurhlið mhl. 01 á húsi á lóð nr. 53-69 við Fiskislóð. Gjald kr. 11.000"
53758 (02.69.380.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053758,Freyjubrunnur 33,Leiðrétt brunavarnarlýsing,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að breyta erindi BN051256 er varðar brunatexta í byggingalýsingu húss á lóð nr. 33 við Freyjubrunn.  Gjald kr. 11.000
53716 (01.19.420.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053716,Freyjugata 41,Breytingar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta erindi BN053002, um er að ræða breytingar á innra skipulagi í Ásmundarsal á lóð nr. 41 við Freyjugötu. Gjald kr. 11.000"
53513 (02.69.540.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053513,Gefjunarbrunnur 12,Einbýlishús,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 27. október 2017.,"Sótt er um leyfi til að byggja tveggja hæða einbýlishús úr timbri, klætt að utan með múrsteinsklæðningu á lóð nr. 12 við Gefjunarbrunn. Bréf frá hönnuði dags. 8. september 2017 fylgir erindi, einnig útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 27. október 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 27. október 2017. Stærð:  223,9 ferm., 793,3 rúmm. Gjald kr. 11.000"
