nr,url,heimilisfang,tegund,nidurstada,spurning
52225 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052225,Austurbakki 2,Fjölbýlis- og verzlunarhúsnæði - nýtt mál,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta erindi BN050486 sem felst m.a. í því að umfangi og formi húsa hefur verið breytt, bætt við hæð í bílakjallara, yfirbyggð göngugata fjarlægð og íbúðum fækkað úr 106 í 71 í verslunar- og íbúðarhúsi á lóð nr. 2 við Austubakka. Stækkun: A-rými: x ferm., x rúmm. B-rými x ferm. Gjald kr. 11.000"
52115 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052115,Austurbakki 2,"T1, T2, T3 - Breyting","Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi.","Sótt er um leyfi til að breyta erindi BN048688 þannig að efsta hæð húsanna T1, T2 og T3 hækkar um 50cm á reit 1 lóð nr. 2 við Austurbakka. Stækkun:  385,4 rúmm. Gjald kr. 10.100"
51334 (01.14.040.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051334,Austurstræti 10A,"Útbygging 5.hæð, lyfta o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til  stækkunar á íbúð á 5. hæð sem felst í nýrri viðbyggingu á norðurhlið og hækkun þaks að hluta þótt mænishæð verði óbreytt, að koma fyrir setlaug á svölum, auk smærri breytinga innanhúss í verslunar- og skrifstofuhúsi á lóð nr. 10A við Austurstræti. Stækkun x ferm., x rúmm. Meðfylgjandi er samþykki eigenda dags. 23. júní 2016.   Lögð er fram umsögn skipulagsfulltrúa dags. 08.12.2016 við fsp. SN160900. Gjald kr. 10.100"
52269 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052269,Álfheimar 74,Stækka veitingastofu - mhl.1,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyf til að stækka veitingastofu í rými 0124 þannig að hún stækkar inn í rými 0123 og að gera nýjan inngang á norðausturhlið  í mhl. 01 í húsinu á lóð nr. 74 við Álfheima.  Fundargerð frá Húsfélagi Glæsibær dags. 15 sept. 2016 fylgir vegan útlitsbreytingar fylgir.  Gjald kr. 11.000
52120 (01.26.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052120,Ármúli 5,Innrétta og opna veitingastaði,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi og innrétta veitingastað í flokki ll, teg. a í húsi á lóð nr. 5 við Ármúla. Gjald kr. 10.100"
51531 (01.16.220.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051531,Ásvallagata 27,Endurnýja þak og byggja tvo kvisti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tvo kvisti samhliða endurnýjun á þaki, ásamt veggsvölum á bakhlið á 1. og 2. hæð og rishæð í fjölbýlishúsi á lóð nr. 27 við Ásvallagötu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 26. ágúst 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 26. ágúst 2016. Einnig útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. janúar 2017. Erindi var grenndarkynnt frá 6. desember 2016 til og með 9. janúar 2017. Engar athugasemdir bárust. Stækkun A-rými 0 ferm., x rúmm. Gjald kr. 10.100"
51984 (01.82.401.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN051984,Básendi 12,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á þegar gerðum breytingum, sem felast í að þaki var breytt í upphafi sem og gluggum, á sjöunda áratugnum var innréttuð íbúð í kjallara og múrkerfi og einangrun seinna bætt á fjölbýlishúsið á lóð nr. 12 við Básenda. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. janúar 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 18. janúar 2017. Meðfylgjandi er bréf arkitekts dags.. 15.11. 2016. Gjald kr. 10.100"
52271 (01.18.600.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052271,Bergstaðastræti 49,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja viðbyggingu við kjallara og nýjan stiga milli kjallara og 1. hæðar einbýlishúss á lóð nr. 49 við Bergstaðastræti. Erindi fylgir umsögn Minjastofnunar Íslands dags. 10. október 2016 og umsögn burðarvirkishönnuðar dags. 16. janúar 2017. Stækkun:  19,6 ferm., 118,9 rúmm. Gjald kr. 11.000"
52001 (01.19.032.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052001,Bergþórugata 23,Breyta eldvörnum í notkunarflokk 4,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um breytingu á áður samþykktu erindi BN049455 sem felst í að breyta skilgreiningu mannvirkis úr notkunarflokki 3 í notkunarflokk 4 í fjölbýlishúsi á lóð nr. 23 við Bergþórugötu. Lögð er fram umsögn skipulagsfulltrúa við erindi BN051780 dags. 11.11.2016 Gjald kr. 10.100
52263 (04.05.640.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052263,Bíldshöfði 7,Stækka framleiðslusal,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja við núverandi framleiðslusal mhl. 25 og verða veggir að hálfu steyptir og að hálfu úr samlokustáleiningum í húsinu á lóð nr. 7 við Bíldshöfða.  Stækkun: 193,2 ferm., 1.249,9 rúmm.  Gjald kr. 11.000"
