nr,url,heimilisfang,tegund,nidurstada,spurning
52975 (01.55.070.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052975,Arngrímsgata 5,Hús Íslenskra fræða,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja ""Hús íslenskra fræða"", sporöskjulaga, þrjár hæðir og kjallari auk bílakjallara fyrir 60 bíla, staðsteypt og með veðurhjúp úr cortenstáli á lóð nr. 5 við Arngrímsgötu. Erindi fylgir brunahönnun frá EFlu dags. 16. maí 2017 og skýringasett sem sýnir breytingar frá áður samþykktu erindi BN044048. Stærð, A-rými:  6. 464,5 ferm., 28.415,4 rúmm. B-rými:  2.271,3 ferm. Gjald kr. 11.000"
52940 (01.52.160.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052940,Álagrandi 6,Tómstundahús á baklóð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja timburhús sem nota á sem tómstundahús með einhalla þaki, með steyptum sökklum og steyptri og einangraðri gólfplötu, innrétta baðherbergi og eldunaraðstöðu á lóð nr. 6 við Álagranda.  Stærð: 34 ferm., 121,6 rúmm.  Gjald kr. 11.000"
53008 (01.13.911.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053008,Ásvallagata 48,Fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa einbýlishús og byggja fjölbýlishús á lóð nr. 48 við Ásvallagötu. Stærð:  xx ferm., xx rúmm. Gjald kr. 11.000"
52790 (04.06.500.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052790,Bíldshöfði 18,Reyndarteikningar mhl.02,Frestað. Vísað til athugasemda á umsóknarblaði. Umsækjandi hafi samband við yfirverkfræðing hjá byggingarfulltrúa vegna húsaskoðunar.,Sótt er um leyfi fyrir áður gerðum breytingum í mhl. 02 sem felast í breytingum á innra fyrirkomulagi og útliti á húsi á lóð nr. 18 við Bíldshöfða. Gjald kr. 11.000
52886 (04.06.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052886,Bíldshöfði 8,Smávöruturn sunnan við húsið,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 9. júní 2017.,"Sótt er um leyfi til að byggja smávörulager við suðurhlið húss á lóð nr. 8 við Bíldshöfða. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. júní 2017 fylgir erindinu. Stærðir: x ferm., x rúmm. Gjald kr. 11.000"
52943,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052943,Blikastaðavegur 2-8,Breyting inni - bil I og J,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt um leyfi til að breyta innra skipulagi í rými I og J á milli mátlína 11-15 í verslunarhúsi á lóð nr. 2-8 við Blikastaðaveg.   Gjald kr. 11.000
50359 (01.18.663.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050359,Bragagata 34,"Breyta svölum, byggja nýjar, breyta í tvíbýli","Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað til uppdrátta A01, A02 dags. 6. júní 2017.","Sótt er um leyfi til að breyta einbýlishúsi í tvíbýlishús með því að gera nýja íbúð á 1. hæð, breyta stiga á bakhlið, endurnýja geymsluskúr á baklóð og setja svalir á suðurhlið rishæðar á húsi á lóð nr. 34 við Bragagötu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. janúar 2016 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 15. janúar 2016. Jafnframt er erindi BN049369 dregið til baka og erindi BN048845 fellt úr gildi. Gjald kr. 9.923"
52976 (02.57.620.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052976,Bæjarflöt 15,Eignahluti 0102,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að gera rými 0102 að sér eignarhluta ásamt því að breyta innra fyrirkomulagi, brunahólfun og flóttaleiðum í húsi á lóð nr. 15 við Bæjarlind. Gjald kr. 11.000"
52978 (01.85.020.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052978,Dalaland 1-11 2-16,4 - Reyndarteikning kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi í kjallara ásamt því að breyta mörkum eignarhluta í húsi nr. 4 á lóð nr. 1-16 við Dalaland. Gjald kr. 11.000
52183 (01.71.300.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052183,Drápuhlíð 38,Bílskúr - stigi niður í garð o.fl.,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012.  Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja staðsteyptan bílskúr á vesturhlið húss, saga niður úr glugga á vesturhlið íbúðar 0101, koma fyrir hurð og stálbrú út á bílskúr og tröppur frá bílskúrsþaki niður á lóð fjölbýlishúss nr. 38 við Drápuhlíð.  Útskrift úr gerðabók embættisafgreiðslufundar umhverfis- og skipulagsráðs frá 24. maí 2017 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags.  19. maí 2017.  Erindið var grenndarkynnt frá 14. febrúar til og með 14. mars 2017 fyrir hagsmunaaðilum að Drápuhlíð 35, 36, 37, 39 og 40 og Blönduhlíð 25, 26 og 29. Eftirtaldir aðilar sendu athugasemdir: Ásgerður Fríða Vigfúsdóttir og Fjölnir Ernis Sigvaldason, dags. 10. mars 2017 og Brynhildur Sch. Thorsteinsson, dags. 11. mars 2017. Samþykki meðlóðarhafa  fylgir erindinu. Lögð fram umsögn skipulagsfulltrúa SN160442 dags. 10. júní 2016.  Stærð bílskúr:  28,0 ferm., 88,2 rúmm. Gjald kr. 10.100"
