nr,url,heimilisfang,tegund,nidurstada,spurning
52459 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052459,Austurbakki 2,Breyting - BN048688 - breyting á matshlutum,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að breyta erindi BN048688, verið er að breyta og samræma númer á  rýmum og matshlutum á reit 1, 2 og 11 á lóð nr. 2 við Austurbakka. Gjald kr. 11.000"
52289 (01.82.410.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052289,Ásendi 17,Breyta glugga í hurð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir hurð út úr sökkulrými í kjallara á suðurhlið einbýlishúss á lóð nr. 17 við Ásenda. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. febrúar 2007 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 16. febrúar 2017 og umsögn burðarvirkishönnuðar dags. 9. mars 2017. Gjald kr. 11.000
52432 (01.13.930.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052432,Ásvallagata 63,Breyta í tvær íbúðir - 0101 og 0201,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að aðskilja á ný áður sameinaðar íbúðir 0101 og 0201 og skipta þeim í tvö fastanúmer í húsi á lóð nr. 63 við Ásvallagötu. Samþykki meðeigenda dags. 14.02.2017 fylgir erindi. Gjald kr. 11.000
52396 (01.17.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052396,Bankastræti 2,Breyting á erindi BN051011,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um breytingu á erindi BN052045 sem felst í því að opnað er úr veitingastað yfir í rými við Skólastræti sem áður var skrifstofurými, ræsting eldhúss, bar, snyrtingar og búningsherbergi færð, ræsting fyrir sali efri hæða gerð undir stiga á neðri hæð og flóttaleiðum breytt í húsi á lóð nr. 2 við Bankastræti. Bréf arkitekts dags. 14.02.2017 fylgir erindi ásamt greinargerð brunahönnuðar dags. 14.02.2017. Gjald kr. 11.000"
52370 (04.02.410.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052370,Básbryggja 51,Breytingar inni,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um áður gerðar breytingar annars vegar sem felast í því að íbúð 0303 og 0304 voru sameinaðar í eina og hins vegar nýja breytingu sem felst í því að rými 0402 og 0403, sem áður tilheyrðu sameinaðri íbúð 0303, tilheyra nú íbúð 0401 og núverandi stigi í íbúð 0303 er fjarlægður í húsi á lóð nr. 51 við Básbryggju. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. febrúar 2007 fylgir erindinu. Bréf umsækjanda dags. 07.02.2017 fylgir erindi. Gjald kr. 11.000"
52395 (02.49.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052395,Blikastaðavegur 2-8,Innanhússbreytingar,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra rými K, L og M  þannig að þau verði eitt lagerrými, tekinn verður niður veggur sem hólfar af rýmin og komið fyrir starfsmannaaðstöðu í húsi á lóð nr. 2-8 við Blikastaðaveg.  Greinargerð brunahönnuðar dags. 13. febrúar 2017 og bréf frá hönnuði dags. 14. feb. 2017. Umsögn burðavirkishönnuðar dags. 27. feb. 2017 fylgir erindinu.  Gjald kr. 11.000"
52428 (01.23.000.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052428,Borgartún 26,Veitingastaður 1.hæð - 0103,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að innrétta veitingastað í flokki II fyrir 55 gesti í rými 0103 í húsi á lóð nr. 26 við Borgartún. Gjald kr. 11.000
52229 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052229,Borgartún 8-16A,BK5 - Stækkun -03 - bílaþvottastöð. Br. á stofnerindi BN047805,"Samþykkt.  Samræmist ákvæðum laga nr. 160/2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að stækka bílakjallara og innrétta bílaþvottastöð, sjá erindi BN047805, en við það fækkar bílastæðum um fjögur í bílageymslu á lóð nr. 8-16A við Borgartún. Erindi fylgja upplýsingar um  efni sem notuð verða og yfirlýsing Höfðahótels ehf. og Höfðatorgs ehf dags. 16. febrúar 2017. Stækkun:  200 ferm., 708 rúmm. Gjald kr. 11.000"
52493 (01.18.662.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052493,Bragagata 38A,Útiveitingar,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um breytingu á áður samþykktu erindi BN048356 sem felst í því að koma fyrir útiveitingasvæði fyrir 20 manns við hús á lóð nr. 38A við Bragagötu. Gjald kr. 11.000
52434 (01.24.120.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052434,Brautarholt 4-4A,Breyta í íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja einnar hæðar viðbyggingu á baklóð, stækka glugga og koma fyrir svölum á báðar hliðar, koma fyrir lyftu og innrétta 18 íbúðir á 2. - 4. hæð atvinnuhúss nr. 4, mhl. 01 á lóð nr.4-4A við Brautarholt. Erindi fylgir greinargerð hönnuðar um algilda hönnun dags. 21. febrúar 2017 og kaupsamningur dags. 15. mars 2016. Einnig eru  lagðar fram umsagnir skipulagsfulltrúa dags. 15. júlí og 16. desember 2016. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 10. mars 2017 fylgir erindinu. Stækkun:  xx ferm., xx rúmm. Gjald kr. 11.000"
