nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
15785 (01.01.216.303),BN015785,Sætún 8,Breyting inni,Frestað.,"Sótt er um leyfi til þess að breyta aðkomu, útliti og innra fyrirkomulagi í húsinu á lóðinni nr. 8 við Sætún.  Gjald kr. 2.387"
15837 (01.02.340.101),BN015837,Tröllaborgir 2,Sótt er um leyfi til að breyta fyrirkomulagi á eignarhaldi í kjallara ásamt hitainntaki.,Samþykkt. Gólfniðurfall á að vera í inntaksklefa hitaveitu. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi fyrir breytingum á eignarhaldi og staðsetningu inntaks í kjallara hússins á lóðinni nr. 2 við Tröllaborgir.  Gjald kr. 2.387
15800 (01.02.383.301),BN015800,Vallengi 14,Reyndarteikningar - Stærðarbreyting,Samþykkt. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta fyrirkomulagi í húsinu á lóðinni nr. 14 við Vallengi (Engjaskóla) til samræmis við sérteikningar.  Stærðir voru bókaðar: kjallari 346 ferm., 1. hæð 3364 ferm., 2. hæð 1484 ferm., 5194 ferm., 20.433 rúmm., en eru samkvæmt nýjum teikningum 4.967 ferm., 20.458 rúmm.  Gjald kr. 2.387"
15798 (01.01.62-.-92),BN015798,Vatnsmýrarvegur 16,Reyndarteikningar,Frestað.,"Sótt er um leyfi fyrir áður gerðum breytingum til samræmis við meðfylgjandi reyndarteikningar af húsinu á lóðinni nr. 16 við Vatnsmýrarveg.  Stækkun: 3093,2 ferm., 3801,4 rúmm.  Gjald kr. 2.387 + 90.739  Bréf VSÓ dags. 25. apríl 1997 fylgir erindinu."
15849 (01.04.386.601),BN015849,Viðarás 1-7,Sótt er um leyfi til að stækka skjólvegg og fleira.,Frestað. Vísað til athugasemda á umsóknarblaði. Helga Guðmundsdóttir vék af fundi við afgreiðslu málsins.,"Sótt er um leyfi til þess að reisa skjólvegg, setja glugga á norðausturvegg bílskúrs húss nr. 7 á lóðinni nr. 1-7 við Viðarás og breyta bílskúrshurðum.  Gjald kr. 2.387"
15792 (01.01.192.001),BN015792,Vitastígur,Sótt er um leyfi fyrir uppsetningu á fjarskiptabúnaði á 5. hæð og fleira.,Samþykkt.,Sótt er um leyfi til þess að setja upp fjarskiptabúnað á 5. hæð og loftnetsbúnað á þak Iðnskólans við Vitasítg.  Gjald kr. 2.387  Umboð frá skólameistara dags. 26. september 1997 fylgir erindinu.
15687 (01.01.782.610),BN015687,Víðihlíð 28-34,,Synjað. Með vísan til umsagnar Borgarskipulags.,Sótt er um leyfi fyrir íbúð í kjallara hússins á lóðinni nr. 28 við Víðihlíð.  Gjald kr. 2.387  Umsögn Borgarskipulags dags. 7. október 1997 fylgir erindinu.
15847 (01.02.346.501),BN015847,Vættaborgir 1,Hækkun um 30 sm,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að hækka gólfkóta um 30 cm í húsinu á lóðinni nr. 1 við Vættaborgir.  Gjald kr. 2.387
15828 (01.02.343.507),BN015828,Vættaborgir 25,Breytingar,Frestað. Umsækjandi skal skila heildarvottun frá Rb á húsinu.,Sótt er um leyfi til þess að breyta byggingalýsingu á áður samþykktum teikningum af húsinu á lóðinni nr. 25 við Vættaborgir.  Gjald kr. 2.387
15848 (01.02.346.502),BN015848,Vættaborgir 3,Hækkun um 30 sm.,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að hækka gólfkóta um 30 cm í húsinu á lóðinni nr. 3 við Vættaborgir.  Gjald kr. 2.387
15664 (01.02.346.306),BN015664,Vættaborgir 58-60,Breyting á uppfylltu rými í útgrafið og óuppfyllt rými.,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að breyta uppfylltu rými í óuppfyllt rými í húsinu á lóðinni nr. 58-60 við Vættaborgir.  Gjald kr. 2.387
15851 (01.01.412.002),BN015851,Efstasund 88,Fella tré,Samþykkt. Með vísan til umsagnar garðyrkjustjóra.,Sótt er um leyfi til að fella aspir á lóðinni nr. 88 við Efstasund.  Umsögn garðyrkjustjóra dags. 10. október 1997 fylgir erindinu.
15853 (01.01.441.103),BN015853,Langholtsvegur 136,Fella tré,Samþykkt. Með vísan til umsagnar garðyrkjustjóra.,Sótt er um leyfi til að fella tré á lóðinni nr. 136 við Langholtsveg.  Umsögn garðyrkjustjóra dags. 10. október 1997 fylgir erindinu.
15888,BN015888,Meistari - Húsasmíðameistari,Löggilding,Samþykkt.,Ofanritaður sækir um leyfi til að mega standa fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem húsasmíðameistari.
15887,BN015887,Meistari/múrarameistari,Meistari/múrarameistari,Samþykkt.,Ofanritaður sækir um leyfi byggingarfulltrúa til að mega standa fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem
15861,BN015861,Meistari/Múrarameistari,Meistari/Múrarameistari,Synjað. Skilyrði um meistaraskólanám ekki uppfyllt. Ekki hefur verið sýnt fram á að umsækjandi hafi eftir viðurkenningu byggingarnefndar í Borgarnesi haft umsjón með og borið ábyrgð á byggingarframkvæmdum a.m.k. þrjú ár frá viðurkenningu þar.,Ofanritaður sækir um leyfi byggingarfulltrúa til að mega standa fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem múrarameistari.
15910,BN015910,Meistari/pípulagningameistari,Meistari/pípulagningameistari,Samþykkt.,Ofanritaður sækir um leyfi byggingarfulltrúa til að mega standa fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem pípulagningameistari.
15852 (01.01.191.105),BN015852,Njálsgata 78,Fella tré,Samþykkt.,Sótt er um leyfi til að fella grenitré á lóðinni nr. 78 við Njálsgötu.  Umsögn garðyrkjustjóra dags. 16. október 1997 fylgir erindinu.
15856 (01.01.831.101),BN015856,Sogavegur 194,Bóka samþykkt á stækkun ofl.,Samþykkt.,"Þann 14. október sl., samþykkti byggingarfulltrúi umsókn Júlíusar Valssonar og Elinóru Ingu Sigurðardóttur þar sem sótt var um leyfi til þess að byggja við og byggja ofaná húsið á lóðinni nr. 194 við Sogaveg"
15846 (01.01.408.---),BN015846,Holtavegur 104960 - Vatnagarðar,Spurt er hvort leyft yrði að setja nýja glugga á suðvesturhorn hússins.,Jákvætt Að setja glugga í sama mátkerfi og gluggar á suðurhlið. Staðsetning skilta óásættanleg.,Spurt er hvort leyft verði að setja glugga á suðvesturhorn húss Samskipa við Holtaveg.
