nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
15457 (01.01.171.501),BN015457,Laugavegur 18,Stigi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að steypa stiga á milli efri og neðri kjallaraplötu í húsinu á lóðinni nr. 18 við Laugaveg.  Gjald kr. 2.387
15334 (01.04.633.301),BN015334,Leirubakki 2-16,Sótt er um leyfi til klæðningar á húsinu.,Samþykkt.,Sótt er um leyfi til þess að klæða húsið á lóðinni nr. 2-16 við Leirubakka að utan með sléttri  klæðningu (stenex).  Gjald kr. 2.387  Ástandsskýrsla Línuhönnunar dags. mars 1996 fylgir erindinu og fundargerð húsfélagsins frá 28. maí 1997.
15476 (01.01.846.305),BN015476,Markarvegur 9,gluggar á kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja glugga á kjallara hússins á lóðinni nr. 9 við Markaveg.  Gjald kr. 2.387
15462 (01.01.235.112),BN015462,Miðtún 86,Kvistur og íbúð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að hækka kvist á suðurhlið, bæta við kvistum á norðurhlið og fá samþykkta áður gerða íbúð í risi hússins á lóðinni nr. 86 við Miðtún.  Stækkun: 17,1 rúmm. Gjald kr. 2.387 + 408  Samþykki meðeigenda dags. 8. ágúst 1997 fylgir erindinu.  Skoðunarskýrslur byggingarfulltrúa dags. 30. júní 1997 og vottorð heilbrigðiseftirlitsins dags. 30. júní 1997 fylgja erindinu."
15466 (01.01.343.303),BN015466,Rauðalækur 6,Bílastæði,Frestað. Gera grein fyrir umsókn. Málinu vísað til umsagnar Borgarskipulags.,Sótt er um leyfi til þess að koma fyrir tveimur bílastæðum á lóðinni nr. 6 við Rauðalæk.  Gjald kr. 2.387
15485 (01.02.293.301),BN015485,Salthamrar 2,Sótt um að setja girðingu.,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að reisa skjólvegg úr timbri innan og utan lóðamarka við lóðina nr. 2 við Salthamra.  Gjald kr. 2.387
15469 (01.01.250.112),BN015469,Skipholt 29,"br. á matshluta 2 og endurn, á byggingarl. íbúðar á 3 hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi í matshluta 02, koma fyrir íbúð á 3. hæð og setja kvist á suðurhlið hússins á lóðinni nr. 29 við Skipholt.  Gjald kr. 2.387"
15405 (01.01.420.401),BN015405,Skútuvogur 6 - Vörugeymsla,Skemma,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Frágangur á brunavörnum háður sérstakri úttekt slökkviliðsstjóra.,Sótt er um leyfi til þess að byggja atvinnuhúsnæði með breytingum frá áður gerðri samþykkt á lóðinni nr. 6 við Skútuvog.  Gjald kr. 2.387
15371 (01.01.816.202),BN015371,Steinagerði 3,Endurnýjun á byggingarleyfi vegna stækkunar bílskúrs,Samþykkt.,"Sótt er um leyfi til þess að byggja bílskúr á lóðinni nr. 3 við Steinagerði í samræmi við teikningar dags. 5. maí 1988 og byggingarleyfi frá 1988.  Stærð: 122,2 ferm., 329,2 rúmm.  Gjald kr. 2.387 + 7.858"
15355 (01.01.293.101),BN015355,Síðumúli 12,Br. innrétt. og opna milli með hurð.,Samþykkt. Guðlaugur Gauti Jónsson vék af fundi við afgreiðslu málsins.,Sótt er um leyfi til þess að breyta fyrirkomulagi á 1. hæð hússins á lóðinni nr. 12 við Síðumúla og opna dyr að húsi nr. 14 við Síðumúla.  Gjald kr. 2.387
15381 (01.01.454.106),BN015381,Súðarvogur 18,Svalir yfir innkeyrslu,Samþykkt.,Sótt er um leyfi til þess að byggja svalir úr timbri yfir innkeyrslu á vesturhlið hússins á lóðinni nr. 18 við Súðarvog.  Gjald kr. 2.387  Bréf eigenda dags. 4. ágúst 1997 fylgir erindinu.
15368 (01.01.452.101),BN015368,Súðarvogur 6,"Gluggar, skyggni pallur ofl.",Frestað. Vísað er til fyrri athugasemda vegna skipulags lóðar og eignanúmera.,"Sótt er um leyfi til þess að breyta gluggum á 1. hæð og millipalli á austurhlið, koma fyrir skyggni og útipalli við aðalinngang og breyta innra fyrirkomulagi í húsinu á lóðinni nr. 6 við Súðarvog.  Gjald kr. 2.387"
15480 (01.01.117.406),BN015480,Tryggvagata 13-15,"Endurbyrjun þ.e.endurskoðun á samþ, teikn.",Samþykkt. Frágangur á brunavörnum háður sérstakri úttekt slökkviliðsstjóra.,Sótt er um leyfi til að breyta áður samþykktum teikningum af húsinu á lóðinni nr. 13-15 við Tryggvagötu.  Gjald kr. 2.387
15403,BN015403,Vatnagarðar ( Ikea),Skilti,"Frestað. Umsókn er ekki í samræmi við þegar uppsett skilti, sem skal fjarlægt strax. Sjá einnig bréf dags. 06.08.1997.","Sótt er um leyfi til þess að koma fyrir veggskilti með 1-1,5 M háum stöfum á húsi Ikea við Vatnagarða.  Gjald kr. 2.387"
15372 (01.01.380.201),BN015372,Vesturbrún 2,Sótt er um að fá samþykkta risíbúð.,Samþykkt.,Sótt er um leyfi fyrir áður gerðri íbúð í risi hússins á lóðinni nr. 2 við Vesturbrún.  Gjald kr. 2.387  Skoðunarskýrslur byggingarfulltrúa dags. 30. maí 1997 og heilbrigðiseftirlitsins dags. 26. júlí 1997.  Samþykkt meðeigenda fylgir erindinu.
15448 (01.01.180.303),BN015448,Óðinsgata 2,breyting á ósamþykktri íbúð í kjallara,Frestað. Vantar frekari skýringar á eignarhaldi.,Sótt er um leyfi til þess að breyta ósamþykktri íbúð í kjallara hússins á lóðinni nr. 2 við Óðinsgötu.  Gjald kr. 2.387
15392 (01.01.183.209),BN015392,Þingholtsstræti 24,Gluggar og kvistur,Samþykkt.,"Sótt er um leyfi til þess að endurnýja glugga og klæðningu (bárujárn) á götuhlið og norðurgafli og lagfæra kvist á götuhlið hússins á lóðinni nr. 24 við Þingholtsstræti.  Stækkun: 3,9 rúmm. Gjald kr. 2.387 + 93"
15488 (01.01.244.417),BN015488,Háteigsvegur 8,Trjáfelling,Samþykkt.,Sótt er um leyfi til þess að fella grenitré á lóðinni nr. 8 við Háteigsveg.  Umsögn garðyrkjustjóra dags. 31. júlí 1997 fylgir erindinu.
15489 (01.01.364.204),BN015489,Laugateigur 10,Trjáfelling,Samþykkt.,"Sótt er um leyfi til þess að fella tré á lóðinni nr. 10 við Laugateig.  Umsögn garðyrkjustjóra dags. 31. júlí sl., fylgir erindinu."
15487 (01.01.357.309),BN015487,Efstasund 47,Breyta innra fyrirkomulagi,"Jákvætt/Neikvætt. Jákvætt að breyta fyrirkomulagi hæðar, neikvætt við stiga. Bjarni Þór Jónsson vék af fundi við afgreiðslu málsins.",Spurt er hvort leyft verði að breyta innra fyrirkomulagi efri hæðar hússins á lóðinni nr. 47 við Efstasund og gera stiga til bráðabirgða á milli hæða.
15456 (01.04.060.004),BN015456,Funahöfði 7,auglýsingaskilti á þak,Jákvætt. Með vísan til athugasemda á fyrirspurnarblaði.,Spurt er hvort leyft verði að setja upp skilti á þak hússins á lóðinni nr. 7 Funahöfða.
15122 (01.01.733.301),BN015122,Stigahlíð 58,Byggja laufskála,Nei. Með vísan til umsagnar Borgarskipulags.,Spurt er hvort leyft verði að reisa timburhús (laufskála ca. 20 ferm.) vestan núverandi húss á lóðinni nr. 58 við Stigahlíð.  Málinu fylgir umsögn Borgarskipulags dags. 11. ágúst 1997.
15409 (01.01.800.101),BN015409,Stóragerði 4-8,Klæðning,Frestað. Umsækjandi hafi samband við embættið.,Spurt er hvort leyft verði að klæða austurgafl hússins á lóðinni nr. 4-8 við Stóragerði með steindri loftræstri klæðningu í samræmi við áferð hússins.
