nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
46802 (04.74.130.2),BN046802,Hólavað 29-43,Raðhús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja tvílyft raðhús úr forsteyptum einingum með átta íbúðum og átta innbyggðum bílgeymslum sbr. erindi BN032951 á lóð nr. 29-43 við Hólavað.  Meðfylgjandi er EC-vottun eininga dags. 28.6. 2013.  Stærðir: Hús nr. 29 (matshl. 01) íbúð 1. hæð 52,8 ferm., 2. hæð 66,7 ferm., bílgeymsla 27,2 ferm., samtals 146,7 ferm., 534,4 rúmm.   Hús nr. 31 (matshl. 02), hús nr. 33 (matshl. 03), hús nr. 35 (matshl. 04), hús nr. 37 (matshl. 05), hús nr. 39 (matshl. 06), hús nr. 41 (matshl. 07) og hús nr. 43 (matshl. 08) eru öll sömu stærðar og hús nr. 29 eða samtals 146,7 ferm. og 534,4 rúmm hvert.   Raðhúsið er samtals 1173,6 ferm., 4275,2 rúmm.  Gjald kr. 9.000"
46695 (04.67.410.1),BN046695,Hraunberg 8,Sumarhús til flutnings FB19 og FB20 - Stöðuleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja tvö frístundahús nr. FB19 og FB20  sem verða staðsett til bráðabirgða, síðar til flutnings frá lóð Fjölbrautaskólans í Breiðholti á lóð nr. 8 við Hraunberg  Stærð  FB19 er 35,3 ferm., 115,6 rúmm. og FB20 er 25,2 ferm., 83,0 rúmm.  Gjald kr. 9.000"
46696 (04.67.410.1),BN046696,Hraunberg 8,Sumarhús til flutnings FB18 - Stöðuleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja gestahús nr. FB18 sem verður staðsett til bráðabirgða til flutnings frá lóð Fjölbrautaskólans í Breiðholti á lóð nr. 8 við Hraunberg  Tölvupóstur frá hönnuði dags. 28.feb. 2013 fylgir.  Stærð  FB18 er 13,1 ferm., 83,0 rúmm.  Gjald kr. 9.000"
46778 (01.72.100.1),BN046778,Kringlan  4-12,S-221-2 - Breyting - Pandora,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra fyrirkomulagi í einingu 221-2 á 2. hæð í Kringlunni, starfsmannaaðstaða er í sameign á 4. hæð, á lóð nr. 4-12 við Kringluna.  Meðfylgjandi eru hugleiðingar um brunatæknilega hönnun frá Verkís dags 14.11. 2013.  Gjald kr. 9.000"
46688 (02.68.060.1),BN046688,Lambhagavegur 31,Einbýlishús,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja einbýlishús, eina hæð og ris,  úr steinsteyptum samlokueiningum á lóð nr. 31 við Lambhagaveg.  Stærð:  171,7 ferm., 527,7 rúmm.  Gjald kr. 9.000"
46512 (02.64.110.2),BN046512,Lambhagavegur 6,Þjónustu- og verkstæðishús,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að byggja úr stálburðargrind með undirstöðu og botnplötu úr járnbentri steinsteypu  þjónustu og verkstæðishús á lóð nr. 6 við Lambhagaveg.  Brunaskýrsla 4. nóv. 2013 og Varmaútreikningar um húsið dags. 27. okt. 2013 fylgir.  Stærð:  673,0 ferm og 5082,8 rúmm.  Gjald kr. 9.000"
46816 (01.24.010.3),BN046816,Laugavegur 118,Björgunarhurð út á þak,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að koma fyrir 127,8 ferm. verönd á þaki 1. hæðar og hurð út á hana í í húsinu nr. 116 á lóð nr. 118 við Laugarveg.  Ljósmyndir fylgja..  Gjald kr. 9.000"
46499 (01.17.222.1),BN046499,Laugavegur 40-40A,40 - Breyting inni - brunahólfun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningum v/lokaúttektar, þar sem gerð er grein fyrir breyttu innra skipulagi og breytingum á brunahólfun í íbúðar- og atvinnuhúsi nr. 40 á lóð nr. 40-40A við Laugaveg.  Gjald kr. 9.000"
46818 (34.53.340.3),BN046818,Lækjarmelur 12,Milliloft í rými 0106,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til  byggja milliloft í matshluta 01-06 í iðnaðarhúsi á lóð nr. 12 við lækjarmel.  Fyrirspurn BN046717 dags. 29. okt. 2013 fylgir.  Stærð millipalls: XX ferm.  Gjald kr. 9.000
46570 (01.44.511.2),BN046570,Nökkvavogur 29,Þvottahús - breyta eignarhluta,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta þvottahúsi í tvennt milli eignarhluta í tvíbýlishúsinu á lóð nr. 29 við Nökkvavog.   Gjald kr. 9.000
46808 (01.18.030.3),BN046808,Óðinsgata 2,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og starfrækja fjölnota menningarrými ásamt verslun á fyrstu hæð hússins á lóðinni nr. 2 við Óðinsgötu.  Umsögn skipulagsfulltrúa dags. 13. september 2013 fylgir erindinu.  Gjald kr. 9.000
46785 (01.14.051.5),BN046785,Pósthússtræti 9,Auglýsingaskilti - tímabundið,Synjað. Með vísan til umsagnar skrifstofu sviðsstjóra dags. 15. nóvember 2013.,Sótt er um leyfi til að setja upp og koma tímabundið fyrir bráðabirgðaauglýsingaskilti í anda jólanna á vesturhlið húss á lóð nr. 9 við Pósthússtræti.  Meðfylgjandi er bréf Nordik Lögfræðiþjónustu dags. 6. nóvember 2013 ásamt umsögn skrifstofu sviðsstjóra dags. 15. nóvember 2013.  Gjald kr. 9.000
46813 (00.06.400.0),BN046813,Saltvík 125744,Stöðuleyfi - Gámar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um stöðuleyfi fyrir einn tuttugu feta og þrjá fjörutíu feta gáma austan við slátur- og matvinnsluhús (matshl. 15) á lóðinni Saltvík 125744.  Gjald kr. 9.000
46812 (00.06.400.0),BN046812,Saltvík 125744,Frystigeymsla,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að byggja frystigeymslu úr timbri að austurhlið slátur- og matvinnsluhúss (matshl. 15) á lóðinni Saltvík 125744.  Stærð: Viðbygging 132,7 ferm. og 651.6 rúmm.  Gjald kr. 9.000"
46811 (01.42.020.1),BN046811,Skútuvogur 4,Klæðning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að klæða húsið að utan með sléttum plötum og  koma fyrir flötum fyrir auglýsingar á húsinu á lóð nr. 4 skútuvogi.  Gjald kr. 9.000
46777 (01.42.170.1),BN046777,Skútuvogur 5,Breytingar inni,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi þannig að komið verður fyrir kæli og frysti, starfsmannaaðstöðu, skæralyftum á suðurhlið og eldvarnir eru aðlagaðar og uppfærðar í húsinu á lóð nr. 5 við Skútuvogi.  Gjald kr. 9.000"
45850 (04.08.580.1),BN045850,Stórhöfði 35,Áfangaskipti - 1. áfangi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að áfangaskipta áður samþykktu erindi BN044763 í tvo áfanga, A og B þar sem gluggi á vesturgafli er í B áfanga, og breyta lítillega þakkanti á húsi á lóð nr. 35 við Stórhöfða.  Stækkun áður samþykkt: 30,5 ferm., 133,3 rúmm.  Gjald kr. 9.000"
46748 (01.26.520.1),BN046748,Suðurlandsbraut !,Ármúli 31 - Breyting inni og úti,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að lóðarskiptayfirlýsingu verði þinglýst fyrir lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi og koma fyrir vörumóttökuhurð á suðurhlið hússins á lóð nr. 31 við Ármúla.  Gjald kr. 9.000
46664 (01.26.520.1),BN046664,Suðurlandsbraut / Ármúli 31,Breyting inni og úti,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að lóðarskiptayfirlýsingu verði þinglýst fyrir lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta fyrirkomulagi hluta kjallara þannig að komið er fyrir þvottahúsi fyrir flugleiðahótelin, inngangshurð á norðurhlið er breytt og gerð grein fyrir áður gerðu millilofti og anddyri í húsinu á lóðinni nr. 31 Suðurlandsbraut/Ármúla.  Bréf frá hönnuði dags. 14. nóv. 2013 fylgir.  Stærð millilofts og anddyri: 98,1 ferm. 70 rúmm.  Gjald kr. 9.000"
46795 (01.26.110.1),BN046795,Suðurlandsbraut 2,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir reyndarteikningum sbr. BN04598 og BN46420 vegna lokaúttektar í mhl. 03 í húsinu á lóð nr. 2 við Suðurlandsbraut.  Gjald kr. 9.000
46791 (01.33.530.4),BN046791,Sundagarðar 2,Breyting inni - 5.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi á 5. hæð þannig að skrifstofurýmum er breytt, og komið verður fyrir snyrtingu fyrir fatlaða og eldhúsi með kaffistofu í húsinu á lóð nr. 2 við Sundagarða.   Gjald kr. 9.000"
46804 (01.18.600.5),BN046804,Urðarstígur 8,Ofanábygging - stækkun til austurs o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að stækka grunnflöt til austurs, dýpka kjallara, byggja hæð og rishæð og svalir á norðurhlið hússins á lóð nr. 8 við Urðarstíg.  Stærðir: kjallari 66,5 ferm., 1. hæð 63,6 ferm., 2. hæð 63,6 ferm., þakhæð 57,0 ferm.,   Samtals 250,7 ferm. A rými, B og C rými samtals 28,8 ferm. 656,2 rúmm. samtals.  Gjald kr. 9.000"
46803 (01.15.250.1),BN046803,Vatnsstígur 8,Gistiheimili,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að innrétta gistiheimili í flokki II með 7 gistirýmum í húsinu á lóðinni nr. 8 við Vatnsstíg.  Gistiheimilið verður rekið í samvinnu við fyrirhuguð gistiheimili að Vatnsstíg 10B og Hverfisgötu 53 og 55. Næturvarsla og þjónusta við gistiheimilin verður staðsett að Vatnsstíg 10B.  Gjald kr. 9.000
46822 (32.16.110.1),BN046822,Arnarholt 221217,(fsp) - Breyting á innra skipulagi,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er um og óskað er eftir nýrri umsögn skipulagsfulltrúa vegna nýrrar túlkunar á hlutverki starfsmannahúss sbr. erindi BN046140 við fyrrverandi sjúkrastofnun á Arnarholti.
46817 (02.34.450.2),BN046817,Dofraborgir 12-18,(fsp) - Viðbygging ofan á bílskúr,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort byggja megi hæð úr timbri með hallandi þaki út frá kvisti ofan á bílskýli við hús nr. 10 í  raðhúsalengjunni á lóð nr. 12 - 18 við Dofraborgir.
46834 (04.30.010.1),BN046834,Grjótháls 10,(fsp) - Fánaskilti,Nei. Samræmist ekki samþykkt um skilti.,Spurt er hvort staðsetja megi fánaskilti á lóð Skeljungs nr. 10 við Grjótháls.
46801 (01.24.760.5),BN046801,Gunnarsbraut 40,(fsp) - Þak - endurnýjun og hækkun,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyft yrði að hækka þak og innrétta íbúðarrými í fjölbýlishúsi á lóð nr. 40 við Gunnarsbraut.  Neikvæð niðurstaða frá skipulagsfulltrúa dags. 18. apríl 2013 fylgir.
46792 (01.17.100.1),BN046792,Hverfisgata 12,(fsp) - Veitingastaður,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyft yrði að starfrækja veitingastað í húsinu nr. 12 við Hverfisgötu.
46797 (01.81.770.1),BN046797,Hæðargarður 29,(fsp) - 29 - Bilskúr,Frestað. Málinu vísað til umsagnar skrifstofu sviðsstjóra.,Spurt er hverjir megi nýta byggingaréttinn á fimm  óbyggðum bílskúrum á lóð nr.29 við Hæðargarð.
46798 (02.54.680.3),BN046798,Langirimi 21-23,(fsp) - Gistiheimili,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyft yrði að starfrækja gistiheimili í kjallara og á annarri hæð atvinnuhússins á lóðinni nr. 21-23 við Langarima.
46789 (01.17.431.0),BN046789,Laugavegur 100,(fsp) - Gistiheimili,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyft yrði að byggja lyftuturn og flóttastiga að bakhlið og starfrækja gistiheimili í húsinu nr. 100 við Laugaveg.   Umsögn skipulagsfulltrúa dags 30. júlí 2012 (sbr. erindi BN044756) fylgir erindinu.
46805 (01.17.220.2),BN046805,Laugavegur 22A,(fsp) - Viðbygging í porti,Nei. Samræmist ekki deiliskipulagi.,"Spurt er hvort leyft yrði að byggja viðbyggingu, að mestu úr gleri, að suður- og austurhlið fyrstu hæðar hússins nr. 22A við Laugaveg."
46819 (02.87.380.6),BN046819,Logafold 118,(fsp) - Sólstofa,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyfi fengist til að byggja sólstofu við suðurhlið hússins á lóð nr. 118 við Logafold
46820 (01.13.010.5),BN046820,Seljavegur 2,(fsp) - 01-0501 - Íbúð,Ekki er gerð athugasemd við erindið.,Spurt er hvort leyfi fengist til þess að leigja út sem íbúð eign 0501 sem skráð er yogastöð á fimmtu hæð matshluta 01 á lóðinni nr. 2 við Seljaveg.  Sjá einnig erindi BN036082.  Á afgreiðslufundi byggingarfulltrúa 31. júlí 2007 var samþykkt að breyta atvinnuhúsnæði á 5. hæð í matshluta 01 í íbúð.  Vottorð um lokaúttekt dags. 29. nóvember 2011 fylgir erindinu.
46832,BN046832,Skilti - Hringbraut - Háskóli Íslands,(fsp) - Fánaskilti,Nei. Samræmist ekki samþykkt um skilti.,Spurt er hvort setja megi upp skilti í samráði við Norræna húsið og Háskóla íslands við Miklubraut.
46830,BN046830,Skilti - Klambratún,(fsp) - Fánaskilti,Nei. Samræmist ekki samþykkt um skilti.,"Spurt er hvort leyfi fáist fyrir fánaskilti fyrir Kjarvalsstaði, sbr. erindi BN06579, á Klambratúni við Miklubraut."
46831,BN046831,Skilti - Kringlan,(fsp) - Fánaskilti,Nei. Samræmist ekki samþykkt um skilti.,Spurt er hvort leyfi fáist til að hafa fánaskilti áfram sem verið hefur í tvö ár við Kringluna 1 og 3 og Kringlumýrarbraut.
46833,BN046833,Skilti - Skeifan,(fsp) - Fánskilti,Nei. Samræmist ekki samþykkt um skilti.,Spurt er hvort setja megi upp skilti við Skeifuna þar sem slíkt skilti hefur verið í þrjú ár.
46806 (01.18.131.1),BN046806,Þórsgata 29,(fsp) - Svalalokun,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Vegna leka frá svölum er spurt hvort leyft yrði að byggja skýli yfir svalir á suðurhlið annarrar hæðar hússins nr. 29 við Þórsgötu.
