nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
46355 (01.70.421.6),BN046355,Blönduhlíð 9,Lagnakjallari,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja lagnakjallara undir bílgeymslu, sbr. erindi BN044180, ásamt tröppum með austurhlið við fjölbýlishúsið á lóð nr. 9 við Blönduhlíð.  Stærðir stækkun: 35,8 ferm. og 84,8 rúmm. brúttó.  Gjald kr. 9.000"
46321 (01.38.320.1),BN046321,Dyngjuvegur 2,Heitur pottur,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyf til koma fyrir staðsteyptri setlaug með læsanlegu loki og byggja timburpall við útgang úr stofu hússins á lóðinni nr. 2 við Dyngjuveg.  Sbr. erindi BN0364859.  Gjald kr. 9.000
46329 (01.11.720.4),BN046329,Geirsgata 11,Auglýsingaskilti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma auglýsingaskiltum fyrir á húsi á lóð nr. 11 við Geirsgötu.  Gjald kr. 9.000
46349 (01.18.211.0),BN046349,Grettisgata 16,Breyta brunaskilgreininu,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta áður samþykktu erindi BN044536 þannig að brunaskilgreining á svalagólfi breytist á húsinu á lóð nr. 16 við Grettisgötu.    Bréf frá hönnuði dags. 11. júlí 2013 og bréf frá brunahönnuði dags. 10. Júní 2013 fylgir.  Gjald kr. 9.000
46270 (01.54.031.5),BN046270,Hagamelur 38,Br.burðarvegg íb.0201,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að brjóta hluta úr burðarvegg og breyta innra fyrirkomulagi íbúðar 0201 í húsinu á lóðinni nr. 38 við Hagamel.  Samþykki meðeigenda (ódags.) fylgir erindinu. Umsögn burðarvirkishönnuðar dags. 24. júlí fylgir erindinu.  Gjald kr. 9.000
45949 (05.11.330.5),BN045949,Haukdælabraut 11-15,Raðhús - staðsteypt,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja staðsteypt raðhús, þrjá matshluta, á einni hæð með kjallara undir vesturhluta (mhl. 03)  á lóð nr. 11-15 við Haukdælabraut.  Farið er fram á að erindið BN045137 verði fellt úr gildi.  Bréf frá hönnuði dags. 12. maí 2013 og frá eiganda dags. 4. júlí 2013 fylgja erindinu. Útreikningur á varmatapi fylgir erindinu. Bréf frá umsækjanda dags. 19. júlí 2013  Stærð:  Mhl. 01:  Íbúð 172,7 ferm., bílgeymsla 26,7 ferm.  Samtals 199,4 ferm., 739,2 rúmm.  Mhl. 02:  Íbúð 171,3ferm., bílgeymsla 26,7 ferm.  Samtals 198,0 ferm., 738,9 rúmm.  Mhl. 03:  Kjallari 80,3 ferm., 1. hæð íbúð 132,3 ferm., bílgeymsla 26,7 ferm.  Samtals 239,3  239,3 ferm., 1006,1 rúmm.  Mhl. 01, 02, 03:  636,7 ferm., 2484,2 rúmm.  Gjald kr. 9.000 + 9.000"
46271 (01.38.401.7),BN046271,Hjallavegur 68,"Íbúð jarðhæð, hurð og tröppur",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta í tvíbýlishús og fá samþykkta áður gerða íbúð í kjallara og til að gera dyr út í garð frá 1. hæð í húsi á lóð nr. 68 við Hjallaveg.  Erindi fylgir virðingargjörð dags. 26. apríl 1945 og fsp. dags. 26. febrúar 2013.  Gjald kr. 9.000
46131 (01.13.432.0),BN046131,Holtsgata 24,Endurn. á  BN043534,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um endurnýjun á erindi BN043534 sem fjallar um að byggja tvo kvisti á bakhlið og innrétta þar vinnuherbergi í fjölbýlishúsi á lóð nr. 24 við Holtsgötu.  Samþykki meðeigenda fylgir erindinu. Erindið var grenndarkynnt  frá 21. júní til 19. júlí 2013. Engar athugasemdir bárust.  Útskrift úr gerðabók skipulagsfulltrúa frá 26. júlí 2013 fylgir með erindinu.   Gjald kr. 9.000
46341 (01.08.500.1),BN046341,Hólmaslóð olíustöð 1,Br. 46258. olíugeymir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa geymi 11, steypa þró fyrir nýjan geymi úr stáli fyrir etanól á lóð Olíustöðvarinnar nr. 1 við Hólmaslóð.  Jafnframt er erindi BN046258 dregið til baka.  Erindi fylgir brunahönnun frá Mannvit dags. 11. júlí 2013.  Niðurrif, geymir 11:  1.379,7 rúmm.  Nýr geymir:  115,6 rúmm.  Gjald kr. 9.000"
46316 (01.52.030.1),BN046316,Hringbraut 119,Hárgreiðslu - og snyrtistofa,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta tveggja hæða atvinnurými 0102 í hárgreiðslu og snyrtistofu í húsinu á lóð nr. 119 við Hringbraut.  Gjald kr. 9.000
45879 (01.15.141.0),BN045879,Hverfisgata 19,Viðbygging - Þjóðleikhús,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja leikmunageymslu og vörumóttöku að hluta til á tveimur hæðum við austurhlið Þjóðleikhússins á lóð nr. 19 við Hverfisgötu.  Jafnframt er gerð grein fyrir breyttri matshlutaskiptingu, þar sem smíðaverkstæðið verður matshluti 03.  Erindi fylgir umsögn Minjasafns Reykjavíkur dags. 31. maí 2013 og Minjastofnunar dags. 12. júní 2013.  Stækkun:  241 ferm., 1.093,9 rúmm.  Gjald kr. 9.000"
46351 (01.17.100.8),BN046351,Hverfisgata 20,Kaffihús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að innrétta veitingahús í flokki III og byggja timburverönd að vesturhlið hússins á lóðinni nr. 20 við Hverfisgötu.  Umsögn skipulagsfulltrúa dags. 17. apríl 2013 fylgir erindinu. Skv. umsögn skipulagsfulltrúa er opnunartími heimilaður til kl. 01:00 alla daga vikunnar. Hámarksgestafjöldi er 110 manns í sal og 20 manns á útipalli, alls 130 manns. Samþykki eiganda dags. 19. júní 2013 fylgir erindinu.  Gjald kr. 9.000"
46189 (01.17.111.6),BN046189,Hverfisgata 28,Endurbygging og breyting,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að endurbyggja og breyta skv. samþykktu deiliskipulagi, lyfta og bæta við kjallara sem verður staðsteyptur ásamt  1. hæð í húsinu á lóðinni nr. 28 við Hverfisgötu.  Stærðir samtals fyrir breytingu: 362,4 ferm., 1.034 rúmm.  Stækkun: 129 ferm., 406,4 rúmm.  Samtals eftir stækkun: 491,4 ferm., 406,4 rúmm.  Útskrift úr gerðabók skipulagsfulltrúa frá 12. júlí 2013 ásamt umsögn skipulagsfulltrúa dags. 07. júlí 2013, einnig ódags. greinargerð vegna endurbóta á burðarvirki og klæðningum ásamt bréfi arkitekts dags. 16.7. 2013 fylgja með erindinu.  Gjald kr. 9.000 + 9.000"
46376 (01.17.210.3),BN046376,Hverfisgata 56,Steypt plata,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að steypa gólfplötu í vestasta hluta fyrstu hæðar þar sem áður var bíósalur í verslunar- og skrifstofurhúsi á lóð nr. 56 við Hverfisgötu.  Gjald kr. 9.000
46326 (01.15.251.6),BN046326,Hverfisgata 59-59A,Lyftuhús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja lyftuhús á bakhlið og gera nýjan inngang og tröppur, jafnframt er gerð grein fyrir lokun á undirgangi í kjallara og á 1. hæð í  fjölbýlishúsi á lóð nr. 59-59A við Hverfisgötu.  Stækkun:  xxx ferm., xxx rúmm.  Gjald kr. 9.000"
46201 (01.17.410.1),BN046201,Hverfisgata 98,Breyting á brunakerfi - jarðhæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta áður samþykktu erindi  BN046047 þannig að brunakröfur breytast í húsinu á lóð nr. 98 við Hverfisgötu.  Gjald kr. 9.000
46313 (04.07.500.1),BN046313,Höfðabakki 9,Breytingar í kjallara E-húss,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innanhúss í kjallara mhl. 04 rými 0006 þar sem búningsklefinn verður stækkaður, komið verður fyrir hjólageymslu, skjalageymslu og húsgagnageymslu í húsinu á lóð nr. 9 við Höfðabakka.  Bréf frá hönnuði dags. 16. Júlí 2013 fylgir.  Gjald kr. 9.000"
46249 (04.07.500.1),BN046249,Höfðabakki 9,Breytingar á lóð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta fyrirkomulagi lóðar, fjölga bílastæðum úr 603 í 652, hjólastæðum og skýlum fjölgað, komið fyrir sorpgerðum fyrir flokkað sorp, ""görðum"" fjölgað og göngu- og hjólaleiðir bættar á lóð nr. 9 við Höfðabakka.  Gjald kr. 9.000"
46337 (01.18.011.1),BN046337,Ingólfsstræti 20,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum sem fela í sér að ekki eru byggðir kvistir á norðurenda þaks sbr. erindi BN043627 einbýlishússins á lóð nr. 20 við Ingólfsstræti.  Gjald kr. 9.000
46346 (01.34.510.1),BN046346,Kirkjusandur 2,Br. innréttingum,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að breyta innra skipulagi í hluta 5. hæðar skrifstofuhúss á lóð nr. 2 við Kirkjusand.  Gjald kr. 9.000
46347 (01.38.330.3),BN046347,Laugarásvegur 36,"Steyptir veggir, ný verönd",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja verönd, koma fyrir setlaug, fjölga bílastæðum og breyta fyrirkomulagi á einbýlishúsalóðinni nr. 36 við Laugarásveg.  Gjald kr. 9.000"
46323 (01.24.000.5),BN046323,Laugavegur 105,Gistiskáli flokkur IV,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta flokkun  gististaðar, sjá erindi BN045029, úr flokki II, gistiskáli án veitinga, í flokk IV, gististaður með minibar á 3. 4. og 5. hæð húss á lóð nr. 105 við Laugaveg.  Erindi fylgir samþykki meðeigenda áritað á uppdrætti.  Gjald kr. 9.000"
46362 (01.17.150.2),BN046362,Laugavegur 18B,Br.BN046120 varðar eldvarnatexta.,Frestað. Vísað til athugasemda á umsóknarblaði.,Vegna athugasemda við lokaúttekt er sótt um breytingu á eldvörnum (sbr. erindi BN046120) í húsinu á lóðinni nr. 18B við Laugaveg.  Einungis er um breytingu á texta erindislýsingar að ræða.  Gjald kr. 9.000
46348 (01.17.110.8),BN046348,Laugavegur 21 - Klapp,Innri breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga innanhúss í kjallara, á 1. og 2. hæð veitingahússins á lóð nr. 21 við Laugaveg.  Gjald kr. 9.000"
44784 (01.17.420.4),BN044784,Laugavegur 70,Snyrtistofa - 0001,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að innrétta snyrtistofu í rými 0101 þar sem tekið er í notkun áður uppfyllt rými í húsinu á lóð nr. 70 við Laugaveg.  Bréf frá hönnuði dags. 1. júlí 2013, samþykki meðeiganda dags. 1. júlí og umsögn burðarvirkishönnuðar dags. 23. júlí 2013 fylgja erindi.  Stækkun: 6,9 ferm., 15,0 rúmm.   Gjald kr. 8.500"
45679 (02.87.620.6),BN045679,Logafold 50,Áður gerð íbúð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta í tvíbýlishús, þar sem gerð er grein fyrir áður gerðri íbúð í kjallara einbýlishúss á lóð nr. 50 við Logafold.  Erindinu  fylgir þinglýstur kaupsamningur dags. 21. febrúar 2003 og skýringar eigenda dags. 22. júlí 2013.  Gjald kr. 9.000"
46187 (04.32.400.1),BN046187,Lyngháls 5,Breyting 2. hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN044779 þannig að komið er fyrir skrifstofu og lager í rými 0202, gluggar og vöruhurð á suðurhlið breytast og milliloft yfir einingunni er fjarlægt og minnkar því flatamál hússins á lóð nr. 5 við Lyngháls.  Minnkun um 40,0 ferm.  Gjald kr. 9.000 + 9.000"
46279 (01.52.300.3),BN046279,Meistaravellir 9-13,Klæðning - svalalokun,Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagsfulltrúa dags. 24. júlí 2013.,"Sótt er um leyfi til þess að byggja svalalokanir og klæða með sléttri álklæðningu suðurhlið hússins á lóðinni nr. 9-13 við Meistaravelli.  Erindi fylgir umsögn burðarvirkishönnuðar dags. 6. júlí 2013, viðgerðartillögur frá Verksýn dags. í mars 2013, minnisblað frá verkfræðistofunni EFLU dags. 14. mars 2013, fundargerð húsfélagsi dags. 6. nóvember 2012 og samþykki eigenda dags. 19. október 2012.  Stækkun:  xx ferm., xx rúmm.  Útskrift úr gerðabók skipulagsfulltrúa frá 29. júlí 2013 ásamt umsögn skipulagsfulltrúa dags. 24. júlí 2013  fylgja með erindinu.  Gjald kr. 9.000"
46289 (00.01.300.2),BN046289,Melavellir,Kjúklingaeldishús,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að byggja kjúklingaeldishús, mhl. 08 sunnan við núverandi byggingar á jörðinni Melavöllum, landnr. 125655 á Kjalarnesi.  Erindi fylgir matsskýrsla verkfræðistofunnar Eflu dags. í apríl 2009.  Stærð:  1.767,3 ferm., 23.322,3 rúmm.  Gjald kr. 9.000"
46288 (04.23.280.2),BN046288,Nethylur 2,Mhl.01 - Yogastöð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi yogaæfingastöðvar á fyrstu hæð matshluta 01 á lóðinni nr. 2 við Nethyl.  Gjald kr. 9.000
46357 (04.23.280.2),BN046357,Nethylur 2,Mhl. 01 reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Vegna eignaskiptayfirlýsingar er sótt um samþykki fyrir reyndarteikningu af matshluta 01 í verslunarhúsi á lóð nr. 2 við Nethyl.  Gjald kr. 9.000
46227 (01.13.620.6),BN046227,Ránargata 7A,Raunteikn.áðurg.ósamþ.íbúð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri séreign (ósamþ. íbúð) í kjallara og núverandi innra fyrirkomulagi á fyrstu, annarri og þriðju hæð fjölbýlishússins á lóðinni nr. 7A við Ránargötu.  Skoðunarskýrsla byggingarfulltrúa dags. 5. apríl 2013 og afsalsbréf dags. 26. nóvember 1982 fylgja erindinu.  Samþykki meðeigenda í húsi og samþykki eigenda Ránargötu 9A (vegna sorpgeymslu í undirgangi húsanna) fylgja erindinu á teikningum.  Gjald kr. 9.000"
46172 (01.17.130.8),BN046172,Skólavörðustígur 5,Stækka svalir,Frestað. Með vísan til leiðbeininga í umsögn skipulagsfulltrúa frá 25. júlí 2013.,"Sótt er um leyfi til stækkunar svala á suð-vesturhlið hússins á lóðinni nr. 5 við Skólavörðustíg.  Meðfylgjandi er bréf arkitekts dags. 9. júní 2013, umsögn Minjastofnunar Íslands dags. 13. júní 2013 og umsögn Minjasafns Reykjavíkur dags. 20. júní 2013.  Einnig fylgja samþykki lóðarhafa Skólavörðustígs 3A og bréf umsækjanda með rökstuðningi  hvorutveggja ódagsett, útskrift úr gerðabók skipulagsfulltrúa frá 5. júlí 2013 og umsögn skipulagsfulltrúa dags. 5.júlí 2013. Svo fylgja einnig með bréf skipulagsfulltrúa frá 26. júlí  2013 ásamt umsögn skipulagsfulltrúa dags. 25. júlí 2013.  Gjald kr. 9.000"
46162 (01.26.300.4),BN046162,Suðurlandsbraut 12,Breyting úti,Frestað. Með vísan til leiðbeininga í umsögn skipulagsfulltrúa frá 24. júlí 2013.,"Sótt er um leyfi til að breyta bílastæðum þannig að þeim verður fækkað um 12 og komið er fyrir aðstöðu fyrir rútur, leigubíla og tveimur bílastæðum fyrir fatlaða á lóð nr. 12 við Suðurlandsbraut.  Bréf frá hönnuði dags. 5. júlí 2013 fylgir erindi.  Einnig fylgir með erindi útskrift úr gerðabók skipulagsfulltrúa frá 25. júlí 2013 og umsögn skipulagsfulltrúa dags. 24.07.2013.  Gjald kr. 9.000"
46354 (01.47.140.1),BN046354,Suðurlandsbraut 58-64,Stofna fastanúmer,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til þess að stofna nýtt fastanúmer vegna fyrirhugaðrar nýbyggingar á lóðinni nr. 58-64 við Suðurlandsbraut.  Afrit deiliskipulagsuppdráttar dags. 22 febrúar 2007 fylgir erindinu. Um er að ræða hús nr. 64 (hluti af matshl.02) á lóðinni. Samkvæmt samþykktum deiliskipulagsuppdrætti er stærð hússins 6600 fermetrar.  Gjald kr. 9.000
46336 (01.26.210.3),BN046336,Suðurlandsbraut 8,Endurnýjun á BN042449,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til endurnýja erindið BN042449 þar sem sótt var um að innrétta veitingahús í flokki II á 1. hæð, mhl. 02, í millihúsi á lóð nr. 8 við Suðurlandsbraut.  Meðfylgjandi er bréf arkitekts dags. 18.júlí. 2013, húsaleigusamningur óundirritaður dags. 2. júlí 2013   Gjald kr. 9.000"
46350 (04.32.920.1),BN046350,Tunguháls 10,Reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um samþykki á reyndarteikningum sbr. BN045386 vegna lokaúttektar þar sem hurð á vegg á módúllínu 9 er ekki til staðar og brunakerfið breytist á 2. hæð í húsinu á lóð nr. 10 við Tunguháls.  Gjald kr. 9.000
46344 (04.32.700.3),BN046344,Tunguháls 17,Geymsluloft,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir nýjum millipalli til að nota sem geymsluloft í suðurenda og  komið verður fyrir gluggum á neðri hæð hússins á lóð nr. 17 við Tunguháls. Sbr. BN039743  Stækkun millipalls 34,3 ferm.  Gjald kr. 9.000"
45923 (04.34.210.1),BN045923,Tunguháls 8,Reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um samþykkt á reyndarteikningu, viðbygging við norðurenda er felld niður og milligólf í mhl. 01 er fellt burt í atvinnuhúsi á lóð nr. 8 við Tunguháls.  Jafnframt er erindi BNO39209  og BN041330 dregið til baka.  Bréf frá hönnuði dags. 14. júní 2013, samþykki meðeigenda og yfirlýsing vegna lóðarnotkunar dags. 11. des 2006 fylgir.  Nýjar stærðir eftir breytingu:  Mhl. 01:  1.080 ferm., 6.061,2 rúmm.  Mhl. 02:  3.120,2 ferm., 13.901,4 rúmm.  Samtals:  4.200,2 ferm., 19.962,6 rúmm.  Stækkun: 2.390,9  ferm.,  9.342,8 rúmm.  Gjald kr. 9.000"
46353 (02.69.850.5),BN046353,Úlfarsbraut 98,Hurð á bílskúr/sorpgeymsla,Frestað. Samkvæmt gögnum embættisins er lágmarksgjald ógreitt.,Sótt er um leyfi til að setja hurð út úr bílageymslu og minnka sorpgeymslur á austurhlið fjölbýlishúss á lóð nr. 98 við Úlfarsbraut.  Gjald kr. 9.000
45755 (01.54.010.4),BN045755,Víðimelur 47,Breyting kjallara og gerð íbúðar 0001,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um breytingu á innra skipulagi í kjallara og gerð íbúðar í 0001 í húsinu á lóð nr. 47 við Víðimel.  Virðingargjörð dags. 1. nóvember 1941 og þinglýsing af húsaleigusamningi dags. 12. september 2013 fylgja erindi.  Gjald kr. 9.000
46068 (04.77.380.2),BN046068,Þingvað 19,Einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja einbýlishús með innbyggðri bílgeymslu, neðri hæð er byggð úr forsteyptum einingum og efri hæð úr timbri á lóð nr. 19 við Þingvað.  Jafnframt er óskað eftir að áður samþykkt erindi BN040298 verði fellt úr gildi.  Stærð:  1. hæð bílgeymsla 36,5 ferm., íbúð 180,3 ferm., skyggni, 30,4 ferm(B-rými), 2. hæð íbúð 54,2 ferm.  Samtals:  271 ferm., 936,2 rúmm.  B-rými 30,4 ferm, xx rúmm.  Gjald kr. 9.000"
46366 (01.24.430.1),BN046366,Þverholt 15-21,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að rífa mhl. 01, 02 og 06  á lóð nr. 15-21 við Þverholt.  Erindi fylgir greinargerð frá hönnuðum dags. 24. júlí 2013 og minnisblað frá Verkfræðiþjónustunni dags. 9. júlí 2013 og frá VSI dags. 13. júlí 2013.  Niðurrif:  Fastanr. 201-1352 mhl. 01 merkt 0101 iðnaðarh - skrifst. 897 ferm., mhl. 02 merkt 0101 iðnaðarh - vörugeym 1158 ferm., mhl. 06 merkt 0101 iðnaður 1823 ferm.  Samtals 3.878 ferm.  Gjald kr. 9.000"
