nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
46049 (01.80.121.4),BN046049,Grensásvegur 24,Gistiheimili,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta notkun íbúðar 0201 og verslunar 0101 í gistiheimili í flokki II með sjö herbergjum, jafnframt er erindi BN045991 dregið til baka, einnig er sótt um að breyta glugga og hurðum á vesturhlið húss á lóð nr. 24 við Grensásveg.  Gjald kr. 9.000"
46024 (01.46.110.1),BN046024,Grensásvegur 9,"Breyting - rými 00-01, 00-02 og 00-09",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi í kjallara atvinnuhúss á lóð nr. 9 við Grensásveg.  Gjald kr. 9.000
46048 (01.21.610.1),BN046048,Guðrúnartún 1,"Stækkun, ofanábygging, tengibygging",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka húsið til vestur, byggja ofan á norðurhúsið og breikka tengibyggingu milli norður- og suðurhúss á lóð nr. 1 við Guðrúnartún.  Stækkun: 1672,1 ferm., 9762,4 rúmm.  Gjald kr. 9.000"
46042 (01.80.200.3),BN046042,Heiðargerði 16,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja einnar hæðar, léttbyggða viðbyggingu við eldri viðbyggingu á suðurhlið, klæða með liggjandi lerkiborðum, breyta innra skipulagi og klæða að utan með bárujárni einbýlishús á lóð nr. 16 við Heiðargerði.  Erindi fylgir samþykki lóðarhafa Heiðargerðis 14 áritað á uppdrátt.  Stækkun:  xx ferm., xx rúmm.  Gjald kr. 9.000"
46030 (04.73.350.2),BN046030,Hestavað 5-7,Reyndarteikning v/lokaúttektar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningu vegna lokaúttektar þar sem gerð er grein fyrir breytingum á geymslum og sorpgeymslum, leiðrétt byggingarlýsing og lítils háttar breytingar á lóð fjölbýlishúss á lóð nr. 5-7 við Hestavað.  Sjá erindi BN045312, BN044697 og 31477.  Gjald kr. 9.000"
46020 (04.67.440.2),BN046020,Hólaberg 84,Breytingar af áður samþykktu BN042713,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til breytinga á erindi BN042713 samþ. 28.6. 2011, sem felast í að breyta fyrirkomulagi reyklosunar og eldvarna, tilfærslu á lyftu og stækkunar á anddyri mhl. 01 í fjölbýlishúsi með þjónustuíbúðum á lóð nr. 84 við Hólaberg.  Meðfylgjandi er endurskoðuð brunahönnun dags. 8. maí 2013.  Stækkun anddyri :  7 ferm., 17,7rúmm  Gjald kr. 9.000"
46050 (04.34.330.1),BN046050,Hraunbær 102,D og E - Breytingar 1.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta fyrirkomulagi eldhúsa í íbúðum 0103 D og 0103 E  og bað og þvottahús í 0103 D og 0102 E og minnka geymslu í 0101D á fyrstu hæð í matshlutum 07 og 08 á lóðinni 102 við Hraunbæ.  Sjá einnig erindin BN045674 dags. 19. mars. 2013 og BN045162 dags.  4.desember 2012.  Gjald kr. 9.000
46047 (01.17.410.1),BN046047,Hverfisgata 98,Snyrtistofa - jarðhæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að staðsetja snyrtistofu í rými 0101 í húsinu á lóð nr. 98 við Hverfisgötu.  Bréf frá hönnuði dags. 21. maí 2013.  Gjald kr. 9.000
46046 (04.07.500.1),BN046046,Höfðabakki 9,Loka opi í gólfi,Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi til að loka opi í gólfi 2. hæðar fyrir ofan stigaskála 1. hæðar í húsi  mhl. 07 á lóð nr. 9 við Höfðabakka.  Stækkun vegna lokun ops: 25.35 ferm.   Gjald kr. 9.000
44674 (01.35.260.3),BN044674,Kambsvegur 8,Svalir og viðbygging,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til þess að rífa svalir, byggja viðbyggingu að suður- og vesturhlið og nýta þak hinnar nýju viðbyggingar sem svalir íbúðar annarrar hæðar í húsinu á lóðinni nr. 8 við Kambsveg.  Erindið var grenndarkynnt frá 25. febrúar til og með 25. mars 2013. Engar athugasemdir bárust.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 8. júní 2012 fylgir erindinu. Umsögn skipulagsstjóra (v. fyrirspurnar) dags. 7. júní 2012. fylgir erindinu. Einnig fylgir útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 04. apríl 2013.  Ný skráningartafla fylgir erindinu.  Stærð: Stækkun, viðbygging 40,6 ferm. og 112,5 rúmm.  Gjald kr. 8.500 + 9.563"
45914 (01.72.100.1),BN045914,Kringlan  4-12,S-287 - Stækkun Nova,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta innra fyrirkomulagi einingar S-287 sem felst í að stækka núverandi verslun Nova inn í einingu S-289, starfsfólk Nova hefur eftir sem áður aðgang að snyrtingu og ræstingu í einingu S-289 á 2. hæð í Kringlunni á lóð nr. 4-12 við Kringluna.  Gjald kr. 9.000"
45929 (01.17.140.1),BN045929,Laugavegur 12,Breyting á opnunartíma o.fl.,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Þinglýsa skal yfirlýsingu um opnunartíma til kl. 01:00 um helgar og að hljóðvist fari ekki yfir 55 DBA, fyrir útgáfu byggingarleyfis.",Sótt er um leyfi til þess að breyta opnunartíma og notkunarflokki úr flokki II í flokk III og breyta innra fyrirkomulagi á fyrstu til þriðju hæð í veitingahúsi (matshl. 01) á lóðinni nr. 12 við Laugaveg.  Hámarksgestafjöldi staðarins er sagður vera 80 manns í lýsingu erindis.  Umsögn skipulagsfulltrúa dags 12. febrúar 2013 fylgir erindinu.  Gjald kr. 9.000
45940 (01.17.150.1),BN045940,Laugavegur 18,Br.0403 í gistirými+reyklúga,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.",Sótt er um leyfi til þess að breyta rými 0403 úr skrifstofu í gistirými og breyta reyklúgu í stigahúsi hússins á lóðinni nr. 18 við Laugaveg.  Gjald kr. 9.000
46005 (01.17.150.2 01),BN046005,Laugavegur 18B,Verslun og kaffihús,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til þess að innrétta verslun og kaffihús í flokki II (tegund e) á fyrstu hæð hússins á lóðinni nr. 18B við Laugaveg.  Gjald kr. 9.000
46039 (01.17.150.4),BN046039,Laugavegur 20B,Ræsting færð - slökkvibúnaður,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að færa ræstiklefa og fella út slökkvibúnað í háfum í eldhúsi á 2. hæð, sbr. nýsamþykkt erindi BN045695, í veitingahúsi á lóð nr. 20B við Laugaveg.  Gjald kr. 9.000"
45907 (01.18.000.1),BN045907,Lækjargata MR,Slökkvikerfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að koma fyrir slökkvikerfi á öllum hæðum og staðsetja dælubúnað í sérstöku rými í viðbyggingu við aðalbyggingu MR á lóðinni Lækjargata MR.  Umsögn Minjasafns Reykjavíkur dags. 16. maí 2013 fylgir erindinu ásamt umsögn Minjastofnunar Íslands dags. 22. maí 2013.  Gjald kr. 9.000
45739 (01.14.030.9),BN045739,Lækjartorg 1,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningum af húsi Héraðsdóms Reykjavíkur á lóð nr. 1 við Lækjartorg.  Meðfylgjandi er bréf arkitekts dags. 12.3. 2013, brunahönnun dags. 21.5. 2013.  Gjald kr. 9.000"
46044 (01.24.110.4),BN046044,Mjölnisholt 12-14,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga innanhúss og til stækkunar á hóteli á lóð nr. 12-14 við Mjölnisholt.  Meðfylgjandi er yfirlýsing burðarvirkishönnuðar dags. 15.5. 2013, varmatapsútreikningar dags. 15.5. 2013, eldvarnaskýrsla dags. 23.5. 2013.  Stærðir - stækkun: 1.485,1 ferm.,  4.493,2 rúmm.  Samtals eftir stækkun: 6.834,9 ferm., 23.901,1 rúmm.  Gjald kr. 9.000"
45948 (01.11.640.1),BN045948,Mýrargata  2-8,Breyting - kjallari og 1.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN044340 þar sem búningsklefi starfsmanna er fluttur í kjallara, undirbúningseldhúsi komið fyrir og á 1. hæð er eldhúsi breytt, bætt við björgunaropi og geymslu við bar er tvískipt í Marina hótel á lóð nr. 2-8 við Mýrargötu.  Skýrsla brunahönnuðar dags. 30. apríl. 2013 fylgir.  Gjald kr. 9.000 + 9.000"
46015 (01.36.600.1),BN046015,Sigtún 38,Viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fella út af teikningum áður samþykkta stækkun á sal, sem ekki hefur verið byggð við Grand Hótel á lóð nr. 38 við Sigtún.  Breytingar á stærðum, minnkun í ferm. og rúmm.  Gjald kr. 9.000"
46045 (01.17.130.2 02),BN046045,Skólavörðustígur 3,Votrými -  3.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi og færa eldhús í íbúð á 3. hæð íbúðar- og atvinnuhúss á lóð nr. 3 við Skólavörðustíg.  Gjald kr. 9.000
44933 (01.18.141.7),BN044933,Skólavörðustígur 42,Breytingar kjallara og 1.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta gestamóttöku með morgunverðareldhúsi og gerð grein fyrir ýmsum breytingum á kjallara v/lokaúttektar á erindi BN041529 í gistiheimili á lóð nr. 42 við Skólavörðustíg.  Gjald kr. 8.500
45698 (01.14.121.0),BN045698,Templarasund 3,Breytingar innanhúss - mhl.06,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til breytinga innanhúss á 3. hæð í Templarasundi 3, í bakhúsi mhl. 06 og í Kirkjutorgi 4 í gisti- og veitingahúsinu á lóðinni nr. 3 við Templarasund og nr. 4 við Kirkjutorg.  Meðfylgjandi er bréf arkitekts dags. 9.4. 2013 og annað dags. 18.4. 2013 og enn annað dags. 18.4. 2013 einnig yfirlýsing eigenda dags. 17.4. 2013 og bréf eldvarnahönnuðar dags, 14.12. 2012.  Gjald kr. 9.000 + 9.000"
46028 (01.17.030.3),BN046028,Þingholtsstræti 3-5,"Geymsla, reyktjald, rennihurð",Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til þess að koma fyrir geymslu við setustofu móttöku í kjallara í matshl. 02 og breyta reyktjaldi í rennihurð í kjallara milli matshluta 02 og  03 á lóðinni nr. 3-5 við Þingholtsstræti.  Gjald kr. 9.000
46061 (01.15.251.3),BN046061,Frakkastígur 6A,mæliblað,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,"Óskað er eftir  samþykki byggingarfulltrúans til að breyta lóðarstærð á lóðinni Frakkastígur 6A, (landnúmer 101085, staðgreinir 1.152.513) úr 231m² í 233 m².  Lóðin  Frakkastígur 6A, (landnúmer 101085,  staðgreinir 1.152.513)  er  talin   231 m² í Fasteignaskrá, lóðin reynist við uppmælingu og vörpun í Hnitakerfi Reykjavíkur vera 233 m². eins og sýnt er á meðsendum uppdrætti landupplýsinga-deildar dags. 22. 5. 2013."
46074 (00.00.000.0),BN046074,Gnoðarvogur 43,Lagfærð bókun,,"Þann 21. maí sl. var samþykkt svohljóðandi erindi:  Sótt er um leyfi til að byggja viðbyggingu á þremur hæðum við Menntaskólann við Sund á lóð nr. 43 við Gnoðarvog.  Erindi fylgir brunahönnun frá VSI dags. 16. apríl 2013 og varmatapsútreikningur dags. 14. maí 2013.  Niðurrif mhl. 01 og hluti mhl. 02 1.060 ferm., 3.877,9 rúmm.  Viðbygging:  2.826,9 ferm., 11.956,1 rúmm.  Gjald kr. 9.000  Á að vera:  Sótt er um leyfi til að rífa einnar hæðar byggingu að Gnoðarvogi og hluta tengibyggingar og byggja viðbyggingu á þremur hæðum við Menntaskólann við Sund á lóð nr. 43 við Gnoðarvog.  Erindi fylgir brunahönnun frá VSI dags. 16. apríl 2013 og varmatapsútreikningur dags. 14. maí 2013.  Niðurrif mhl. 01 og hluti mhl. 02 1.060 ferm., 3.877,9 rúmm.  Viðbygging:  2.826,9 ferm., 11.956,1 rúmm.  Gjald kr. 9.000"
46066,BN046066,Úlfarsárdalur,ástand lóða,"Samþykkt að fara í aðgerðir á svæðinu í samræmi við Gæðahandbók, vinnulýsingu 005.",Lagður fram tölvupóstur frá íbúasamtökum Úlfarsárdals dags. 15. apríl 2013 varðandi ástand byggingalóða í hverfinu.
45931 (01.13.650.1),BN045931,Aðalstræti 4,(fsp) - Stigatenging,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi.,Spurt er hvort leyfi fengist fyrir stiga án stigapalls milli móttökusalar á fyrstu hæð og morgunverðarsalar í kjallara hótelsins á lóðinni nr. 4 við Aðalstræti.
46035 (01.82.401.0),BN046035,Básendi 2,(fsp) - Hækka þak,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort hækka megi þak og byggja svalir á miðju þaki til samræmis við Básenda 4 á húsi á lóð nr. 2 við Básenda.
46053 (01.44.110.6),BN046053,Langholtsvegur 142,(fsp) - Stækkun svala á 2. hæð,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi.,Spurt er hvort leyft yrði að stækka svalir á vesturhlið annarrar hæðar hússins á lóðinni nr. 142 við Langholtsveg.
45721 (01.17.311.2),BN045721,Laugavegur 56,(fsp) - Uppbygging og endurgerð húss,Jákvætt. Að uppfylltum skilyrðum sbr. þó leiðbeiningar og fyrirvara í umsögn skipulagsfulltrúa dags. 23. maí 2013. Sækja þarf um byggingarleyfi.,Spurt er hvort leyft yrði að byggja þriggja hæða hús á kjallara með verslunum á jarðhæð og 8-10 íbúðum á efri hæðum á lóð nr. 56 við Laugaveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. maí 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 23. maí 2013.
46036 (01.15.150.3),BN046036,Lindargata 14,(fsp) - Breyta í íbúð,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyft yrði að breyta 1. hæð hússins sem í dag er skráð sem iðnaðarhúsnæði í íbúð í húsinu á lóð nr. 14 við Lindargötu.
46033 (01.71.000.1),BN046033,Miklabraut 68,(fsp) - Bílastæði,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,Spurt er hvort leyfi fengist til að koma fyrir fjórum bílastæðum sem ekið er í frá Lönguhlíð og  munu nýtast fyrir atvinnustarfsemi í húsi á daginn en á kvöldin fyrir íbúa hússins á lóðinni nr. 68 við Miklabraut.
46018 (01.24.500.4),BN046018,Stórholt 16,(fsp) - Lyfta þaki - kvistir,Nei. Með vísan til umsagnar skipulagsfulltrúa dags. 23. maí 2013.,"Spurt er hvort leyft yrði að lyfta þaki, byggja fjóra kvisti og setja svalir á suðvesturhlið annarrar og þriðju hæðar hússins nr. 16 við Stórholt.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. maí 2013 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 23. maí 2013."
46037 (04.92.340.3),BN046037,Stuðlasel 25,(fsp) - Sólskáli á svölum,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Spurt er hvort leyft yrði að byggja sólskála sem verður 3,150 X 6,8 metrar ofan  á suð-vestur svalir  hússins á lóð nr. 25 við Stuðlasel.    Teikningar af sólskála fylgir."
46034 (01.33.780.1),BN046034,Vatnagarðar 10,(fsp) - Veitinga- og sýningarsalur - Vífilfell,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi.,Spurt er hvort breyta megi innra skipulagi fyrir kynningarstarfsemi á áfengum drykkjum fyrir allt að 100 gesti í húsi á lóð nr. 10 við Vatnagarða.
46065 (01.18.111.4),BN046065,Þórsgata 5,(fsp) - Hurð í stað glugga,Jákvætt. Að uppfylltum skilyrðum enda verði sótt um byggingarleyfi.,Spurt er hvort leyft yrði að síkka glugga og útbúa franskar svalir á suðvesturhlið annarrar hæðar hússins nr. 5 við Þórsgötu.
