nr,url,heimilisfang,tegund,nidurstada,spurning
54519 (01.18.621.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054519,Baldursgata 30,Breyting á gluggum + ný hurð,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta gluggasetningu á jarðhæð með því að gluggar verða stækkaðir, gluggum lokað, komið fyrir nýjum inngangi og opnanlegum fögum á húsið á lóð nr. 30 við Baldursgötu. Samþykki frá 9 af 12 eigendum fylgja frá húsfélagsfundi dags. 10. apríl 2018 fylgir. Gjald kr. 11.000"
53728 (01.70.110.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053728,Barmahlíð 7,Áður gerðar breytingar,Frestað. Vísað til athugasemda.,Sótt er um leyfi fyrir áður gerðum breytingum innanhúss sem felast í því að hringstiga hefur verið komið fyrir milli íbúðar 0101 og rýmis 0002 og hluta af geymslu íbúðar 0001 hefur verið breytt í herbergi auk þess sem opnað hefur verið á milli þvottahúsa í kjallara í húsi á lóð nr. 7 við Barmahlíð. Samþykki meðeigenda dags. 25.02.2018 fylgir erindi. Gjald kr. 11.000
54327 (01.71.310.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054327,Blönduhlíð 28-30,30 - Bíla- og hjólageymsla,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja staðsteypta hjóla- og bílageymslu ásamt því að steypa 30 cm háan stoðvegg meðfram lóðarmörkum að götu við hús á lóð nr. 30 við Blönduhlíð. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 4. maí 2018 fylgir erindinu. Erindi fylgir bréf umsækjanda dags. 5. mars 2018, samþykki lóðarhafa Blönduhlíðar 28 ódagsett og umsögn SRU dags. 22. mars 2018. Svar við grenndarkynningu mótt. 02.05.2018 - Engar athugasemdir eigenda húsa nr.; 13, 17, 26 og 35. Samþykki lóðarhafa nr 35, dags. 17.04.2018. Stærð: 38,2 ferm., 90,9 rúmm. Gjald kr. 11.000"
54558 (01.81.400.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054558,Búðagerði 9,"Áður gerð íbúð, þakhæð",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að gera stálsvalir  á rishæð, breyta innra skipulagi í stigahúsi og fá samþykkta áður gerða íbúð í risi fjölbýlishúss á lóð nr. 9 við Búðagerði. Erindi fylgir bréf hönnuðar dags. 17. apríl 2018. Gjald kr. 11.000"
54574 (01.34.450.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054574,Dalbraut 12,Klæðning 3. áfangi og endurnýjun glugga 3. áfangi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir 3. áfanga endurbóta, sjá erindi BN053166, til að breyta uppbyggingu þaks, klæða norðausturálmu að utan með flísum og skipta um glugga í norðvesturálmu barna- og unglingageðdeildar á lóð nr. 12 við Dalbraut. Gjald kr. 11.000"
54409 (01.45.400.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054409,Dugguvogur 8-10,10 - Áður gerðar íbúðir og vinnustofa,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 27. apríl 2018.,"Sótt er um leyfi fyrir áður gerðum íbúðum og vinnustofum í húsi á lóð nr. 10 við Dugguvog. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 27. apríl 2018 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 27. apríl 2018. Gjald kr. 11.000"
54497 (01.38.320.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054497,Dyngjuvegur 6,"Stækkun út í garð, m. hurð ásamt innanhússbreytingum",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að gera viðbyggingu undir svölum, breyta geymslu í herbergi í kjallara, síkka glugga og gera hurð út í garð og tröppur frá svölum niður í garð, glerja við útmörk svala og hurð út í garð auk þess sem sótt er um áður gerðar innri breytingar í kjallara í húsi á lóð nr. 6 við Dyngjuveg. Stækkun : 16,7 ferm., XX rúmm. Gjald kr. 11.000"
54577 (01.63.4-9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054577,Eggertsgata 2-34,Djúpgámar - staðsetning,Frestað. Erindi vísað til umsagnar skrifstofu umhverfis- og úrgangsstjórnunar.,"Sótt er um leyfi til að koma fyrir djúpgámum framan við Suðurgötu 121, Eggertsgötu 2-4 og Eggertsgötu 8-10, allt á lóð nr. 2-32 við Eggertsgötu. Erindi fylgir minnisblað um Djúpgáma frá Eflu dags. 12. júní 2015 og 27. september 2017, lýsing á djúpgámum frá PWS dags. 9. mars 2017 og lögð fram umsögn skipulagsfulltrúa dags. 10. nóvember 2016. Gjald kr. 11.000"
54651 (04.77.230.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054651,Elliðabraut 4-6,Takmarkað byggingarleyfi,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað.  Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um takmarkað byggingarleyfi fyrir aðstöðusköpun, jarðvinnu, undirstöður, botnplötur og lagnir í jörð fyrir fjölbýlishús á lóð nr. 4-6 við Elliðabraut sbr. BN054252."
54346 (01.11.050.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054346,Eyjarslóð 7,Innrétta veitingastað,Frestað. Vísað til athugasemda.,"Sótt er um að leyfi til að innrétta veitingastað í flokki II - teg. x, fyrir 50 gesti, á 2. hæð húss á lóð nr. 7 við Eyjarslóð. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 4. maí 2018 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 4. maí 2018.  T-póstur frá meðeiganda 9. apríl 2018. Gjald kr. 11.000"
