nr,url,heimilisfang,tegund,nidurstada,spurning
54260 (01.13.650.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054260,Aðalstræti 4,Breyting á brunatexta o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta erindi BN046609, um er að ræða texta um brunavarnir í byggingarlýsingu v/lokaúttektar í hóteli á lóð nr. 4 við Aðalstræti. Gjald kr. 11.000"
54259 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054259,Aðalstræti 6,Breyting á brunatexta o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta  erindi BN046609, um er að ræða texta um brunavarnir í byggingarlýsingu v/lokaúttektar í hóteli á lóð nr. 6 við Aðalstræti. Gjald kr. 11.000"
54261 (01.13.650.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054261,Aðalstræti 8,Breyting á brunatexta o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta  erindi BN046609, um er að ræða texta um brunavarnir í byggingarlýsingu v/lokaúttektar í hóteli á lóð nr. 4 við Aðalstræti. Gjald kr. 11.000"
54208 (01.62.950.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054208,Arnarhlíð 2 (Hlíðarendi 1-7),Breyting á BN048979 - fjölgun íbúða,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta erindi BN048979, um er að ræða fjölgun á íbúðum og bílastæðum sem verða nú 142, fyrirkomulagi á geymslum breytt og útlit breytist lítils háttar á fjölbýlishúsi á lóð nr. 2 við Arnarhlíð. Erindi fylgir brunahönnun frá Eflu dags. í febrúar 2018 og minnisblað hönnuða dags. 5. febrúar 2018. Stærðir óbreyttar. Gjald kr. 11.000"
54249 (01.17.120.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054249,Bankastræti 14-14B,Reyndarteikningar - Breyting á BN051954,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta erindi BN051954 sem felst í því að eldhúsi á 4. hæð er breytt ásamt aðkomu að baðherbergjum auk þess sem leiðrétt er staðsetning eldvarnarglers á 3. og 4. hæð í húsi á lóð nr. 14 við Bankastræti. Gjald kr. 11.000
53956 (01.88.550.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053956,Blesugróf 12,Parhús,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja parhús með geymslum og bílgeymslum í kjallara á lóð nr. 12 við Blesugróf. Stærðir: A-rými 294,0 ferm., 1.090,2 rúmm. Útskrift úr gerðabók embættis afgreiðslufundar skipulagsfulltrúa frá 5. janúar 2018 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 3. janúar 2018. Gjald kr. 11.000"
54302 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054302,Borgartún 8-16A,S1 - Br. BN047928,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu.. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að breyta erindi BN047928, m.a. inngangshurðum á jarðhæð, fyrirkomulagi eldhúsa, stigleiðsla færð til, komið fyrir setlaug á svölum á 12. hæð, gluggum á 12. hæð breytt og rimlaverk fjarlægt af þaki fjölbýlishúss, merkt S1 og er mhl. 05 á lóð nr. 8-16A við Borgartún. Stækkun:  110,1 ferm., 163 rúmm. Gjald kr. 11.000"
54380 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054380,Borgartún 8-16A,Íbúðagisting fl. 2,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta skilgreiningu á íbúðum á 1. - 8. hæð, 38 íbúðir, sem gististað í flokki II, teg. íbúð, í fjölbýlishúsi á lóð nr. 8-16A við Borgartún. Gjald kr. 11.000"
53922 (01.24.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053922,Brautarholt 2,Innanhúsbreytingar,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta kennslusvæði í veitingaeldhús og í skrifstofurými verður komið fyrir kaffibrennslu í kaffihúsi á jarðhæð í rými 0101 í húsi á lóð nr. 2 við Brautarholt. Bréf frá hönnuði um um loftræstingu frá staðnum vegna eldhúss og kaffibrennslu dags. 4. desember 2017 fylgir erindi. Gjald kr. 11.000
54240 (04.03.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054240,Breiðhöfði 13,Stækkun stálgrindarhúss,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að breyta erindi BN053724 sem felst í að stækka stálgrindarviðbyggingu um 3 metra til norðurs og hækka um 23 cm á lóð nr. 13 við Breiðhöfða (áður Eirhöfða 2-4). Stækkun:  123,4 ferm., 1.549,5 rúmm. Gjald kr. 11.000"
54239 (01.13.422.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054239,Bræðraborgarstígur 16,Stigi - gluggi - búningsaðstaða,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að sameina matshluta 01 og 02 í matshluta 01 bæta við stiga í norðurhluta frá 1. hæð í rými 0102 upp á 2. hæð rými 0202, koma fyrir búningsaðstöðu í kjallara og breyta gluggum á norðvesturhlið á húsi á lóð nr. 16 við Bræðraborgarstíg. Umsögn burðarvirkishönnuðar dags. 07. mars. 2018 fylgir. Gjald kr. 11.000 + 11.000"
54211 (01.34.450.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054211,Dalbraut 12,Anddyri og skábraut,Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til að byggja anddyri við norðurinngang mhl. 01 og skábraut við vesturinngang sama mhl. á lóð nr. 12 við Dalbraut. Stækkun:  10,6 ferm., 29,6 rúmm. Gjald kr. 11.000"
