nr,url,heimilisfang,tegund,nidurstada,spurning
55414 (01.27.180.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055414,Austurhlíð 10,Fjölbýlishús - mhl. 1-3,Frestað. Vísað til athugasemda og málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja 60 íbúðir í 3 stigahúsum (MHL-1, 2 og 3) á þremur til fimm hæðum ásamt bílakjallara (Mhl-4) á lóð nr. 10 við Austurhlíð.

Stærð:  MHL-01: 2.439,9 ferm., 8.166,35 rúmm. MHL-02: 2.318,4 ferm., 7.999,4 rúmm. MHL-03: 2.787,7 ferm., 9.815,1 rúmm. MHL-04: 2.459,3 ferm., 9.815,1 rúmm. Samtals:  10.005,3 ferm., 34.015,85 rúmm.

Gjald kr. 11.000"
55273 (01.14.040.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055273,Austurstræti 10A,"Breyting inni á 5 hæð, opna á milli10A og 12 og fl.","Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Þinglýsa skal kvöð um opnun yfir lóðarmörk, yfir á lóð nr. 12 við Austurstræti fyrir útgáfu byggingarleyfis. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta notkun 5. hæðar úr íbúð í skrifstofu og lokaða félagsaðstöðu, breyta þar gluggum og svalahurðum ásamt dyragati að glerskála, gera svalir á þaki 4. hæðar norðan megin og opna á ný yfir í nr. 12, í húsi á lóð nr. 10a við Austurstræti. Lögð er fram umsögn skipulagsfulltrúa dags. 19.09.2018 við erindi SN180627. Umsögn burðarvirkishönnuðar dags. 16.10.2018 fylgir erindi. Gjald kr. 11.000"
55274 (01.14.040.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055274,Austurstræti 12,Breyting inni,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Þinglýsa skal kvöð um opnun yfir lóðarmörk, yfir á lóð nr. 10A við Austurstræti fyrir útgáfu byggingarleyfis. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta innra fyrirkomulagi á 4. hæð og koma þar fyrir fleiri snyrtingum ásamt því að breyta íbúð á 5. hæð í skrifstofu og lokaða félagsaðstöðu, fjarlægja núverandi milliloft þakrýmis, einangra þak og styrkja burðarvirki þess og opna á ný yfir í nr. 10a í húsi á lóð nr. 12 við Austurstræti. Lögð er fram umsögn skipulagsfulltrúa dags. 19.09.2018 við erindi SN180627. Umsögn burðarvirkishönnuðar dags. 16.10.2018 fylgir erindi. Gjald kr. 11.000"
55400 (01.28.310.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055400,Álftamýri 79,Háaleitisskóli - Reyndarteikningar,Frestað. Vísað til athugasemda.,Sótt er um leyfi fyrir áður gerðum breytingum á gluggum á norður- og suðurhlið Háaleitisskóla á lóð nr. 79 við Álftamýri. Gjald kr. 11.000
55386 (01.26.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055386,Ármúli 5,Stækkun á hóteli,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og stækka núverandi hótel um 27 herbergi, nýja móttöku og matsal. Stækkun: Afrit af tölvupósti frá framkvæmdarstjóra Prófasts ehf., dags. 19. október 2018. Gjald kr. 11.000"
54831 (01.35.312.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054831,Ásvegur 11,"Ofanábygging, svalir og flr.",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa og vísað til athugasemda.,"Sótt er um leyfi til að byggja hæð ofaná hús, byggja svalir og utanáliggjandi stigahús, skipta húsi í tvær eignir og innrétta geymslur í bílskúr húss á lóð nr. 11 við Ásveg. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. júlí 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 6. júlí 2018. Stækkun:  70,2 ferm., 154,3 rúmm. Stærð húss eftir stækkun:  210,6 ferm., 447,1 rúmm. Gjald kr. 11.000"
55375 (01.67.211.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055375,Bauganes 17,Skyggni fyrir ofan útihurð - staðsetn. þvottahúss.,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta fyrirkomulagi þvottahúss og geymslu ásamt því að setja skyggni fyrir ofan útihurð í húsi á lóð nr. 17 við Bauganes. Gjald kr. 11.000
54410 (04.06.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054410,Bíldshöfði 9,Reyndarteikningar v/lokaúttekta,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta erindum BN052079 (heilsugæsla 2.h.), BN052828 (verslun suðurenda) og BN053491(verslun norðurenda) vegna lokaúttekta í húsi á lóð nr. 9 við Bíldshöfða. Bréf arkitekts dags. 21.03.2018 fylgir erindi. Gjald kr. 11.000"
55413 (01.23.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055413,Borgartún 32,Endurnýjun byggingarleyfis - viðbygging,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja viðbyggingu við veitingasal á fyrstu hæð á  norðausturhorni og innrétta 8 hótelherbergi í rými 0701 í húsi á lóð nr. 32 við Borgatún. Umsögn burðarvirkishönnuðar dags. 29. október 2018 fylgir erindi. Stækkun:  79,7 ferm., 269,4 rúmm. Gjald kr. 11.000"
55309 (01.27.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055309,Bólstaðarhlíð 20,Kennsluhús úr timbri - 1.hæð,Frestað. Vísað til athugasemda.,"Sótt er um leyfi fyrir aðflutta timburbyggingu mhl. 04 sem nota á sem kennslustofu og tengigang sem tengist við færanlega kennslustofu á lóð nr. 20 við Bólstaðarhlíð. Stækkun:  57,0 ferm., 193,2 rúmm. Gjald kr. 11.000"
54558 (01.81.400.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054558,Búðagerði 9,"Áður gerð íbúð, þakhæð","Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að gera stálsvalir á rishæð, breyta innra skipulagi í stigahúsi og fá samþykkta áður gerða íbúð í risi fjölbýlishúss á lóð nr. 9 við Búðagerði. Erindi fylgir bréf hönnuðar dags. 17. apríl 2018 og samþykki meðeigenda bréf I og II, dags. 25. júní 2018. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. maí 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 25. maí 2018. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 2. nóvember 2018 fylgir erindi. Erindi var grenndarkynnt fyrir hagsmunaaðilum að Búðargerði 5, 7, 8 og 10 frá 27. september 2018 til og með 25. október 2018. Engar athugasemdir bárust. Gjald kr. 11.000"
54979 (04.30.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054979,Dragháls 28-30/F.....,Breyting á BN050847 vegna lokaúttektar,Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til að breyta erindi BN050847 þannig að innra skipulagi rýma 0101, 0102 og 0105 er breytt og eignum fjölgað úr fimm í sjö í húsi á lóð 27-29 við Fossháls/28-30 Dragháls. Gjald kr. 11.000"
55384 (01.46.340.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055384,Fákafen 9,Breytingar innanhúss.,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta innra skipulagi veitingarstaðar í fl. II tegund ? í rými 0102 þannig að eldhús er stækkað á kostnað veitingasalar, komið er fyrir kæli, snyrtingum fjölgað og loftræstistokkur settur á ? hlið í húsi á lóð nr. 9 við Fákafen. Gjald kr. 11.000"
