nr,url,heimilisfang,tegund,nidurstada,spurning
55392 (05.86.530.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055392,""">Almannadalur 17-23",17 - Breyting inni og að skilija byggingaleyfi BN036040,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að aðskilja byggingaleyfi BN036040 fyrir rýmið 0102 og breyta innra skipulagi hesthúss á lóð nr. 17 við Almannadal. Gjald kr. 11.000
55245 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055245,Austurbakki 2,Breyting á bílakjallara í séreign,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Þinglýsa skal kvöð um aðgengi um bílakjallara fyrir útgáfu byggingarleyfis. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að gera hluta bílakjallara, mhl. 10, að séreign í eigu mhl. 05 og til að afmarka sérnotafleti á lóð fjölbýlishúss á reit 5 á lóð nr. 2 við Austurbakka. Erindi fylgir samþykki allra meðlóðarhafa áritað á bílastæðayfirlit dags. 10. desember 2018. Gjald kr. 11.000"
55414 (01.27.180.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055414,Austurhlíð 10,Fjölbýlishús - mhl. 1-3,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja 60 íbúðir í 3 stigahúsum (MHL-1, 2 og 3) á þremur til fimm hæðum ásamt bílakjallara (Mhl-4) á lóð nr. 10 við Austurhlíð. Stærð:  MHL-01: 2.439,9 ferm., 8.166,35 rúmm. MHL-02: 2.318,4 ferm., 7.999,4 rúmm. MHL-03: 2.787,7 ferm., 9.815,1 rúmm. MHL-04: 2.459,3 ferm., 9.815,1 rúmm. Samtals:  10.005,3 ferm., 34.015,85 rúmm. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 14. desember 2018 fylgir erindi. Gjald kr. 11.000"
55578 (01.14.050.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055578,Austurstræti 16,Breyting á flóttaleiðum frá 1.hæð,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta fyrirkomulagi flóttaleiðar frá veitingarstað í flokki III tegund ?? á 1. hæð, fyrir 130 gesti, í húsi á lóð nr. 16 við Austurstræti. Gjald kr. 11.000 ,"
55577 (01.26.300.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055577,Ármúli 9,Breytingar innan og utanhúss,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að innrétta geymslur og tæknirými í hluta bílastæðahúss, opna tímabundið yfir í hús nr. 10 við Suðurlandsbraut og uppfæra útlit húss á lóð nr. 9 við Ármúla. Erindi fylgir minnisblað um orkuramma dags. 7. desember 2018 og þríhliða samkomulag um opnun yfir lóðamörk dags. 10. desember 2018. Gjald kr. 11.000"
55436 (01.19.022.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055436,Bergþórugata 15,Svalir og hurð sett í stað glugga 2. hæð.,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að setja svalir og koma fyrir hurð á íbúð 0201 og flóttapall á íbúð 0101 á norður hlið hússins á lóð nr. 15 við Bergþórugötu. Gjald kr. 11.000
55470 (04.06.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055470,Bíldshöfði 9,Mathöll - 1.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að koma fyrir matarmarkaði og sex veitingastöðum í rými 0104, einum í flokki I - tegund C og fimm í flokki II - tegund C, ásamt starfsmannarými og þurrvörulager í hluta rýmis 0105 í húsi á lóð nr. 9 við Bíldshöfða. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. nóvember 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 30. nóvember 2018. Gjald kr. 11.000"
55510 (01.22.110.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055510,Borgartún 24,Breyting inni á 1.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að setja upp þjálfunarstöð og breyta innra skipulagi í húsi nr. 24 við Borgartún. Gjald kr. 11.000
55579 (01.23.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055579,Borgartún 28,Breytingar inni og úti,Frestað. Vísað til athugasemda.,Sótt er um breytingu á erindi BN050166 sem felst í því að gluggum þakhæðar er lyft um 5 cm ásamt því að þakhalli á verönd þakhæðar er færður inn á teikningar og dyr í anddyrum íbúða fjarlægðar af teikningum í húsi á lóð nr. 28A við Borgartún. Gjald kr. 11.000
55512 (01.80.430.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055512,Brekkugerði 30,Gluggar á vesturhlið hússins,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að koma fyrir gluggum og gönguhurð á framhlið bílgeymslu, breyta fyrirkomulagi geymslu og til að uppfæra skráningu tvíbýlishúss á lóð nr. 30 við Brekkugerði. Gjald kr. 11.000"
