nr,url,heimilisfang,tegund,nidurstada,spurning
54709 (01.62.970.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054709,Arnarhlíð 8,Fjölbýlishús,Frestað. Vísað til athugasemda og málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja þriggja til fimm hæða fjölbýlishús með 157 íbúðum og atvinnuhúsnæði á hluta jarðhæðar ásamt tveggja hæða bílgeymslu á lóð nr. 8 við Arnarhlíð. Stærðir:

Gjald kr. 11.000"
52687 (01.18.441.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN052687,Bergstaðastræti 33B,Viðbygging og breyting í gististað,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 18. maí 2018.,Sótt er um leyfi til að breyta notkunarflokki húss í flokk 4 og fyrir áður gerðum breytingum m.a. viðbyggingu og innra skipulagi rishæðar í húsinu á lóð nr. 33 B við Bergstaðastræti. Umsögn Minjastofnun Íslands dags. 2. maí 2017 og bréf hönnuðar dags. 3. maí 2017 fylgir erindi. Einnig fylgir útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. maí 2017 ásamt umsögn skipulagsfulltrúa dags. 12. maí 2017 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. maí 2018  ásamt umsögn skipulagsfulltrúa dags. 18. maí 2018. Gjald kr. 11.000
53111 (01.18.440.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN053111,Bergstaðastræti 45,Svalir á norðurhlið,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja svalir á norðurhlið húss á lóð nr. 45 við Bergstaðastræti . Samþykki meðlóðarhafa fylgir erindinu dags. 15. mars 2018. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. maí 2018 fylgir erindinu. Erindi var grenndarkynnt fyrir hagsmunaaðilum að Bergstaðastræti 43, 43A, 45A og Baldurgötu 7 og 7A frá 16. apríl 2018 til og með 14. maí 2018. Engar athugasemdir bárust. Gjald kr. 11.000"
54327 (01.71.310.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054327,Blönduhlíð 28-30,30 - Bíla- og hjólageymsla,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja staðsteypta hjóla- og bílageymslu ásamt því að steypa 30 cm háan stoðvegg meðfram lóðarmörkum að götu við hús á lóð nr. 30 við Blönduhlíð. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 4. maí 2018 fylgir erindinu. Erindi fylgir bréf umsækjanda dags. 5. mars 2018, samþykki lóðarhafa Blönduhlíðar 28 ódagsett og umsögn SRU dags. 22. mars 2018. Svar við grenndarkynningu mótt. 02.05.2018 - Engar athugasemdir eigenda húsa nr.; 13, 17, 26 og 35. Samþykki lóðarhafa nr 35, dags. 17.04.2018. Stærð: 38,2 ferm., 90,9 rúmm. Gjald kr. 11.000"
54675 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054675,""">Borgartún 8-16A",Skjólgirðing/ Bríetartún 9-11,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að setja upp skjólvegg sem samanstendur af vindbrjótum úr Cortenstáli við byggingu S1 á horni Þórunnartúns og Bríetartúns á lóð nr. 8-16A við Borgartún. Gjald kr. 11.000
54380 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054380,Borgartún 8-16A,Íbúðagisting fl. 2,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta skilgreiningu á íbúðum á 1. - 8. hæð, 38 íbúðir, sem gististað í flokki II, teg. íbúð, í fjölbýlishúsi á lóð nr. 8-16A við Borgartún. Erindi fylgir umsögn umhverfis- og skipulagssviðs dags. 16. apríl 2018. Gjald kr. 11.000"
54637 (01.34.130.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054637,Brekkulækur 1,Klæða hús,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að klæða útveggi með sléttri álklæðningu á loftræsta burðargrind hús á lóð nr. 1 við Brekkulæk. Samþykki sumra meðeigenda ódagsett og umsögn burðarvirkishönnuðar dags. 26. apríl 2018 fylgja erindi.  Gjald kr. 11.000
54652 (02.84.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054652,Dalhús 2,"Verkb.nr. 151445
Vaðlaug í Grafarvogslaug",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að byggja vaðlaug norðan megin við kennslulaug í Grafarvogslaug á lóð nr. 2 við Dalhús.  Gjald kr. 11.000
54108 (01.70.221.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054108,Drápuhlíð 9,Bílskúr,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.  Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja bílskúr við fjölbýlishús á lóð nr. 9 við Drápuhlíð. Erindi fylgir samþykki meðeigenda áritað á uppdrátt. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. maí 2018 fylgir erindinu. Erindið var grenndarkynnt fyrir hagsmunaaðilum að Drápuhlíð 7, 8, 10, 11 og 12 og Mávahlíð 8, 10 og 12 frá 17. apríl 2018 til og með 15. maí 2018. Engar athugasemdir bárust. Stærð:  32,2 ferm., 99,3 rúmm. Gjald kr. 11.000"
54071 (01.45.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054071,Dugguvogur 6,Reyndarteikningar - breyting á notkun,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar.Hvorki er skráð verktrygging á verkið né ábyrðaraðilar. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um breytingu á notkun úr samkomusal í verslun ásamt breytingum á brunavörnum auk þess sem gerð er grein fyrir áður gerðum breytingum á innra fyrirkomulagi í húsi á lóð nr. 6 við Dugguvog. Gjald kr. 11.000
54643 (01.74.530.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054643,Efstaleiti 11,Aðskilið byggingarleyfi mhl. 03 (var Efstaleiti 4),"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um aðskilið byggingarleyfi fyrir mhl. 03, sjá erindi BN053226, í fjölbýlishúsi, á lóð nr. 11 við Efstaleiti. Gjald kr. 11.000"
54612 (04.03.530.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054612,Eldshöfði 10,Breyting á innra skipulagi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta erindi BN053094/BN051405 sem felst í að innra skipulagi er breytt lítilsháttar í húsi á lóð nr. 10 við Eldshöfða. Stækkun milliflatar: 0,8 ferm. Gjald kr. 11.000"
54578 (04.77.270.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054578,Elliðabraut 12,3 Fjölbýlishús og bílageymsla,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað.  Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja þrjú fjölbýlishús, fjórar hæðir með 53 íbúðum á bílakjallara fyrir 39 bíla á lóð nr. 12 við Elliðabraut (verðandi nr. 18). Erindi fylgir greinargerð um brunahönnun frá Eflu dags. 23.04.2018 og greinargerð um hljóðvist dags. 23.04.2018. Stærð mhl. 04, A-rými:  2.181,9 ferm., 6.863,6 rúmm. B-rými:  237,0 ferm., 693,5 rúmm. Mhl. 05, A-rými:  2.232,2 ferm., 6.982,3 rúmm. B-rými:  237,0 ferm.,  693,5 rúmm. Mhl. 06, A-rými:  2.181,9 ferm., 6.862,0 rúmm. B-rými:  237,0 ferm., 693,5 rúmm. Mhl. 07, bílgeymsla, A-rými:  1.079,5 ferm., 3.314,1 rúmm. Samtals A-rými:  7.681,1 ferm., 24.040,7 rúmm. B-rými:  711 ferm., 2.080,5 rúmm. Gjald kr. 11.000"
54638 (01.13.654.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054638,Fischersund 3,Endurnýjun/sameining byggingarleyfa,Frestað. Vísað til athugasemda.,Sótt er um breytingu á erindi BN051312 sem felst í því að byggja nýjar svalir og breyta gluggum í húsi á lóð nr. 3 við Fischersund. Gjald kr. 11.000
