nr,url,heimilisfang,tegund,nidurstada,spurning
55154 (05.86.570.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055154,Almannadalur 1-7,"Sameina bil, svalir",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að opna milli eignarhluta 0104 og 0105 á efri hæð og byggja steyptan stiga úr rými 0101 upp á efri hæð, svalir á norðurhlið ásamt því að breyta innra skipulagi í rými 0101 og 0104 í hesthúsi nr. 5 á lóð nr. 1-7 í Almannadal. Erindi fylgir samþykki meðeigenda áritað á uppdrátt. Gjald kr. 11.000"
54742 (01.45.140.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN054742,Arkarvogur 2,Fjölbýlishús og bílageymsla,"Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja 3 - 5 hæða fjölbýlishús, fjórar byggingar, staðsteyptar, einangraðar og klæddar að utan, með 162 íbúðum og bílgeymslu fyrir 162 bíla á lóð nr. 2 við Arkarvog. Erindi fylgir greinargerð um hljóðvist dags. 5. júlí 2018 og yfirlitsmynd um ofanvatnslausnir o.fl varðandi lóð frá Landslag ódagsett. Einnig fylgir útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. júní 2018, ásamt umsögn skipulagsfulltrúa dags. 15. júní 2018 ásamt því að lögð er fram umsögn skipulagsfulltrúa dags. 20. júlí 2018. Stærð, A-rými:  23.357,5 ferm., 77.506,2 rúmm. B-rými:  762,4ferm. Samtals:  23.206,6 ferm Gjald kr. 11.000"
55245 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055245,Austurbakki 2,Breyting á bílakjallara í séreign,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að gera bílakjallara að séreign og til að afmarka sérnotafleti á lóð fjölbýlishúss á reit 5 á lóð nr. 2 við Austurbakka. Gjald kr. 11.000
55257 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055257,Austurbakki 2,"L1 - Breyting inni á 4. hæð suður, sjá BN055196",Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta erindi BN055196 þannig að um minni háttar tilfærslu á innveggjum er að ræða á 4. hæð í L1 sem er verslunar- og skrifstofuhús á lóð nr. 2 við Austurbakka. Gjald kr. 11.000
55264 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055264,Austurbakki 2,"L1 - mhl. 12, innrétta skrifstofur",Frestað. Vísað til athugasemda eldvarnareftirlits.,Sótt er um leyfi til að innrétta skrifstofur á 3. hæð í byggingu L1 sem er mhl. 12 á reit 2 á lóð nr. 2 við Austurbakka. Gjald kr. 11.000
55153 (04.67.740.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055153,Austurberg 8-10,Framlengja þak og svalalokun,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 4. október 2018 og vísað til athugasemda.,"Sótt er um leyfi til að framlengja þak yfir svalir og setja svalalokanir á allar íbúðir í húsi á lóð nr. 8 til 10 við Austurberg. Yfirlýsing og samþykki húsfélags Austurbergs 8 til 10 ódagsett, umboð frá Haraldi Helgasyni dags. 12. apríl 2018 og umboð frá Ingvari Engilbertssyni  dags. 17. apríl 2018 fylgja erindi. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 5. október 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 4. október 2018. Stækkun, nýtt B- rými:  XX ferm. XX. rúmm. Svalalokun:   XX rúmm. Gjald kr. 11.000"
55273 (01.14.040.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055273,Austurstræti 10A,"Breyting inni á 5 hæð, opna á milli10A og 12 og fl.",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta notkun 5. hæðar úr íbúð í skrifstofu og lokaða félagsaðstöðu, breyta þar gluggum og svalahurðum ásamt dyragati að glerskála, gera svalir á þaki 4. hæðar norðan megin og opna á ný yfir í nr. 12, í húsi á lóð nr. 10a við Austurstræti. Lögð er fram umsögn skipulagsfulltrúa dags. 19.09.2018 við erindi SN180627. Gjald kr. 11.000"
55274 (01.14.040.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055274,Austurstræti 12,Breyting inni,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta innra fyrirkomulagi á 4. hæð og koma þar fyrir fleiri snyrtingum ásamt því að breyta íbúð á 5. hæð í skrifstofu og lokaða félagsaðstöðu, fjarlægja núverandi milliloft þakrýmis, einangra þak og styrkja burðarvirki þess og opna á ný yfir í nr. 10a í húsi á lóð nr. 12 við Austurstræti. Lögð er fram umsögn skipulagsfulltrúa dags. 19.09.2018 við erindi SN180627. Gjald kr. 11.000"
55246 (01.43.800.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055246,Álfheimar 49,Hraðhleðslustæðum,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að koma fyrir tveimur hraðhleðslustæðum fyrir rafmagn á austur hluta lóðar nr. 49  við Álfheimar. Gjald kr. 11.000
55021 (01.18.401.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN055021,"1"">Bergstaðastræti 20","Reyndarteikningar, breytingar.","Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi fyrir nýjum inngöngudyrum, breytingum innanhúss, nýjum svölum á vesturhlið og samnýtingu eignahluta í húsi nr. 20 við Bergsstaðastræti. Meðfylgjandi er bréf frá hönnuði dagsett 17.07.2018, afrit af rekstrarleyfi f. gististað í flokki I frá Sýslumanninum á höfuðborgarsvæðinu, afrit af umsókn um rekstrarleyfi dags. 21.7.2016, umsögn borgarráðs dags. 25. jan. 2017, umsögn Minjastofnunar Íslands dags. 20. ágúst 2018 og innsent bréf hönnuðar dags. 5.9.2018 varðandi breytingar í umsókn. Meðfylgjandi er umsögn Minjastofnunar Íslands dags. 11. september 2018 og dags. 25. september 2018. Gjald kr. 11.000"
