nr,url,heimilisfang,tegund,nidurstada,spurning
38547 (01.84.710.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038547,Álfaland 6,stækkun bílskúrs,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um stækkun á núverandi bílskúr, sem er notaður fyrir starfsfólk, ásamt áorðnum innanhússbreytingum í vistheimili barna í húsi á lóð nr. 6 við Álfaland. Stækkun: 4,5 ferm., 16 rúmm. Gjald kr. 7.300 + 1.168"
38533 (01.18.031.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038533,Bergstaðastræti 9B,"Reyndarteikningar, geymsla leiðrétt","Frestað. Gera grein fyrir íbúð í risi, er ekki sýnd á eldri uppdráttum.",Sótt er um leyfi fyrir reyndarteikningum með leiðréttri stærð á geymslu 0402 í rishæð í húsi á lóð nr. 9B við Bergstaðastræti. Gjald kr. 7.300
38542 (04.30.300.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038542,Bitruháls 1,breyting,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til breytinga frá áður samþykktrum teikningum sbr. erindi BN037956 samþ. 6.5.2008, stækka móttökurými í suður, fjölga innkeyrslustútum og staðsteypa móttökurými, einangrað að innan og ofan á steyptri plötu, í staðinn fyrir að byggja móttökurými úr stálgrind og samlokueiningum, til bráðabirgða í þrjú ár verða settir einn afdreps- og tveir geymslugámar utan á kælihús verksmiðjuhúss Auðhumlu svf á lóð nr. 1 við Bitruháls. Stækkun 13,2 ferm., 22,8 rúmm. Gjald kr. 7.300 + 1664"
38555 (04.05.920.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038555,Bíldshöfði 2,"veitingahús, skilti",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir breytingum á eldhúsi og skilti lagfærð við atvinnuhúsið á lóð nr. 2 við Bíldshöfða. Gjald kr. 7.300
38545 (04.73.270.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038545,Bjallavað 1-3,br. á stigahússgluggum,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að breyta gluggum í stigahúsi, G15-G17, í fjölbýlishúsinu á lóð nr. 1-5 við Bjallavað. Gjald kr 7.300"
38482 (01.23.000.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038482,Borgartún 26,breyting 1. 3. og 5.hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi á 1. 3. og 5. hæð, og til að koma fyrir skiltum fyrir þjónustufyrirtæki á norður- og suðurhlið atvinnuhússins á lóð nr. 26 við Borgartún. Gjald kr. 7.300"
38480 (02.35.550.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038480,Breiðavík 2-6,nr 6. lokun á bílskýli,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi.,"Sótt er um leyfi til að loka bílskýli í húsinu Breiðavík 6. Tvö ný bílastæði eru gerð við norðurhlið húsins. Samþykki meðeigenda fylgir.  Stækkun 31,4 ferm og 147,4 rúmm   Gjald kr. 7.300 +10.760"
38557 (01.13.420.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038557,Brekkustígur 7,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir reyndarteikningum og skráningartöflu af íbúðarhúsinu á lóð nr. 7 við Brekkustíg. Gjald kr. 7.300
38492 (02.57.520.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038492,Bæjarflöt 2,nýbygging,Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til að byggja efnisgeymslu úr stáli og steinsteypu á lóð nr. 2 við Bæjarflöt. Jafnframt er erindi BN038056 dregið til baka. Stærðir: 80,4 ferm., 442,2 rúmm. Gjald kr. 7.300 + 32.280"
38515 (01.19.640.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038515,Fjölnisvegur 14,stækka svalir,Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdráttar dags. 12. júní 2008.,Sótt er um leyfi til að stækka svalir á 1. hæð sbr. fyrirspurn BN038085 á einbýlishúsi á lóð nr. 14 við Fjölnisveg. Erindinu fylgir samþykki eiganda bílskúrs á lóð ódags. Gjald kr. 7.300
37651 (02.69.350.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037651,Friggjarbrunnur 17-19,parhús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skila skal vottun eininga fyrir úttekt á botnplötu. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja parhús byggt úr forsteyptum einingum. Byggingin er á tveimur hæðum auk  kjallara  og lagnakjallara að hluta með  innbyggðri bílgeymslu á 1. hæð á lóðinni nr. 17 og 19 við Friggjarbrunn. Meðfylgandi er vottun eininga dags. 27. september 2007. Stærðir 485,2 ferm., 1425,5 rúmm. Gjald kr. 7.300 + 104.061"
38574 (01.13.652.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038574,Garðastræti 23,"niðurrif, fornleifaranns. ofl.",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Minjavernd sækir um leyfi vegna fornleifarannsókna, til þess að taka niður skúra við norðurgafl og austurhlið Vaktarabæjarins, ásamt klæðningum úti og inni á lóð nr. 23 við Garðastræti. Málinu fylgir bréf Minjaverndar dags. 28. júní 2008 og uppmælingaruppdráttur frá 1976."
