nr,url,heimilisfang,tegund,nidurstada,spurning
38571 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038571,Austurbakki 2,takm byggl  sjá BN036263v 1.áfanga bílahús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi fyrir botnplötu og sökklum undir 1. áfanga bílgeymsluhúss og aðkomurýmis TR á lóð nr. 2 við Austurbakka. Meðfylgjandi er greinargerð um burðarvirki og áætluð áfangaskipti. Sömuleiðis bréf Austurhafnar dags. 3.7.2008 og bréf Bílastæðasjóðs dags. 9.7.2008 og bréf  Almennu verkfræðistofunar  dags. 8.7.2008. Gjald kr. 7.300
38637 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038637,Álfheimar 74,endurn bygginga l Bn034960,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um endurnýjun byggingarleyfis sbr. erindi BN034960 dags. 14.11. 2006 til að endurnýja og breyta lítillega snyrtingum í kjallara Glæsibæjar á lóð nr. 74 við Álfheima. Gjald kr. 7.300
38670 (01.29.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038670,Ármúli 10,breytingar innanhúss neyðarstigi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir innanhúss breytingum á 2. hæð og neyðarstiga í húsi á lóð nr. 10 við Ármúla. Meðfylgjandi er úttekt á brunahönnun. Gjald kr. 7.300
38658 (01.67.211.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038658,Bauganes 19A,nýbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypt einbýlishús á tveimur hæðum með innbyggðri bílageymslu á lóð nr. 19A við Bauganes. Stærðir:  Íbúð 1. hæð 109,6 ferm., 2. hæð 86,7 ferm., samt. 196,3 ferm., bílgeymsla. 22,9 ferm., Samtals 219,2 ferm. 979,5 rúmm. Gjald kr. 7.300 + 71.504"
38105 (04.06.400.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038105,Bíldshöfði 10,"br. 2.hæð - lyfta, stigahús",Synjað. Fyrirhuguð bygging er utan byggingarreits og lóðar samanber athugasemd skipulagsstjóra.,"Sótt er um leyfi til að byggja staðsteypta viðbyggingu til suðurs fyrir lyftu og stiga með tilheyrandi breytingu á innra skipulagi í atvinnuhúsnæðinu á lóð nr. 10 við Bíldshöfða. Stærð stækkunar 48,2 ferm., 190,6 rúmm. Gjald kr. 7.300 + 13.914"
38648 (01.88.901.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038648,Bleikargróf 1,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja viðbyggingu úr timbri við einbýlishús með innbyggðri bílgeymslu á lóð nr. 1 við Bleikargróf . Stærðir:  Stækkun XXXX ferm. XXXX rúmm. Samtals eftir stækkun 284,8 ferm. 732,5 rúmm. Gjald kr. 7.300 + XXXXX"
36240 (01.16.232.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036240,Brávallagata 8,þrennar svalir úr stáli.,Frestað. Með vísan til athugasemda skipulagsstjóra.,"Sótt er um leyfi til þess að byggja stálsvalir við austurhlið 1., 2. og 3. hæðar fjölbýlishússins á lóð nr. 8 við Brávallagötu. Með umsókninni fylgir bréf dagsett 15.07.08 frá arkitekt þar sem óskað er eftir að málið verði grenndarkynnt. Gjald kr. 6.800"
38640 (01.35.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038640,Brúnavegur 13,breyting á g-álmu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um innanhússbreytingar í G-álmu, sameina tvö herbergi í eitt með sér snyrtingu, skipta öðru upp í tvö og opna borðstofu fram á ganginn á 1., 2. og 3. hæð í húsi Hrafnistu á lóð nr. 13 við Brúnaveg. Skýrsla um endurbætur á brunavörnum fylgir erindinu. Gjald kr. 7.300"
37282 (04.79.180.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037282,Búðavað 21-23,parhús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja tvílyft steinsteypt parhús, múrhúðað og að hluta  harðviðarklætt, með innbyggðum bílgeymslum á lóðinni nr. 21-23 við Búðavað. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 18. janúar 2008 fylgir erindinu. Stærðir (einn Mhl):  1. hæð  íbúðir 186,8 ferm, bílgeymslur 56,4 ferm., 2. hæð íbúðir 242,4 ferm. Samtals 499,4 ferm., 1864,2 rúmm. Gjald kr. 6.800 + 7.300 + 126.766"
38661 (04.64.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038661,Dúfnahólar 2-6,"klæðning, bílskúr",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um heimild til að klæða með áli bílskúra sem tilheyra fjölbýlishúsi á lóð nr. 4 við Dúfnahóla. Meðfylgjandi er yfirlýsing eigenda bílskúra við Dúfnahóla 4. Gjald kr. 7.300
38053 (04.68.300.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038053,Eddufell 2-8,veitingastaður,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta notkun og innrétta veitingastað í verslunarhúsi á lóð nr. 2-4-6 við Eddufell. Meðfylgjandi er afrit af húsaleigusamningi, sömuleiðis samþykki meðeigenda. Gjald kr. 7.300 + 7.300"
37321 (01.63.4-9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037321,Eggertsgata 2-34,2 - loftnetabúnaður fyrir GSM,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi fyrir farsímaloftnetum ásamt búnaði á þaki húsnæðis félagsstofnunar stúdenta þar sem tengiskápar verða staðsettir í tæknirými hússins á lóð nr. 2 við Eggertsgötu. Meðfylgjandi er bréf framkvæmdaraðila dags. 11. júní 2007. Meðfylgjandi er einnig samþykki Félagsstofnunar stúdenta dags. 6.7.2008 Gjald kr. 6.800
38523 (01.47.050.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038523,Eikjuvogur 27,nýbygging,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja staðsteypt einbýlishús á tveimur hæðum með innbyggðri bílgeymslu á lóð nr. 27 við Eikjuvog. Samþykki nágranna fylgir með. Stærð:  1. hæð íbúð 155,3 ferm., bílgeymsla 55,2 ferm., 2. hæð íbúð 164,6 ferm. Samtals 375,1 ferm., 1330,3 rúmm. Gjald kr. 7.300 + 7.300 + 97.112"
38485 (05.05.640.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038485,Gerðarbrunnur 20-22,parhús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja staðsteypt parhús á tveimur hæðum með innbyggðum bílgeymslum. Stærðir:  1. hæð íbúð 216 ferm., 2. hæð íbúð 143,8 ferm., bílgeymslur 63,6 ferm. Samtals:  423,4 ferm., 1544,4 rúmm. Gjald kr. 7.300 +112.741"
38639 (01.51.540.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038639,Granaskjól 34,stækkun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka og breyta húsinu á lóðinni nr. 34 við Granaskjól. Stækkun : 21,9 ferm 80,1 rúmm  Gjald kr. 7.300+ 5.847"
38665 (01.11.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038665,Grandagarður 101,leiðrétting,Frestað. Umsækjandi skal hafa samband við Heilbrigðiseftirlit.,Sótt er um breytingar frá samþykktu erindi BN038186 dags. 3.6.08 hvað varðar grafík á útprentuðum teikningum af veitingahúsi á lóð nr. 101 við Grandagarð. Gjald kr. 7.300
38664 (01.11.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038664,Grandagarður 8,"br inni,glugga,klæð",Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi að breyta skipulagi 3. hæðar í húsinu Grandagarður 8.  þ.e gluggasetningu og klæðningu enn fremur lítilsháttar breytingar á 1. og 2. hæð Meðfylgjandi er samþykki meðeigenda. Gjald kr. 7.300
38589 (01.46.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038589,Grensásvegur  3-7,5-7 br. inngangi og innréttingum,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta inngangi og innra skipulagi 1. hæðar atvinnuhússins nr. 7 á lóð nr. 3-7 við Grensásveg. Samþykki eigenda Grensásvegar 5 og 7 fylgir  Gjald kr. 7.300
