nr,url,heimilisfang,tegund,nidurstada,spurning
39069 (02.42.110.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039069,Bakkastaðir 45,Byggingarleyfi fellt úr gildi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellir ekki úr gildi byggingarleyfi BN038837 frá 9. september 2008 vegna sökkla sem ekki voru rifnir. Lóðarhafi er ábyrgur fyrir frágangi lóðarinnar og ber að hafa eftirlit með henni þar til framkvæmdir verða leyfðar að nýju. Sérstaklega skal hugað að ekki myndist vatnsuppistöður á lóðinni né þar sé fallhætta.,"Sótt er um leyfi til  ógildingar á byggingarleyfi BN038837, sem staðfest var í borgarráði þann 11. september 2008,  á lóðinni nr. 45 við Bakkastaði. Ástæða þessa er frestun á fyrirhugðaðri framkvæmd um óákveðin tíma vegna ótryggs efnahagsástands"
39234 (01.18.632.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039234,Baldursgata 32,niðurrif v/ bruna,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til niðurrifs vegna bruna einbýlishúsið á lóð nr. 32 við Baldurgötu. Niðurrif:  Fastanr. 200-7689, mhl. 01, merkt 0101 Íbúð 201 ferm. Gjald kr. 7.300"
38871 (01.17.000.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038871,Bankastræti 5,breyting á eldhólfum,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta eldhólfum milli hæða og breytingum á flóttaleiðum í verslunar- og skrifstofuhúsinu á lóðinni nr. 5 við Bankastræti. Gjald 7.300
39102 (01.18.401.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039102,Bergstaðastræti 22,"þak, breyting inni",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Enda verði haft fullt samráð um úrfærslur við Húsafriðunrnefnd og Minjasafn Reykjavíkur samanber umsagnir þeirra.,Sótt er um leyfi til að endurbyggja þak og breyta skipulagi innandyra í einbýlishúsi á lóð nr. 22 við Bergstaðastræti. Meðfylgjandi er lóðarlýsing dags. 26.maí 1925. Umsögn Minjasafns Reykjavikur dags 01.des. 2008 og Húsafriðunarnefndar dags. 25. ágúst 2008 fylgja erindinu. Gjald kr. 7.300
39248 (04.30.300.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039248,Bitruháls 1,"Breyting inni,matshl. 01 og 03",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta ostapökkun og endurbæta eldhúsaðstöðu í matshluta 01, innrétta véla- og trésmíðaverkstæði í Mhl. 03, og nýjum innkeyrsluhurðum komið fyrir í atvinnuhúsinu á lóð nr. 1 við Bitruháls. Samþykki frá burðarvirkjarhönnuði um sögun á dyragati dags 10.nóvember 2008. Stækkun:  XX ferm., XX rúmm.  Gjöld kr. 7.300 +XX"
38232 (01.13.440.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038232,Bræðraborgarstígur 24A,"kvistur, svalir",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja kvist á suðausturþekju og byggja svalir á suðvesturgafl íbúðarhússins nr. 24A við Bræðraborgarstíg. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 30. maí 2008 ásamt umsögn skipulagsstjóra frá 15. maí 2008 fylgja erindinu. Sömuleiðis samþykki meðeiganda ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 5. september 2008. Grenndarkynning stóð frá 1. ágúst til og með 1. september  2008. Engar athugasemdir bárust. Stækkun:  20,7 ferm., xx rúmm. Gjald kr. 7.300 + 7.300 + xx"
39250 (01.85.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039250,Efstaland 26,endurnýjun og br.á BN031642,Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi til að breyta innra skipulagi á þriðju hæð og til að sameina eignarhluta 0302 og 0301 í atvinnuhúsi á lóð nr. 26 við Efstaland. Gjald kr. 7.300
39227,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039227,"Gamli flugturnin, viðbygging",niðurrif viðbyggingar við gamla flugturninn,Frestað. Gera betur grein fyrir erindinu.,Sótt er um leyfi til að rífa viðbyggingu við gamla flugturninn  á  Reykjavíkurflugvelli. Erindi fylgir bréf frá heilbrigðiseftirliti Reykjavíkur dags. 3. nóvember 2008. Niðurrif:  Mhl. 10 merkt 0101 skýli 176 ferm? Gjald kr. 7.300
39238 (01.11.730.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039238,Geirsgata 3a-7c,"nr.7, breyting inni, fiskbúð",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi og innrétta fiskbúð í verbúð nr. 7 á lóð nr. 3a -7c við Geirsgötu. Meðfylgjandi er bréf frá hönnuði dags. 25. nóvember 2008 og bréf frá eiganda dags. 24. nóvember 2008 Gjald kr. 7.300
39119 (01.72.730.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039119,Háaleitisbraut 68,skipta samþ.áfanga í tvennt,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að skipta samþykktum byggingaráfanga sbr. erindi BN038993 dags. 7.10.2008 í tvennt , þannig verði 1. áfangi tilheyrandi Landsvirkjun byggður nú, en 2.  áfangi síðar, við hús á lóð nr. 68 við Háaleitisbraut. Stærðir: 1. áfangi 38,2 ferm., 166,41 rúmm. Gjald kr. 7.300 + 12.148"
