nr,url,heimilisfang,tegund,nidurstada,spurning
37608 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037608,Austurbakki 2,breyta áður sþ teikninga v. hæðarsetningar,Frestað. Gera gein fyrir breytingum á hæðarkóta og afleiðingum þess.,Sótt er um leyfi til breytinga á þykkt botnplötu og hæðarkóta bílakjallara. í Tónlistar- og ráðstefnuhúsi á lóð nr. 2 við Austurbakka sbr. erindi nr. BN037260. Meðfylgjandi er endurskoðuð greinargerð frá 17.janúar 2008 um púströr frá varaflsstöð og umsögn frá Umhverfissviði Rvk. vegna spennistöðvar dags. 7.des.2007 Gjald kr. 7.300
37581 (04.67.07-.-),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037581,Austurberg 28-38,farsíma loftnet Nova,Frestað. Gera skal grein fyrir brunavörnum í tækjarými.,Sótt er um leyfi til að setja upp farsímaloftnet á fjölbýlishúsi nr. 30 við Austurberg. Gjald kr. 7.300
37538 (01.14.021.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037538,Austurstræti 3,nýr inngangur fyrir 2 og 3 hæð,Frestað. Vísað til fyrri athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja nýjan inngang á framhlið Subway og loka 2. og 3. hæð frá 1. hæð í húsi á lóð nr. 3 við Austurstræti. Gjald kr. 7.300.-
37636 (01.26.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037636,Ármúli 3,innr. í kj. og 6. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta hluta geymslurýmis í kjallara í fundarherbergi og breyta hluta 6. hæðar áður geymslurými í fundarherbergi og að setja nýja álglugga á 6. hæðina norður og vesturhlið á lóðinni 3 við Ármúla. Gjald kr. 7.300
37621 (02.40.420.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037621,Barðastaðir 87,garðstofa,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja garðstofu austan við einbýlishúsið á lóðinni nr. 87 við Barðastaði. Stækkun:  19,4 ferm., 46,4 rúmm. Gjald kr. 7.300 + 3.387"
37606 (01.67.210.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037606,Bauganes 11,stækka bílgeymslu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka bílskúr úr timbri á lóð nr. 11 við Bauganes. Samþykki lóðarhafa í Bauganesi 9, 13 og 13A dags. 16. janúar 2008 fylgir erindinu Stækkun 30 ferm., 103,2 rúmm. Gjald kr. 7.300 + 7534"
37599 (04.05.920.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037599,Bíldshöfði 2,bráðabirgðar bensínstöð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir bráðabirgða eldsneytissölu þar á meðal sölu metaneldsneyti meðan á byggingatíma þjónustustöðvarinnar stendur þar sem séð verður fyrir að aðkoma sé bæði frá Vesturlandsvegi og Bíldshöfða en útakstur eingöngu á Vesturlandsveginn á lóðinni nr. 2 við Bíldshöfða. Meðfylgandi er yfirlýsing brunahönnuðar dags. 18. janúar 2008. Gjald kr. 7.300
37502 (01.21.770.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037502,Borgartún 17-19,reyndarteikningar nr. 19,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir breytingum sem orðið hafa á byggingatíma atvinnuhússins á lóðinni nr. 17-19 við Borgartún. Málinu fylgir brunahönnun frá VSI dags. 2. maí 2005, endurskoðuð 14. janúar 2008. Stækkar um 109,6 ferm., minnkar um 839,6 rúmm. Gjald kr. 6.800"
37617 (01.23.000.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037617,Borgartún 26,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi á 1. hæð og í kjallara, innrétta hársnyrtistofu á 1. hæð (01.01) og innrétta geymslu í kjallara (-1.02) í atvinnuhúsinu á lóðinni nr. 26 við Borgartún. Gjald kr. 7.300"
37609 (01.23.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037609,Borgartún 28,nýbygging nr. 28A,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja steinsteypta skrifstofubyggingu, sex hæðir á kjallara sem í er bílageymsla, einangrað að utan og klætt með álklæðningu á lóðinni nr. 28 við Borgartún. Erindinu fylgja samþykki meðlóðarhafa vegna framkvæmdanna dags. 13. desember 2007, 21. janúar 2008 og 9. janúar 2008, yfirlýsing eigenda Borgartúns 28 dags. 26. október 2004 og 1. júlí 2005,  yfirlýsing um kvöð vegna bílastæða dags. 17. nóvember 2006 og þinglýst afsal dags. 23. maí 2007. Stærðir:  Kjallari xxx ferm., 1. hæð xxx ferm., 2-5. hæð xxx ferm., 6. hæð xxx ferm. Samtals xxx ferm., xxx rúmm. Gjald kr. 7.300 + xx"
37540 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037540,Borgartún 8-16,viðbygging við turn H1,Synjað. Samræmist ekki deiliskipulagi.,"Sótt er um að byggja glerskála nefndan G1 á teikningu með burðarvirki úr stáli byggðan ofan á efstu plötu bílakjallara og er tengdur byggingum H1 og B1og nær upp 3 hæðir á lóðinni nefnda Höfðatorg sem er lóð nr. 8-16 við Borgartún. Meðfylgandi er endurskoðuð brunahönnun dags. 8. janúar 2008, ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 25. janúar 2008. Stærðir Glerskála: 390,0 ferm. 4503,0 rúmm. Gjald kr. 7.300 + 328.719"
37576 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037576,Borgartún 8-16,5.áfangi - bygging H2,Synjað. Hæð glerskála samræmist ekki deiliskipulagi.,"Sótt er um leyfi til að byggja 9 hæða skrifstofubygginga með gler tengibyggingu upp að H1 sem er 19 hæða skrifstofubyggingu, auk 3. þriggja hæða niður frá jarðhæð þar er m.a. fjögurra sala kvikmyndahús með tilheyrandi tæknirýmum byggingin er nefnd H2 á teikningum og er 5. áfangi í Höfðatorgi sem er á lóð nr. 8-16 við Borgartún. Meðfylgandi er Br....... dags. xxxxxx , ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 25. janúar 2008 . Stærðir: -3 hæð xxx ferm., xx rúmm., -2 hæð xx ferm., xx rúmm., -1 hæð xx ferm. xx rúmm., 0 hæð xx ferm., xx rúmm. 1. hæð xx ferm. xx rúmm. 2. hæð xx ferm., xx rúmm. 3. hæð xx ferm., xx rúmm., 4. hæð xx ferm., xx rúmm., 5. hæð xx ferm., xx rúmm. 6. hæð xxferm., xx rúmm., 7. hæð xx ferm., xx rúmm., 8. hæð xx ferm., xx rúmm., 9. hæð xx ferm., xx rúmm. Samtals xx ferm xxx rúmm. Gjald kr. 7.300 + xxx"
