nr,url,heimilisfang,tegund,nidurstada,spurning
39321 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039321,Aðalstræti 6,"viðbygging, br inni á aðalst 6-8",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta sem hótel, alls 75 herbergi, eldhús, matsali, starfsmannarými og tilheyrandi fylgirými,  meginhluta kjallara, allt bakhús, 2. 3. og 4. hæð verslunar- og skrifstofuhússins nr. 6 og 2. 3. og 4. hæð skrifstofuhússins nr. 8 við Aðalstræti. Einnig er sótt um leyfi til að koma fyrir nýrri lyftu sem gengur frá kjallara upp á 4. hæð Aðalstrætis 6, til að endurbyggja Héðinshús á baklóð og til að opna milli Aðalstrætis 4, 6 og 8. Erindi fylgir bréf hönnuðar, samþykki eigenda Mjóstrætis 5 vegna staðsetningar sorpgáma, innkeyrslu og aðkomu, brunahönnun frá VSI og samþykki meðeigenda í Aðalstræti 6, allt dags. 16. desember 2008. Stækkun:  xx ferm., xx rúmm. Gjald kr. 7.300 + xx"
38259 (04.60.350.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038259,Álfab. 12-16/Þönglab.,innr. verslanir,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að endurinnrétta verslunareiningar skráðar nr.  0102, 0103 þar sem samnýting á starfsmannaðstöðu verður á milli apóteks og gleraugnaverslunar í verslunarmiðstöðinni Mjódd á lóð nr. 14 við Álfabakka. Gjald kr. 7.300"
38537 (01.71.011.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038537,Barmahlíð 54,"brú, þaksvalir",Frestað. Enn vantar samþykki meðeigenda.,"Sótt er um leyfi fyrir áður gerðu gati í svalahandrið, til að gera brú af svölum íbúðar 01-0101 yfir á þak bílskúrs, gerð þaksvala sem afmarkaðar eru með blómakerjum úr timbri, og til að gera stiga af bílskúrsþaki niður í garð við  fjölbýlishúsið á lóð nr. 54 við Barmahlíð. Erindi þessu var synjað 15. júlí 2008 en er nú tekið upp aftur eftir niðurstöðu úrskurðarnefndar um skipulags- og byggingamál. Sbr. fyrirspurn BN038364 dags. 10. júní 2008. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 4. júlí 2008 fylgir erindinu. Erindi fylgir einnig bréf umsækjanda þar sem farið er fram á endurupptöku máls dags. 12. desember 2008 og samþykki sumra meðeigenda í Barmahlíð 54 og  56. Gjald kr. 7.300"
39248 (04.30.300.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039248,Bitruháls 1,"breyting inni, matshl. 01 og 03",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að innrétta ostapökkun og endurbæta eldhúsaðstöðu í matshluta 01, innrétta véla- og trésmíðaverkstæði í Mhl. 03, og nýjum innkeyrsluhurðum komið fyrir í atvinnuhúsinu á lóð nr. 1 við Bitruháls. Samþykki frá burðarvirkjarhönnuði um sögun á dyragati dags 10. nóvember 2008. Gjöld kr. 7.300 + 7.300"
39315 (04.06.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039315,Bíldshöfði 9,óskað eftir að byggja gaskútageymslu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja geymslu til að geyma gaskúta, utan á atvinnuhúsið á lóð nr. 9 við Bíldshöfða. Stækkun: XXX ferm og XXX rúm. Gjöld kr. 7.300 + XXX"
39313 (00.01.960.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039313,Brautarholt 8 173360,endurnýjun byggingaleyfis,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi fyrir endurnýjun á byggingaleyfi erindi nr. BN037017 frá 18. des. 2007 sem var endurnýjun frá 4. október 2006, þar sem sótt er um leyfi til að byggja nýja hæð úr stálgrind klæddri múr ofan á húsið á lóðinni nr. 8 við Brautarholt. Grenndarkynning stóð yfir frá 25. október til og með 22. nóvember 2007. Eftirtalir aðilar sendu inn athugasemdir: Ólafur Gunnarsson og Erla Erlendsdóttir Skipholti 7, dags. 13. nóvember 2007, Sigurbjörg Valsdóttir Skipholti 7, dags. 21. nóvember 2007, Eðvarð Ingólfsson Stúfholti 1 dags. 22. nóvember 2007. Lögð fram umsögn skipulagsstjóra 30. nóvember 2007 og eldri umsögn skipulagsstjóra 29. september 2006.  Greiða skal fyrir 4 bílastæði í flokki III kr. 5.820.946. Stækkun: 540,6 ferm., og 1656,9 rúmm.  Gjald kr. 7.300 + 120.954"
39256 (01.82.600.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039256,Byggðarendi 5,sótt um samþ. á áður gerðum framkv.,Frestað. Lagfæra skráningu.,"Sótt er um leyfi fyrir áður gerðri framkvæmd þar sem rými inn af bílskúr er tekið í notkun og gluggar settir á norðurhlið einbýlishússins á lóð nr. 5 við Byggðarenda. Stækkun: 76,7 ferm. og 182,2 rúmm. Gjöld kr. 7.300 + 13.301"
39305 (00.00.000.0 09),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039305,Bæjarháls 1,"1 hæð norðurhús-breit, inni.",Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að breyta brunamerkingum og fella út innri hurð í atvinnuhússinu á lóð nr. 1 við Bæjarháls. Gjald kr.7.300
39224 (01.35.050.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039224,Dalbraut 21-27,stækkun,Frestað. Skipulagsferli ólokið. Ósamræmi er á milli skráningarupplýsinga,"Sótt er um leyfi til að byggja staðsteyptar viðbyggingar til suðurs við báðar álmur ásamt minni háttar breytingum á innra skipulagi fyrstu hæðar.  Austari viðbyggingin er þrjár hæðir og kjallari, tvær íbúðir, stækkun matsalar og geymslur í kjallara.  Vestari viðbyggingin sem í eru tólf íbúðir og geymslur er tvær hæðir og kjallari ásamt stigahúsi með lyftu í þjónustu og fjölbýlishúsi fyrir aldraða á lóð nr. 17-27 við Dalbraut. Jafnframt er sótt um að BN037719 samþ. 20. maí 2008 verði fellt úr gildi. Eldra erindi sem var eins að undanskildum bílakjallara var grenndarkynnt frá 6. mars til og með 2. apríl 2008. Engar athugasemdir bárust. Stækkun:  Kjallari 420,8 ferm., 1. hæð 408,8 ferm., 2. hæð 394,9 ferm., 3. hæð 64,5 ferm. Samtals 1285,0 ferm. og 4.210,5 rúmm. Gjald kr. 7.300 + 307.367"
39250 (01.85.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039250,Efstaland 26,endurnýjun og br.á BN031642,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi á þriðju hæð og til að sameina eignarhluta 0302 og 0301 í atvinnuhúsi á lóð nr. 26 við Efstaland. Gjald kr. 7.300
