nr,url,heimilisfang,tegund,nidurstada,spurning
39272 (04.66.780.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039272,Austurberg 1,breyta opnun hurða,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta opnun hurða og fækka leyfilegum hámarksfjölda gesta í sal félagsmiðstöðvarinnar á lóð nr. 1 við Austurberg. Gjald kr. 7.300
39103 (01.82.410.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039103,Ásendi 7,klæðning,Frestað. Skila skal ástandsskýrslu í samræmi við þær leiðbeiningar sem fram koma í leiðbeiningum við útfyllingu byggingarleyfisumsókna (ástandsskýrslu).,"Sótt er um leyfi til að klæða með 30 x 60 cm steinflísum á álgrind og einangra með 100 mm þéttull og 30 mm útloftun, útveggi að utan á einbýlishúsi á lóð nr. 7 við Ásenda. Meðfylgjandi er ástandsskýrsla burðarvirkis dags. 2. des. 2008 Gjald Kr. 7.300"
39219 (01.44.300.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039219,Barðavogur 9-15,nr. 9 sólstofa og anddyri,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja garðskála við suðurhlið, úr PVC  stálstyrktum prófílum undir útkragandi þaki, einbýlishúss nr. 9 á lóð nr. 9 - 15 við Barðarvog. Samþykki meðeigenda lóðar fylgir. Stækkun:  Garðskáli 17,2 ferm.,  50,4 rúmm. Gjöld kr. 7.300 + 3.679"
39273 (01.71.011.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039273,Barmahlíð 54,hlið á svalahandrið,"Þar sem þegar hefur verið sagað úr umræddu handriði og vænst er byggingarleyfisumsóknar um afnot bílskúrsþaks o.fl. gerir byggingarfulltrúi ekki athugasemd við að opi í svalahandriði sé lokað til bráðabirgða með timbri, enda berist byggingarleyfisumsókn um málið í heild án ástæðulauss dráttar.",Sótt er um leyfi til að saga úr svalahandriði og koma fyrir timburhliði á svölum 1. hæðar fjölbýlishússins á lóð nr. 54 við Barmahlíð. Gjald kr. 7.300
39248 (04.30.300.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039248,Bitruháls 1,"Breyting inni,matshl. 01 og 03",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta ostapökkun og endurbæta eldhúsaðstöðu í matshluta 01, innrétta véla- og trésmíðaverkstæði í Mhl. 03, og nýjum innkeyrsluhurðum komið fyrir í atvinnuhúsinu á lóð nr. 1 við Bitruháls. Samþykki frá burðarvirkjarhönnuði um sögun á dyragati dags 10.nóvember 2008. Stækkun:  XX ferm., XX rúmm.  Gjöld kr. 7.300 +XX"
38232 (01.13.440.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038232,Bræðraborgarstígur 24A,"kvistur, svalir",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja kvist á suðausturþekju og byggja svalir á suðvesturgafl íbúðarhússins nr. 24A við Bræðraborgarstíg. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 30. maí 2008 ásamt umsögn skipulagsstjóra frá 15. maí 2008 fylgja erindinu. Sömuleiðis samþykki meðeiganda ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 5. september 2008. Grenndarkynning stóð frá 1. ágúst til og með 1. september  2008. Engar athugasemdir bárust. Stækkun:  20,7 ferm., 19,7 rúmm. Gjald kr. 7.300 + 7.300 + 1.438"
39256 (01.82.600.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039256,Byggðarendi 5,sótt um samþ. á áður gerðum framkv.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðri framkvæmd þar sem rými inn af bílskúr er tekið í notkun og gluggar settir á norðurhlið einbýlishússins á lóð nr. 5 við Byggðarenda. Stækkun: XXX ferm. og XXX rúmm. Gjöld kr. 7.300 + XXX
39185 (00.00.000.0 02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039185,Engjavegur 6,br.inni 2. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta núverandi skrifstofum og fundaherbergi í endurhæfingarstöð með meðferðarrými og tækjarsal á 2. hæð í húsi á lóð nr. 6 við Engjaveg. Gjald kr. 7.300
39277 (01.08.660.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039277,Fiskislóð 43,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi fyrir undirstöðum og botnplötu á lóðinni nr. 43 við Fiskislóð.
38730 (01.82.440.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038730,Garðsendi 3,stækka bílageymslu,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka bílgeymslu á lóðinni  nr. 3 við Garðsenda. Samþykki lóðarhafa Garðsenda 1 og 5 ódags. fylgir erindinu. ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 5. desember 2008. Erindið var grenndarkynnt frá 30. október til og með 27. nóvember 2008. Engar athugasemdir bárust. Stækkun 31,5 ferm og 85,0 rúmm Gjald kr. 7.300 + 6.206"
39238 (01.11.730.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039238,Geirsgata 3a-7c,"nr.7, breyting inni, fiskbúð",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi og innrétta fiskbúð í verbúð nr. 7 á lóð nr. 3a -7c við Geirsgötu. Meðfylgjandi er bréf frá hönnuði dags. 25. nóvember 2008 og bréf frá Faxaflóahöfnum dags. 24. nóvember 2008 ásamt umsögn skipulagsstjóra dags. 1. desember 2008. Gjald kr. 7.300
39220 (01.11.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039220,Grandagarður 101,breyta gestafjölda/brunahönnun,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að minnka hámarksfjölda gesta í veitingasal úr 70 gestum niður i 49, svo og  að fjarlægja brunaslöngu og brunaviðvörunarkerfi úr veitingahúsi á lóð nr. 101 við Grandagarð. Gjald kr. 7.300"
39253 (05.13.570.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039253,Gvendargeisli 96,breyting inni,Synjað. Með vísan til umsagnar skipulagsstjóra á umsóknarblaði er viðmiðunstærð íbúða á þessum lóðum 215 ferm. en húsið er nú þegar 232 ferm.,Sótt er um leyfi til að grafa út óútgrafið rými og stækka þannig einbýlishús á lóð nr. 96 við Gvendargeisla. Stækkun: XXX ferm. og XXX rúmm.  Gjöld kr. 7.300 + XXX
39236 (04.33.340.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039236,Hraunbær 115,reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi fyrir minni háttar breytingum á innra fyrirkomulagi sem orðið hafa á byggingartíma heilsugæslustöðvar, erindi BN036598 dags. 16. október 2007,  á lóð nr. 115 við Hraunbæ. Gjald kr. 7.300"
39271 (01.15.242.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039271,Hverfisgata 37,fjarlæga steintröppur/setja timburtröppur,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að fjarlægja steinsteyptar tröppur og byggja timburtröppur í upprunalegum stíl hússins á lóð 37 við Hverfisgötu. Fyrirspurn BN039199 dags 25.11.2008 fylgir erindinu. Samþykki meðeiganda dags 03. des. 2008. Umsögn Húsafriðunarnefndar dags 2.des 2008. Gjald kr. 7.300
