nr,url,heimilisfang,tegund,nidurstada,spurning
39295 (01.14.040.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039295,Austurstræti 12,"stækkun,breyting",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta íbúð þar sem áður voru skrifstofur til að  breyta eignamörkum á 5. hæð verslunar- og skrifstofuhússins á lóð nr. 12 við Austurstræti. Gjald kr. 7.300
38537 (01.71.011.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038537,Barmahlíð 54,"brú,þaksvalir","Frestað. Vantar samþykki meðeigenda í öllu húsinu, gönguhæð undir brú skal vera a.m.k. 210 sm sbr. ákvæði gr. 79.8 í byggingarreglugerð nr. 441/1998. Að þessum atriðum uppfylltum verður málið sent skipulagsstjóra til ákvörðunar um grenndarkynningu.","Sótt er um leyfi fyrir áður gerðu gati í svalahandrið, til að gera brú af svölum íbúðar 01-0101 yfir á þak bílskúrs, gerð þaksvala sem afmarkaðar eru með blómakerjum úr timbri, og til að gera stiga af bílskúrsþaki niður í garð við  fjölbýlishúsið á lóð nr. 54 við Barmahlíð. Erindi þessu var synjað 15. júlí 2008 en er nú tekið upp aftur eftir niðurstöðu úrskurðarnefndar um skipulags- og byggingamál. Sbr. fyrirspurn BN038364 dags. 10. júní 2008. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 4. júlí 2008 fylgir erindinu. Erindi fylgir einnig bréf umsækjanda þar sem farið er fram á endurupptöku máls dags. 12. desember 2008 og samþykki sumra meðeigenda í Barmahlíð 54 og  56. Gjald kr. 7.300"
39248 (04.30.300.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039248,Bitruháls 1,"breyting inni, matshl. 01 og 03",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta ostapökkun og endurbæta eldhúsaðstöðu í matshluta 01, innrétta véla- og trésmíðaverkstæði í Mhl. 03, og nýjum innkeyrsluhurðum komið fyrir í atvinnuhúsinu á lóð nr. 1 við Bitruháls. Samþykki frá burðarvirkjarhönnuði um sögun á dyragati dags 10. nóvember 2008. Gjöld kr. 7.300 + 7.300"
39294 (04.79.110.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039294,>Elliðabraut 16,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi fyrir sökklum í Björnslundi á lóð nr. 16 við Elliðabraut.
39227 (01.66.--9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039227,Flugvöllur 106748,niðurrif viðbyggingar við gamla flugturninn,Frestað. Skoðist á staðnum.,Sótt er um leyfi til að rífa viðbyggingu við gamla flugturninn  á  Reykjavíkurflugvelli. Erindi fylgir bréf frá heilbrigðiseftirliti Reykjavíkur dags. 3. nóvember 2008. Niðurrif:  Mhl. 10 merkt 0101 skýli 176 ferm? Gjald kr. 7.300
38730 (01.82.440.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038730,Garðsendi 3,stækka bílageymslu,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka bílgeymslu á lóðinni  nr. 3 við Garðsenda. Samþykki lóðarhafa Garðsenda 1 og 5 ódags. fylgir erindinu. ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 5. desember 2008. Erindið var grenndarkynnt frá 30. október til og með 27. nóvember 2008. Engar athugasemdir bárust. Stækkun 31,5 ferm og 85,0 rúmm Gjald kr. 7.300 + 6.206"
39297 (05.11.370.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039297,Gissurargata 3,einbýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypt einbýlishús á einni og hálfri hæð með innbyggðri tvöfaldri bílgeymslu á lóð nr. 3 við Gissurargötu. Stærð:  Kjallari íbúð 101 ferm., 2. hæð íbúð 180,3 ferm., bílgeymsla 59,2 ferm. Samtals 340,5 ferm., 1.186 rúmm. Gjald kr. 7.300 + 86.578"
39193 (01.44.420.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039193,Gnoðarvogur 64,br v/ eignaskiptas.,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir minni háttar breytingum á skráningarnúmerum vegna gerðar eignaskiptayfirlýsingar  í fjölbýlishúsinu á lóð nr. 64 við Gnoðarvog. Erindi fylgir samþykki meðeigenda áritað á uppdrátt. Gjald kr. 7.300
39276 (01.13.651.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039276,Grjótagata 4,reyndarteikn íbúðar 1.og 2. h,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir núverandi fyrirkomulagi 1. og 2. hæðar fjölbýlishússins á lóð nr. 4 við Grjótagötu. Gjald kr. 7.300
39282 (04.11.240.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039282,Grænlandsleið 9,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja viðbyggingu úr timburgrind, útveggir einangraðir og klæddir hvítri álklæðningu á parhúsi á lóð nr. 9 við Grænlandsleið. Stækkun:  39.5 ferm. og 130 rúmm. Gjöld kr. 7.300 + 9.490"
