nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011407,Faxafen 5,færa til hurðir/breytt notkun,Samþykkt.,Sótt er um leyfi til að færa hurðir og breyta notkun hússins á lóðinni nr. 5 við Faxafen. Gjald kr. 2.250.oo.
"11407 (01.01.463.301) Faxafen 5,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011361,Kleppsvegur 86,Stækka og breyta,Frestað. Gera skal grein fyrir vegg milli bílskúrs og íbúðar.,"Sótt er um leyfi fyrir rýmum sem sýnd voru óútgrafin á upphaflegum teikningum en hafa verið í notkun frá upphafi, einnig er sótt um að stækka bílskúr og setja nýja glugga á norður-suður og austurhliðar hússins á lóðinni nr. 86 við Kleppsveg. Stærð: kjallari 46 ferm., 115 rúmm. Bílgeymsla 3,7 ferm., 9 rúmm. Gjald kr. 2.250.oo + 2.790.oo."
"11361 (01.01.352.201) Kleppsvegur 86,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011365,Langholtsvegur 18,Áður gerð íbúð,Frestað. Vantar skoðunarskýrslu heilbrigðiseftirlits.,Sótt er um leyfi fyrir áður gerðri íbúð í húsinu á lóðinni nr. 18 við Langholtsveg. Gjald kr. 2.250.oo. Samþykki meðeigenda dags. 04.03.1996 fylgir erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 07.03.96 fylgir erindinu. Skoðunarskýrsla heilbrigðiseftirlits dags. 07.03.96 fylgir erindinu.
"11365 (01.01.353.217) Langholtsvegur 18,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011367,Langholtsvegur 95,áður gerð íbúð í kjallara,Frestað. Vantar samþykki meðeigenda. Vantar skoðunarskýrslu heilbrigðiseftirlits.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 95 við Langholtsveg. Gjald kr. 2.250.oo.
"11367 (01.01.412.011) Langholtsvegur 95,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011383,Laufengi 1 - 3,svalir og breytingar,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að byggja svalir á suðausturhlið og breyta innréttingu á 1. og 2. hæð í húsinu á lóðinni nr. 1-3 við Laufengi. Gjald kr. 2.250.oo.
"11383 (01.02.389.001) Laufengi 1 - 3,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011384,Laugarás á lóð das.,Hækka hurð á geymslu ofl.,Samþykkt.,Sótt er um leyfi til að hækka hurð á geymsluhúsnæði og nýta það til bráðabirgða sem geymslur á lóðinni nr. 62A við Kleppsveg. Gjald kr. 2.250.oo.
"11384 (01.01.351.001) Laugarás á lóð das.,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011370,Lágholtsvegur 20,Fjölga eignum í húsinu,Frestað. Gera skal grein fyrir snyrtiaðstöðu.,Sótt er um leyfi til að fjölga eignum úr einni í tvær í húsinu á lóðinni nr. 20 við Lágholtsveg. Gjald kr. 2.250.oo.
"11370 (01.01.520.201) Lágholtsvegur 20,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011369,Miðtún 6,Áður gerð íbúð,Samþykkt.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 6 við Miðtún. Gjald kr. 2.250.oo. Skoðunarskýrslur byggingarfulltrúa og heilbrigðiseftirlitsins dagsettar 27.02.1996 fylgja erindinu. Samþykki meðeigenda dags. 05.03.96 fylgir erindinu.
"11369 (01.01.223.003) Miðtún 6,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011409,Njálsgata 92,áður gerð íbúð,Samþykkt.,Sótt er um leyfi fyrir áður gerðri íbúð í húsinu á lóðinni nr. 92 við Njálsgötu. Gjald kr. 2.250.oo. Skoðunarslýrslur byggingarfulltrúa dags. 24.01.96 og heilbrigðiseftirlits dags. 31.01.96 fylgja erindinu.
"11409 (01.01.243.002) Njálsgata 92,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011414,Rauðagerði 30,br.nýtingu neðri hæðar,Frestað. Sýna skal lausn þar sem innangengt er úr íbúð í vinnustofu.,Sótt er um leyfi til að breyta innréttingu og innrétta vinnustofu á 1. hæð í húsinu nr. 30A á lóðinni nr. 30 við Rauðagerði. Gjald kr. 2.250.oo.
"11414 (01.01.823.003) Rauðagerði 30,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011408,Skipasund 42,fyrir íbúð í kjallara,Samþykkt.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 42 við Skipasund. Skoðunarskýrslur heilbrigðiseftirlits dags. 30.01.1996 og byggingarfulltrúa dags. 31.01.1996 fylgja erindinu.  Samþykki meðeigenda dags. 19.02.1996 fylgir erindinu.
"11408 (01.01.357.319) Skipasund 42,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011371,Skipholt 19,Uppfærðar teikningar,Frestað. Gera grein fyrir íbúð.,Sótt er um samþykki á uppfærðum teikningum m.t.t. núverandi notkunar í húsinu á lóðinni nr. 19 við Skipholt. Gjald kr. 2.250.oo.
"11371 (01.01.242.213) Skipholt 19,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011358,Sævarhöfði 6 - 12,þró utan um tanka,Samþykkt.,Sótt er um leyfi til að byggja steypta þró úr steinsteypu utan um tanka á lóðinni nr. 6-10 við Sævarhöfða. Gjald kr. 2.250.oo.
"11358 (01.04.50-.---) Sævarhöfði 6 - 12,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011225,Sörlaskjól 4,áður gerð íbúð í kj,Samþykkt. Ekki er hægt að samþykkja sameiginleg inntök í séreignarými.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 4 við Sörlaskjól. Gjald kr. 2.250.oo.
"11225 (01.01.532.209) Sörlaskjól 4,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011388,Vagnhöfði 23,Breyta innra fyrirkomulagi,Frestað. Gera grein fyrir brunahólfunum. Lagfæra teikningar.,Sótt er um leyfi fyrir breyttum innréttingum í húsinu á lóðinni nr. 23 við Vagnhöfða. Gjald kr. 2.250.oo. Lagt fram bréf Helgu Gunnarsdóttur dags. 05.03.96.
"11388 (01.04.063.201) Vagnhöfði 23,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011396,Víðimelur 60,áður gerð íbúð,Samþykkt.,"Sótt er um leyfi fyrir áður gerðri íbúð í kjallara hússins á lóðinni nr. 60 við Víðimel. Gjald kr. 2.250.oo. Skoðunarskýrslur byggingarfulltrúa dags. 29.01.96, og heilbrigðiseftirlitsins dags. 29.01.96 fylgja erindinu. Samþykki meðeigenda dags. 26.01.1996 fylgir erindinu."
"11396 (01.01.524.002) Víðimelur 60,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011410,Meistari/húsasmíðameistari,Meistari/húsasmíðameistari,Samþykkt.,Ofanritaður sækir um leyfi byggingarfulltrúa til að mega standa fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem húsasmíðameistari.
