nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011452,Hverfisgata 69,breyta herbergjaskipan í kj,Samþykkt.,Sótt er um leyfi til að breyta herbergjaskipan í kjallara hússins á lóðinni nr. 69 við Hverfisgötu. Gjald kr. 2.250.oo.
"11452 (01.01.153.212) Hverfisgata 69,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011663,Rauðagerði 30,br.nýtingu neðri hæðar,Samþykkt.,Sótt er um leyfi til að breyta innréttingu og innrétta vinnustofu á 1. hæð í húsinu nr. 30A á lóðinni nr. 30 við Rauðagerði. Gjald kr. 2.250.oo.
"11663 (01.01.823.003) Rauðagerði 30,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011665,""">Skipholt 19",Uppfærðar teikningar,Samþykkt.,Sótt er um samþykki á uppfærðum teikningum m.t.t. núverandi notkunar í húsinu á lóðinni nr. 19 við Skipholt. Gjald kr. 2.250.oo.
"11665 (01.01.242.213) "">Skipholt 19,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011664,Suðurlandsbraut 4 og 4a,reyndarteikningar,Samþykkt.,Sótt er um að fá samþykkta endurskoðaða aðaluppdrætti af húsinu á lóðinni nr. 4 við Suðurlandsbraut. Gjald kr. 2.250.oo.
"11664 (01.01.262.001) Suðurlandsbraut 4 og 4a,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011673,Egilsgata 16,Trjáfelling,Samþykkt.,Sótt er um leyfi til að grisja trjágróður á lóðinni nr. 16 við Egilsgötu. Umsögn garðyrkjudeildar borgarverkfræðings dags. 28.03.1996 fylgir erindinu.
"11673 (01.01.195.004) Egilsgata 16,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011674,Hólavallagata 5,Trjáfelling,Samþykkt.,Sótt er um leyfi til að fella tvö tré á lóðinni nr. 5 við Hólavallagötu. Umsögn garðyrkjudeildar borgarverkfræðings dags. 28.03.1996 fylgir erindinu.
"11674 (01.01.161.005) Hólavallagata 5,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011667,Meistari/húsasmíðameistari,Meistari/húsasmíðameistari,Samþykkt.,Ofanritaður sækir um leyfi byggingarnefndar til að mega standa fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem húsasmíðameistari.
"11667 Meistari/húsasmíðameistari,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011668,Meistari/húsasmíðameistari,Meistari/húsasmíðameistari,Samþykkt.,Ofanritaður sækir um leyfi byggingarnefndar til að mega standa fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem húsasmíðameistari.
"11668 Meistari/húsasmíðameistari,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011671,Njálsgata 10a,Trjáfelling,Samþykkt.,Sótt er um leyfi til að fella þrjú tré í garði sunnanmegin við húsið á lóðinni nr. 10A við Njálsgötu. Umsögn garðyrkjudeildar borgarverkfræðings dags. 28.03.1996 fylgir erindinu.
"11671 (01.01.182.210) Njálsgata 10a,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011672,Samtún 20,Trjáfelling,Samþykkt.,Sótt er um leyfi til að fella þrjú grenitré á lóðinni nr. 20 við Samtún. Umsögn garðyrkjudeildar borgarverkfræðings dags. 28.03.1996 fylgir erindinu.
"11672 (01.01.221.401) Samtún 20,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN010537,Meistari/pípulagningameistari,meistari/pípulagningameistari,Samþykkt.,Ofanritaður sækir um leyfi byggingarnefndar til að mega standa fyrir byggingum í lögsagnarumdæmi Reykjavíkur sem pípulagningameistari.
"10537 Meistari/pípulagningameistari,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN011670,Ánanaust 10,Tölusetning,Samþykkt.,Lagt er til að skolpdælustöð gatnamálastjóra verði tölusett nr. 10 við Ánanaust.
