nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013107,Barónsstígur 2,Anddyri og innrétt.br. í kjall,Frestað. Vantar brunavarnaruppdrætti. Vantar handlaugar í eldhús.,"Sótt er um leyfi til þess að breyta innréttingum í kjallara og byggja anddyri við húsið Skúlagötumegin (matshluti 01) á lóðinni nr. 2 - 4 við Barónsstíg. Stækkun: 1. hæð 9,7 ferm., 67 rúmm. Gjald kr.  2.250.oo + 1.508.oo."
"13107 (01.01.154.307) Barónsstígur 2,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013109,Barónsstígur 2,Breyt. á notkun fjóss.,Frestað. Gera grein fyrir brunavörnum. Gefa nánari upplýsingar um hótelherbergi. Umferðamál óleyst.,"Sótt er um leyfi til þess að breyta húsnæði (Barónsfjósi) í verslun, lager og hótelherbergi á lóðinni nr. 2-4 við Barónsstíg. Gjald kr. 2.250.oo."
"13109 (01.01.154.307) Barónsstígur 2,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013115,Bitruháls 1,Breyting á neðanjarðarrými ofl,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,Sótt er um leyfi til þess að breyta áður samþykktum teikningum af bílaverkstæði og bílaþvottastöð á lóðinni nr. 1 við Bitruháls. Gjald kr.  2.250.oo.
"13115 (01.04.303.001) Bitruháls 1,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013131,Borgartún 26,Breytingar innanhúss,Samþykkt.,Sótt er um leyfi til að breyta innréttingu 1. hæðar m.t.t eldvarna í húsinu á lóðinni nr. 26 við Borgartún. Gjald kr. 2.250.oo.
"13131 (01.01.230.001) Borgartún 26,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013069,Bugðulækur 15,"2 íbúðir í stað einnar o.fl.,",Frestað. Umsækjandi geri grein fyrir umsókn sinni.,"Sótt er um að fá samþykktar tvær íbúðir í stað einnar, breyta geymslum í kjallara í eldhús, færa vegg í íbúð á 2. hæð og hurð í geymslukjallara í húsinu á lóðinni nr.  15 við Bugðulæk. (Raunteikningar). Gjald kr. 2.250.oo."
"13069 (01.01.343.317) Bugðulækur 15,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013137,Dugguvogur 8 - 10,Kjötvinnsla,Frestað. Hönnuður hafi samband við heilbrigðiseftirlitið. Eldvarnamál ófullnægjandi.,Sótt er um leyfi til að innrétta húsnæði til kjötvinnslu á lóðinni nr. 8-10 við Dugguvog. Gjald kr. 2.250.oo.
"13137 (01.01.454.002) Dugguvogur 8 - 10,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013104,Faxafen 8-14 - skeifan 11-19,Lyfjaverslun,Frestað. Gögn ófullnægjandi.,Sótt er um leyfi til þess að innrétta lyfjaverslun í hluta af núverandi verslunarhúsnæði Hagkaups við Skeifuna. Gjald kr.  2.250.oo.
"13104 (01.01.462.001) Faxafen 8-14 - skeifan 11-19,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013039,Gnitanes 6,veggur settur upp,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að setja upp vegg á milli rýmis 0104 og 0106 í húsinu á lóðinni nr. 6 við Gnitanes. Gjald kr. 2.250.oo.
"13039 (01.01.671.003) Gnitanes 6,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013142,"42"">Gullengi 21-27",innan og utannhússbreytigar,Frestað. Vantar nánari upplýsingar.,Sótt er um leyfi til að breyta gluggum stigahúss og breyta innréttingum í húsinu á lóðinni nr. 21-27 við Gullengi. Gjald kr. 2.250.oo.
"13142 (01.02.386.301) 42"">Gullengi 21-27,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013167,Holtsgata 9,byggja ofaná. Endurnýjun.,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að hækka ris, setja kvisti, þakglugga og svalir úr timbri (endurnýjun á byggingarleyfi frá 10.10.1991) á húsið á lóðinni nr. 9 við Holtsgötu. Málið var kynnt með bréfi dags. 28.08.1996. Engin mótmæli hafa borist. Stækkun: ris 47,8 ferm., 82 rúmm. Gjald kr.  2.250.oo + 1.845.oo."
