nr,url,heimilisfang,tegund,nidurstada,spurning
Þetta gerðist:,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013729,Brautarholt 18,Raunteikningar,"Frestað. Vantar eignanúmer. Sýna inntaksklefa. Athuga teikningar þ.e. stiga, steyptan vegg og fl.",Sótt er um leyfi fyrir núverandi innra fyrirkomulagi á 1. og 2. hæð í húsinu á lóðinni nr. 18 við Brautarholt. Gjald kr. 2.250.oo.
"13729 (01.01.242.206) Brautarholt 18,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013710,Breiðavík 27-29,"br,v/eignaskipta br. kóta",Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að breyta eignarnr. og kóta á áður samþykktu húsi á lóðinni nr. 27-29 við Breiðuvík. Gjald kr. 2.250.oo.
"13710 (01.02.354.201) Breiðavík 27-29,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013751,Breiðavík 35-39,Breyting,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að breyta áður samþykktum teikningum (sjá bréf hönnuðar) af húsinu á lóðinni nr. 35-39 við Breiðuvík. Gjald kr. 2.250.oo.
"13751 (01.02.354.203) Breiðavík 35-39,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013753,Bugðulækur 15,"2 íbúðir í stað einnar o.fl.,","Frestað. Vísað til fyrri bókunar, m.a. skal gera grein fyrir þinglýstu eignarhaldi rýmis 0302.","Sótt er um að fá samþykktar tvær íbúðir í stað einnar, breyta geymslum í kjallara í eldhús, færa vegg í íbúð á 2. hæð og hurð í geymslukjallara í húsinu á lóðinni nr.  15 við Bugðulæk. (Raunteikningar). Gjald kr. 2.250.oo."
"13753 (01.01.343.317) Bugðulækur 15,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013731,Eirhöfði 11 vatnsveitan,Milliloft og gluggar,Samþykkt.,"Sótt er um leyfi til þess að setja milliloft í skemmu nr. 3 og tvo glugga á suðurstafn hússins á lóðinni nr. 11 við Eirhöfða. Stærð milliloft 70,3 ferm. Gjald kr. 2.250.oo."
"13731 (01.04.028.403) Eirhöfði 11 vatnsveitan,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013661,Fellsmúli 24 - 26,br.á innr. 6 hæðar,Samþykkt.,Sótt er um leyfi fyrir breyttum innréttingum á 6. hæð í húsinu á lóðinni nr. 24-26 við Fellsmúla. Gjald kr. 2.250.oo.
"13661 (01.01.297.101) Fellsmúli 24 - 26,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013750,Freyjugata 27,reyndarteikning,Frestað. Kynna fyrir meðeigendum.,Sótt er um leyfi fyrir núverandi fyrirkomulagi (vegna eignaskipta) í húsinu á lóðinni nr. 27 við Freyjugötu. Gjald kr. 2.250.oo.
"13750 (01.01.186.312) Freyjugata 27,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013721,Gnoðarvogur 56,Leiðrétting á teikningum,Samþykkt.,Sótt er um leyfi fyrir núverandi fyrirkomulagi og útliti hússins á lóðinni nr. 56 við Gnoðarvog. Gjald kr. 2.250.oo.
"13721 (01.01.444.201) Gnoðarvogur 56,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013746,Grettisgata 57a,Reyndarteikn. v/eignaskipta.,Samþykkt.,Sótt er um leyfi fyrir núverandi innra fyrirkomulagi hússins (vegna eignaskipta) á lóðinni nr. 57A við Grettisgötu. Gjald kr. 2.250.oo.
"13746 (01.01.174.218) Grettisgata 57a,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013662,Hafnarstræti 5,Breyting á innréttingu,Frestað. Hönnuður hafi samband við embættið.,Sótt er um leyfi til þess að breyta innréttingu í suð-vesturhluta kjallara (æfingasalur- og búningsherbergi) hússins á lóðinni nr. 5 við Hafnarstræti. Gjald kr. 2.250.oo.
"13662 (01.01.140.101) Hafnarstræti 5,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013756,Hafnarstræti 9,Stækka veitingastað.,Frestað. Gera skal grein fyrir loftræstingu og eldvörnum.,Sótt er um leyfi til að stækka veitingastað niður í kjallara hússins á lóðinni nr. 9 við Hafnarstræti. Gjald kr. 2.250.oo.
"13756 (01.01.140.107) Hafnarstræti 9,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013754,Holtsgata 16,áður gerð íbúð í risi,Frestað. Ítrekuð fyrri bókun.,"Sótt er um leyfi til þess að stækka rishæð (3. hæð) og innrétta þar íbúð í húsinu á lóðinni nr. 16 við Holtsgötu. Stækkun: 3. hæð 17,3 ferm., 46 rúmm. Gjald kr. 2.250.oo + 1.035.oo."
"13754 (01.01.134.316) Holtsgata 16,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013720,Hverfisgata 16a,"br,á kjallara og geymslu",Frestað. Sýna geymslur fyrir íbúðir á 2. og 3. hæð.,Sótt er um leyfi til þess að breyta áður samþykktri teikningu af húsinu á lóðinni nr. 16A við Hverfisgötu. Gjald kr. 2.250.oo.
"13720 (01.01.171.004) Hverfisgata 16a,",http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN013701,Hverfisgata 82,Breyting á 5. hæð.,Synjað.,Sótt er um leyfi fyrir tveimur íbúðum á 5. hæð í húsinu á lóðinni nr. 82 við Hverfisgötu. Gjald kr. 2.250.oo.
