nr,url,heimilisfang,tegund,nidurstada,spurning
39790 (01.52.230.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039790,Aflagrandi 40,svalaskýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að endurbyggja og stækka sólskála úr áli og gleri á svölum íbúðar 12.02 í fjölbýlishúsi á lóð nr. 40 við Aflagranda. Stærðir xx ferm., xx rúmm. Gjald kr. 7.700 + xx"
39637 (05.86.530.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039637,Almannadalur 17-23,sameiginlegur afnotaréttur,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir afmörkun á afnotarétti bílastæðaplans fyrir lóðir nr. 21 og 23 annars vegar og nr. 17 og 19 hins vegar við hesthús á lóð nr. 17-21 við Almannadal. Bréf eigenda dags. 25. mars 2009 fylgir erindinu sem og samþykki eigenda. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 17. apríl 2009 fylgir erindinu. Gjald kr. 7.700
39779 (01.14.110.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039779,Alþingisreitur,flutningur á húsi ofl.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra vegna skipulagsákvæða.,"Sótt er um leyfi til að flytja hús af sökkli sínum á lóð nr. 12 við Vonarstræti yfir á nýjan, hærri sökkul á fornleifauppgreftri við Kirkjustræti nr. 4, Mhl. 03, að endurbyggja Skjaldbreið á lóð nr. 8 við Kirkjustræti Mhl. 04, til að byggja steinsteypta nýbyggingu Mhl.07 á milli þessara tveggja húsa og tengja öll  húsin ásamt Kirkjustræti 8B og 10 við þjónustubyggingu Alþingis á Alþingisreit. Jafnframt er erindi BN039619 dregið til baka. Erindi fylgir fyrirspurn BN039505 dags. 24. febrúar 2009, umsögn Minjasafns Reykjavíkur dags. 2. mars 2009, Húsafriðunarnefndar dags. 3. mars 2009 og skýrsla um brunavarnir dags. 6. janúar 2009. Meðfylgjandi er Fornleifaverndar ríkisins dags. 14. apríl 2009, einnig ný umsögn Húsafriðunarnefndar dags. 26. mars 2009, einnig bréf hönnuða dags. 17. apríl 2009 og brunaskýrsla útgáfa 2 dags. 20. apríl 2009. Stærðir nýbyggingar, Mhl. 07:  Kjallari 381,5 ferm., 1. hæð 212 ferm., 2. hæð 287,1 ferm., 3. hæð 162,7 ferm. Samtals 1.043,3 ferm., 3.844,8 rúmm. Gjald kr: 7.700 + 296.050"
39787 (01.71.011.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039787,Barmahlíð 54,"sólpallur, hlið og stigi af svölum",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að saga úr svalahandriði, byggja timburstiga af svölum niður í garð, til að útbúa hlið milli bílskúrs og húss og til að útbúa sólpall í garðinum við fjölbýlishúsið á lóð nr. 54 við Barmahlíð. Gjald kr. 7.700"
39377 (01.17.432.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039377,Barónsstígur 27,breyta verslun í íbúð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta verslunarrými 1. hæðar í íbúð með geymslu í kjallara  í húsi á lóð nr. 27 við Barónsstíg. Samþykki meðeigenda dags. 8. mars 2009. Gjald kr. 7.700 + 7.700
39795 (01.18.440.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039795,Bergstaðastræti 37,breytingar vegna eldvarna,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta brunavörnum og innihurðum í hótelbyggingu á lóð nr. 37 við Bergstaðarstræti. Bréf frá hönnuði dags 21.maí 2009 fylgir. Gjald kr. 7.700
39630 (01.19.700.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039630,Bergstaðastræti 66,endurnýjun á byggingaleyfi frá 20/2 2007,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. . Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um endurnýjun á byggingarleyfi nr. BN035398 dags. 20. feb. 2007, sem felst í að hækka þak á vesturhluta 1. hæðar, byggja kvist á norðaustur- og suðvesturþekju, rífa núverandi skúr á baklóð, byggja viðbyggingu við kjallara á vestari hluta  baklóðar og pall  að kjallara og 1. hæð suðvesturhliðar einbýlishússins á lóð nr. 66 við Bergstaðastræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 24. apríl 2009 fylgir erindinu. Stærð: Niðurrif ósamþykktrar skúrbyggingar 30,5 ferm. Samtals stækkun 58,3 ferm., 127,7 rúmm. Gjald kr. 7.700 + 9.833"
39772 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039772,Bíldshöfði 20,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta apótek, gleraugnaverslun og stækka matvöruverslun á 1. hæð í atvinnuhúsnæði á lóð nr. 20 við Bíldshöfða. Gjald kr. 7.700"
39792 (01.23.000.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039792,Borgartún 26*,niðurrif á spennistöð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að rífa spennistöð, Mhl. 01 á lóð nr. 26* við Borgartún. Stærð niðurrifs: Mhl. 01 39,9 ferm. Landnr. 102911, fastanúrmer 201-0017. Gjald kr. 7.700"
39793 (01.27.020.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039793,Bólstaðarhlíð 3,niðurrif á spennistöð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að rífa spennistöð, Mhl. 01 á lóð nr.3 við Bólstaðarhlíð. Stærð niðurrifs: Mhl. 01 12,4 ferm. Landnr. 103586, fastanúrmer 201-3019. Gjald kr. 7.700"
