nr,url,heimilisfang,tegund,nidurstada,spurning
38930 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038930,Austurbakki 2,bílastæðahús,Frestað. Vísað til athugasemda á umsóknarblaði. Áður samþykkt takmarkað byggingarleyfi BN038571 tekur mið af breyttum stærðum.,"Sótt er um leyfi til þess að byggja 1. áfanga  steinsteypts tveggja hæða neðanjarðar bílahúss fyrir samtals 709 bíla upp að kjallara Tónlistar- og ráðstefnuhússins á lóð nr. 2 við Austurbakka. Bréf umsækjenda dags. 12. september 2008 og brunaskýrsla Verkfræðistofunnar Mannvit dags. sept. 2008 fylgir erindinu. Stærð : Bílahús neðri kjallari (K2) anddyri að tónlistarhúsi og tæknirými 1181,1 ferm., kjallari (K1) 1059,2 ferm., samtals 2240,3 ferm., 14859,9 rúmm. Bílapallar (B-rými) neðri kjallari 10670,1 og kjallari 10403 ferm., samtals  21073,1 ferm., 77699,2 rúmm. Gjald kr. 7.300 + 6.756.814"
39899 (04.60.350.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039899,Álfab. 12-16/Þönglab.,Þönglabakki 6 - fiskbúð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta fiskúð í stað skóverslunar í rými 0104 í verslunarhúsi á lóð nr. 6 við Þönglabakka Sbr. fyrirspurn BN039603 dags. 17. mars 2009 Meðfylgjandi er samþykki eigenda dags. 13. maí 2009 og annað samþykki dags. 20. mars 2009. Meðfylgjandi er einnig tölvupóstur arkitekts dags. 18. maí 2009 um loftræsingu frá fiskvinnslu. Gjald kr. 7.700
39499 (01.13.901.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039499,Ásvallagata 56,viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi, stækka með viðbyggingu, setja svalahurð, garðtröppur og kjallaratröppur á einbýlishúsið á lóð nr. 56 við Ásvallagötu. Samþykki burðavirkishönnuðar dasgs. 15. maí 2009. Útskrift úr gerðabók  embættisafgreiðslufundar skipulagsstjóra frá 8. maí 2009 fylgir erindinu. Tillagan var grenndarkynnt frá 26. mars til og með 30. apríl 2009. Engar athugasemdir bárust. Stækkun: 19,5 ferm. og 53,0 rúmm. Gjald kr. 7.700 + 7.700 4.081"
39892 (01.88.510.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039892,Blesugróf 27,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.    Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að koma fyrir þjónustu fyrir fótaaðgerðafræðing í baðherbergi í húsi sem hýsir dagvistun fyrir heilabilaða á lóð nr. 27 við Blesugróf. Bréf frá Umhverfis- og samgöngusviði Reykjavíkurborgar dags. 10. mars 2009 fylgir erindinu Gjald kr. 7.700
39879 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039879,Borgartún 8-16,breyta vínveitingaleyfi úr flokki 1 í flokk 2,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að breyta flokkun veitingastaðarins Kaffitárs úr fl. I í fl. II á jarðhæð í húsinu á lóð nr. 10-12 við Höfðatún. Gjald kr. 7.700
39867 (04.37.000.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039867,Brautarás 1-19,nr. 5-7 svalalokun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja yfir svalir á 2. hæð raðhúsanna nr. 5 og nr. 7 á lóð nr. 1-19 við Brautarás. Stækkun hús nr. 5:  xx ferm., xx rúmm. Stækkun hús nr. 7:  xx ferm., xx rúmm. Samtals:  xx ferm., xx rúmm. Gjald kr. 7.700 + xx"
39851 (00.01.800.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039851,Brautarholt 1 125660,"stækka, byggja bílskúr",Frestað. Vísað til athugasemda á umsóknarblaði og útskrifar úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. maí 2009.,"Sótt er um leyfi til að stækka núverandi einbýlishús og byggja bílskúr á jörðinni Brautarholt 1 með landnúmer 125660 á Kjalarnesi. Bréf frá hönnuði fylgir erindinu dags. 5. maí 2009. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 15. maí 2009 fylgir erindinu. Stækkun:  Einbýlishús 90,6 ferm.  454,6 rúmm.  Bílskúr 65,2 ferm. og 203,8 rúmm.  Samtals stækkun: 155,8 ferm og 658,4 rúmm. Gjald kr. 7.700 + 50.697"
39622 (01.85.020.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039622,Dalaland 1-11 2-16,nr. 3 svalaskýli,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja svalaskýli við íbúð 0301 í fjölbýlishúsi á lóð nr. 3 við Dalaland. Meðfylgjandi er samþykki allra meðeigenda dags. febrúar  2009 og síðar. Einnig greinagerð um brunavarnir dags. 12. maí 2009. Stærðir 13,5 ferm., 36,5 rúmm. Gjald kr. 7.700 + 7.700 + 2.811"
39886 (01.85.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039886,Efstaland 26,breyting á eignarhaldi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi fyrir breyttu eignarhaldi  á 2. hæð verslunarhússins á lóð nr. 26 við Efstaland. Gjald kr. 7.700
39901 (02.29.810.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039901,Gerðhamrar 18,sólskáli,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja sólskála úr gleri og léttum byggingarefnum á steyptum sökkli við einbýlishús á lóð nr. 18 við Gerðhamra. Stærðir 20 ferm., 46,5 rúmm. Gjald kr. 7.700 + 3.580"
