nr,url,heimilisfang,tegund,nidurstada,spurning
39499 (01.13.901.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039499,Ásvallagata 56,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að breyta innra skipulagi, stækka með viðbyggingu, setja svalahurð, garðtröppur og kjallaratröppur á einbýlishúsið á lóð nr. 56 við Ásvallagötu. Stækkun: 19,5 ferm. og 53,0 rúmm. Gjald kr. 7.700 + 4.081"
39495 (02.34.440.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039495,Dofraborgir 15,stækkun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við efri hæð einbýlishússins á lóð nr. 15 við Dofraborgir. Stækkun:  A-rými 34,2 ferm., B-rými xx ferm., xx rúmm. Gjald kr. 7.700 + xx"
39297 (05.11.370.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039297,Gissurargata 3,einbýlishús,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja staðsteypt einbýlishús á einni og hálfri hæð með innbyggðri tvöfaldri bílgeymslu á lóð nr. 3 við Gissurargötu. Stærð:  Kjallari íbúð 101 ferm., 2. hæð íbúð 179,3 ferm., bílgeymsla 59,2 ferm. Samtals 339,5 ferm., 1549,2 rúmm. Gjald kr. 7.300 + 119.288"
39500 (01.19.000.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039500,Grettisgata 32,reyndarteikning,Frestað. Vantar samþykki meðeigenda.,Sótt er um leyfi til að breyta sérafnotarétti íbúðarinnar á hluta lóðar og innra skipulagi íbúðar í fjölbýlishúsi á lóð nr.32 við Grettisgötu.
39485 (01.19.100.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039485,Grettisgata 72,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi fyrir reyndarteikningum vegna eignaskiptasamnings tvíbýlishússins á lóð nr. 72 við Grettisgötu. Samþykki eigenda fylgir á teikningu. Gjald kr. 7.700
39491 (04.30.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039491,Grjótháls 10,bón og þvottastöð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja bón- og þvottastöð á einni hæð, að hluta til úr stálgrind klæddri pólýúretan samlokueiningurm, að öðru leyti úr staðsteyptri, járnbentri steinsteypu með flötu þaki á lóð nr.10 við Gjótháls.  Stærð: 599,9 ferm. og 2366,7 rúmm. Gjald kr. 7.700 + 182.236"
39284 (02.22.000.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039284,Gufunes Áburðarverksm,"endurvinnsla, útgönguleið",Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til að breyta innra skipulagi og innrétta endurvinnslu fyrir plastefni, til að koma fyrir tveimur nýjum gönguhurðum úr vélasal og til að byggja milliloft  í atvinnuhúsinu sem auðkennt er með fastanr. 203-8422, mhl. 01 merkt 0101 við Gufunes. Stækkun:  34,8 ferm. Gjald kr. 7.300 + 7.700"
39486 (05.13.540.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039486,Gvendargeisli 38,"br. á innra fyrirkomulagi, 1.h",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra fyrirkomulagi 1. hæðar, loka hurð í bílskúr og færa hurð í íbúðarherbergjahluta, í einbýlishúsi á lóð nr. 38 við Gvendargeisla. Gjald kr. 7.700"
39503 (04.06.130.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039503,Hamarshöfði 1,innrétta  húsvarðaríbúð,Frestað. Málinu vísað til umsagnar skipulagsstjóra vegna svala.,Sótt er um leyfi til að innrétta húsvarðaríbúð á 2. hæð í atvinnuhúsnæðinu samanber fyrirspurn BN035830 dags. 30. apríl 2007 á lóð nr. 1 við Hamarshöfða. Gjald kr. 7.700
38269 (01.81.571.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038269,Háagerði 71,áður gerð íbúð,"Frestað. Vísað til athugasemda á umsóknarblaði. Kjallaraíbúð er ósamþykkjanleg þar sem hún uppfyllir ekki ákvæði byggingarreglugerðar um íbúðir, of mikið niðurgrafin og lofthæð ófullnægjandi. Því ber að skrá íbúðina sem ósamþykkjanlega á aðaluppdrætti og í skráningartöflu.","Sótt er um leyfi fyrir áður gerðri íbúð í kjallara fjölbýlishússins á lóð nr. 71 við Háagerði. Erindinu fylgir bréf hönnuðar dags. 7. maí 2008, þinglýstur eignaskiptasamningur dags. 2. febrúar 1961 og tengiskýrsla frá RR dags. 27. september 1961.  Ennfremur þinglýstir kaupsamningar og afsöl dags. 18. október 1994, 28. október 1988, 24. febrúar 1992, 14. október 1993 og 1. september 1999 og íbúðarskoðun byggingarfulltrúa dags. 26. ágúst 2008. Á teikningar er áritað samþykki sumra meðlóðarhafa ódagsett. Gjald kr. 7.300"
39119 (01.72.730.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039119,Háaleitisbraut 68,skipta samþ.áfanga í tvennt,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að skipta samþykktum byggingaráfanga sbr. erindi BN038993 dags. 7.10. 2008 í tvennt , þannig verði 1. áfangi tilheyrandi Landsvirkjun byggður nú, en 2.  áfangi síðar, við hús á lóð nr. 68 við Háaleitisbraut. Ljósritað samþykki meðeigenda dags. 18.12. 2009 fylgir, sömuleiðis ódagsett bréf arkitekts. Stærðir: 1. áfangi 38,2 ferm., 166,41 rúmm. Gjald kr. 7.300 + 12.148"
39479 (01.23.400.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039479,Hátún 14,"milligólf, fjarlægja glugga",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að setja milligólf í þrekherbergi, fjarlægja hurð úr íþróttasal og loka þrem gluggum á austurhlið íþróttahúss fatlaðra á lóð nr. 14 við Hátún. Stækkun 15,8 ferm. Gjald kr. 7.700"
39462 (01.80.230.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039462,Hvammsgerði 4,"hækkun á risi, svalir og kvistar",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja anddyri, hækka ris og til að byggja kvisti og svalir á einbýlishúsið á lóð nr. 4 við Hvammsgerði. Jafnframt er erindi BN036652 dregið til baka. Úskrif úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 13. febrúar 2009 fylgir erindinu. Stækkun:  xx ferm., xx rúmm. Gjald kr. 7.700 + xx"
39520 (01.34.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039520,Kirkjusandur 2,skilti,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að skipta um skilti og færa neðar á vegg höfuðstöðva Glitnis á lóð nr. 2 við Kirkjusand.
39463 (01.36.051.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039463,Kirkjuteigur 17,innri breytingar,Frestað. Samanber umsögn skipulagsstjóra skal fella út sýnd bílastæði af lóð.,Sótt er um leyfi til að koma fyrir tveimur bílastæðum á baklóð og til að fella niður eldvarnarhurð í kjallara tvíbýlishússins á lóð nr. 17 við Kirkjuteig. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 13. febrúar 2009 fylgir erindinu. Gjald. kr. 7.700
39496 (04.32.340.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039496,Krókháls 5-5G,endurnýjun á umsókn bn035001,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að endurnýja byggingarleyfi BN035001 dags. 12. des. 2006 um breytingu á innra skipulagi fyrstu hæðar í atvinnuhúsinu á lóðinni nr. 5A og 5B við Krókháls. Gjald kr. 7.700
39434 (01.32.910.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039434,Köllunarklettsvegur 10,"tækjarými, símamastur",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að reisa tækjarými við norðurgafl og að auki staðsetja símamastur á norðurenda þaks núverandi iðnaðarbyggingar á lóð nr. 10 við Köllunarklettsveg. Stækkun:. 6,8 ferm 20,8 rúmm. Gjald kr. 7.700 + 1602"
39488 (01.25.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039488,Laugavegur 180-182,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi með nýrri verslunarinnréttingu, breyttum eldvarnamerkingum og hurð sem sett er á suðvesturhlið bensínstöðvar á lóð nr. 180 við Laugaveg.  Bréf frá Skeljungi dags. 02. feb. 2009 Gjald kr. 7.700"
39502 (01.17.311.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039502,Laugavegur 60,"60A, breytingar inni, loftnet og lofttúða",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.   Áskilið samþykki heilbrigðiseftirlits. Áður gerður salernisskúr skal fjarlægður tafarlaust af lóð.,"Sótt er um leyfi til breytinga á samþykktu erindi BN039124 dags. 25.11. 2008, hvað varðar tilfærslur í eldhúsi á 3. hæð, loftnetsdisk á þaki. lofttúðu frá eldhúsi upp úr þaki og geymsluskáp fyrir gas utanhúss í húsi á lóð nr. 60A við Laugaveg. Samþykki meðeigenda  á lóð fyrir loftneti, túðu og gasgeymslu fylgir erindi nr. BN039406, synjað 10.2. 2009 vegna salernisskúrs. Gjald kr. 7.700"
39516 (01.17.311.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039516,Laugavegur 60,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Sótt er um takmarkað byggingarleyfi til þess að undirbúa innréttingu til að innrétta veitingastað á lóð nr. 60 við Laugaveg.
