nr,url,heimilisfang,tegund,nidurstada,spurning
39537 (04.63.220.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039537,Arnarbakki 1-3,lenging á vesturálmu  Breiðholtsskóli ( mhl 04)breyting inni (mlh.03),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að lengja vesturálmu (Mhl. 03 og 04) til suðurs, til að  byggja hæð ofan á og til að breyta innra fyrirkomulagi Breiðholtsskóla á lóð nr. 1-3 við Arnarbakka. Erindi fylgir brunahönnun frá Mannvit dags. í febrúar 2009. Stækkun:  Kjallari 204,8 ferm., stækkun 1. hæðar á tveim stöðum,  252,7, ný 2. hæð 926,3 ferm. Samtals 1383,8 ferm., xx rúmm. Gjald kr. 7.700 + xx"
39295 (01.14.040.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039295,Austurstræti 12,"stækkun, breyting",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta íbúð þar sem áður voru skrifstofur og til að  breyta eignamörkum á 5. hæð verslunar- og skrifstofuhússins á lóð nr. 12 við Austurstræti. Gjald kr. 7.300
36942 (04.91.130.1 03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036942,Árskógar 6-8,svalaskýli,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir svalalokun með perlugleri á allar svalir  fjölbýlishússins á lóð nr. 6-8 við Árskóga. Meðfylgjandi er bréf húsfélags til hönnuðar dags. 20. júní 2007 og 29. maí 2008. Bréf frá hönnuði dags 16. febrúar 2009.  Samþykki  húseigenda dags. maí 2008. Gjald kr. 7.700
38703 (01.71.301.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038703,Blönduhlíð 23,br. inni og úti á rishæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.  Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að stækka kvisti og koma fyrir svölum og til að breyta innra skipulagi risíbúðar í fjölbýlishúsi á lóð nr. 23 við Blönduhlíð. Meðfylgjandi er samþykki meðeigenda 6.3. 2008 og staðfesting burðarvirkishönnuðar dags. 3.11. 2008 Stækkun 20 ferm., 86 rúmm. Gjald kr. 7.300 + 7.700 + 6.622"
39533 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039533,Borgartún 8-16 (14),"breyting inni, matsölustaður á 1. hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta matsölustað á 1. hæð í austurenda verslunar- og skrifstofuhúsnæðis nr. 12-14 á lóð nr. 8-16  við Borgartún. Gjald kr. 7.700
39419 (02.57.600.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039419,Bæjarflöt 1-3,br. innra skipulag eignarhl 0102,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi eignarhluta 0102 í skrifstofur, kennslustofur og þálfunaraðstöðu í atvinnuhúsi á lóð nr. 1 við Bæjarflöt. Mæli- og hæðarblað fylgir málinu. Gjald kr. 7.700"
39458 (01.41.400.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039458,Drekavogur 4-4B,"breyta skrifstofuhúsnæði í fjölbýlishús, ofanábygging",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta skrifstofuhúsnæði í íbúðarhúsnæði með ellefu íbúðum, byggja við og byggja hæð (3. hæð) úr steinsteypu ofan á húsið, klæða og einangra að utan með sléttri og báraðri álklæðningu ásamt því að koma fyrir lyftu og stækka og breyta fyrirkomulagi í  kjallara hússins nr. 4 á lóðinni nr. 4, 4A og 4B við Drekavog. Jafnframt eru erindi BN024696, BN024943 og BN034193 felld úr gildi. Stækkun 371 ferm. og 1284,7 rúmm. Gjald kr. 7.700 + 98.922"
39523 (01.85.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039523,Efstaland 26,breyta innra skipulagi 02-01 - pizzustaður,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta myndbandaleigu í flatbökustað með veitingaaðstöðu. Sett verður útloftunarrör á suðurhlið hússins á lóð nr. 26 við Efstaland. Gjald kr. 7.700
39524 (04.97.060.3 08),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039524,Fífusel 34,nr.34 reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um samþykki fyrir núverandi fyrirkomulagi íbúða og fylgirýmis í kjallara vegna gerðar eignaskiptasamnings fjölbýlishússins á lóð nr. 34 við Fífusel. Meðfylgjandi er yfirlýsing frá fundi húsfélags dags. 19.1. 2009. Gjald kr. 7.700
39154 (01.24.720.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039154,Flókagata 18,"hækka þak, kvistir",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi.,"Sótt er um leyfi til að hækka þak með kvistum og þakgluggum, rýmið verður stækkun á og hluti af íbúð á 2. hæð, sömuleiðis eru austursvalir á 2. hæð stækkaðar í íbúðarhúsi á lóð nr. 18 við Flókagötu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 9. janúar 2009 fylgir erindinu. Tillagan var grenndarkynnt frá 20. nóvember 2008 til og með 18. desember 2008. Engar athugasemdir bárust. Meðfylgjandi er fyrirspurn BN033012 dags. 10.1.2006, Stækkun 54,4 ferm., 81,8 rúmm. Gjald kr. 7.300 + 7.700 + 6.299"
38629 (01.51.530.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038629,Granaskjól 54-58,"nr 58 sólstofa, stækkun",Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr.100-105 dags.  10. júlí 2008.  Lagfæra skráningartöflu.,"Sótt er um leyfi til að byggja sólstofu við suðurgafl og til að stækka eldhús til norðurs á húsi nr. 58 í raðhúsinu á lóð nr. 54-58 við Granaskjól. Erindi fylgir samþykki meðlóðarhafa og lóðarhafa Granaskjóls 60 dags. 13. febrúar 2009. Viðbygging 8,3 ferm., 24,41 rúmm. Sólskáli 16,1 ferm., 56,6 rúmm Stækkun samtals:  24,4 ferm., 78 rúmm. Gjald kr. 7.300 + 6.008"
39514 (01.11.250.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039514,Grandagarður 20,niðurrif,Frestað. Málinu vísað til umsagnar Faxaflóahafna vegna rifa á síldarbryggju.,"Sótt er um leyfi til að rífa tíu mjölgeyma, tengd mannvirki og síldarbryggju HB Granda á lóð nr. 20 við Grandagarð. Meðfylgjandi er afstöðumynd og bréf arkitekta dags. 13. febrúar 2009. Stærðir: Hver tankur 5 ferm. Gjald kr. 7.700"
39356 (01.11.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039356,Grandagarður 8,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki fyrir reyndarteikningum af nýsamþykktu verslunar- og skrifstofuhúsi, BN034446 samþ. 25. september 2007,  á lóð nr. 8 við Grandagarð. Gjald kr. 7.700 + 7.700"
39508 (01.24.781.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039508,Gunnarsbraut 51,breytingar innnanhúss,Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi til breytinga innanhúss í sambýli fyrir geðfatlaða í húsi á lóð nr. 51 við Gunnarsbraut. Meðfylgjandi er yfirlýsing burðarvirkishönnuðar skráð á teikningu. Gjald kr 7.700
39528 (02.57.630.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039528,Gylfaflöt 22,breyting inni,Frestað. Gera betur grein fyrir erindinu.,Sótt er um leyfi til að fresta uppsetningu millilofts 0105 í atvinnuhúsinu á lóð nr. 22 við Gylfaflöt. Gjald kr. 7.700
39503 (04.06.130.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039503,Hamarshöfði 1,innrétta  húsvarðaríbúð,Synjað. Með vísan til útskriftar úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 20. febrúar 2009.,Sótt er um leyfi til að innrétta húsvarðaríbúð á 2. hæð í atvinnuhúsnæðinu samanber fyrirspurn BN035830 dags. 30. apríl 2007 á lóð nr. 1 við Hamarshöfða. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 20. ferbrúar 2009 fylgir erindinu ásamt umsögn skipulagsstjóra dags. 19. febrúar 2009. Gjald kr. 7.700
39529 (04.37.320.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039529,Heiðarás 13,stækkun útigeymslu sbr. erindi BN038525,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að stækka útigeymslu sbr. nýsamþykkt erindi BN038525 við einbýlishús á lóð nr. 13 við Heiðarás. Stækkun 1,4 ferm., 3,4 rúmm. Gjald kr 7.700 + 262"
35259 (04.35.130.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN035259,Heiðarbær 14,áður gerð geymsla,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðri viðbyggingu með álklæddum léttum útveggjum við enda bílgeymslu á norðvestur horni einbýlishússins á lóðinni nr. 14 við Heiðarbæ. Erindi fylgir samþykki eigenda Heiðarbæjar 12 og 16 og Ystabæjar 13 ódagsett. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. febrúar 2007 fylgir erindinu. Stærðir: xxx ferm., xxx rúmm. Gjald kr. 6.800 + xxxx"
39168 (01.24.720.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039168,Hrefnugata 3,stækkun rishæðar,Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu.  Vísað er til uppdrátta nr. 01-03 dags. 7. nóvember 2008.,"Sótt er um leyfi til að byggja bílskúr og rishæð ásamt breytingum inni á 2. hæð í fjölbýlishúsi á lóð nr. 3 við Hrefnugötu. Kaupsamningur um byggingarrétt með lausnarskilyrði dags. 29. feb. 2008 fylgir málinu ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 28. nóvember 2008 og umsögn skipulagsstjóra dags. 27. nóvember 2008 fylgja erindinu. Stækkun:  Bílskúr 39,7 ferm  90,9 rúmm. Rishæð 56,6 ferm. 151,4 rúmm. Samtals: 96,3 ferm. 242,3 rúmm. Gjöld kr. 7.300 + 7.700+17.688"
39509 (01.35.210.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039509,Kleppsvegur  66-68,nr. 66 breytingar innanhúss,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta smáíbúð í rými sem áður var vagnageymsla á jarðhæð í fjölbýlishúsi á lóð nr. 66 Kleppsveg. Gjald kr. 7.700
39534 (04.34.280.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039534,Klettháls 1,breyting inni,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að breyta innra skipulagi skrifstofuhæðar í rými 0201 í húsi á lóð nr. 1 við Klettháls. Gjald kr. 7.700
39530 (01.86.300.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039530,Kvistaland 18-24,nr. 24 reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir reyndarteikningum, sem fela í sér minni háttar breytingar á gluggum og hurðum á milli bílageymslu og húss nr. 24 á lóð nr. 18 - 24 við Kvistaland. Gjald kr. 7.700"
39474 (01.36.430.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039474,Laugateigur 24,endurinnrétta 1.hæð og kjallara,Frestað. Vísað til athugasemda á umsóknarblaði og jafnframt til umsagnar skipulagsstjóra frá 20. febrúar 2009.,"Sótt er um leyfi til að grafa frá kjallara að hluta, til að grafa ljósagryfjur og koma fyrir nýjum gluggum og hurðum á kjallara, til að breyta innra fyrirkomulagi og innrétta sem íbúð 1. hæð og kjallara verslunar- og íbúðarhússins nr. 24 við Laugateig. Meðfylgjandi er samþykki meðeigenda dags. 3.2.2009. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 20. febrúar 2009 fylgir erindinu ásamt umsögn skipulagssstjóra dags. 20. febrúar 2009. Stækkun:  xx rúmm. Gjald kr. 7.700 + xx"
39539 (01.17.220.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039539,Laugavegur 28,breyting á starfsemi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta íbúð á 4. hæð í svefnskála fyrir 10 manns í húsi nr. 28 við Laugaveg. Gjald kr. 7.700
39525 (01.17.412.6 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039525,Laugavegur 81,endurn. byggingarleyfi 33476,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um endurnýjun byggingarleyfis nr. BN033476 dags. 7.3. 2006, sem fjallar um reykrör frá pizzaofni. Meðfylgjandi bréf frá umsækjanda dags 17.2. 2009 Gjald kr. 7.700"
39467 (34.53.350.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039467,Lækjarmelur 8,breyting inni,"Samþykkt.  Samræmist ákvæðum laga nr. 73/1997, samanber einnig ákvæði gr. 202 í byggingarreglugerð nr. 441/1998. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að breyta nýsamþykktu erindi BN039467 samþykkt 2. des. 2008, með því að breyta stigum, stækka ofanljós og bæta við niðurföllum í  geymsluhúsnæði á lóð nr. 8 við Lækjarmel. Mæliblað og hæðarblað fylgja. Meðfylgjandi er bréf arkitekts dags. 17.2. 2009 Gjald kr. 7.700"
39369 (01.18.220.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039369,Njálsgata 8C,br.á skilgreiningu íbúðar 0201 Úr fl 1 í fl. 2,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til að breyta skilgreiningu á íbúð 0201, úr ""heimagistingu"" (fl. I) í ""gististað"" (fl. II, atvinnuhúsnæði) ,  í fjölbýlishúsinu á lóð nr. 8C við Njálsgötu. Meðfylgjandi er bréf lögmanns skipulags- og byggingarsviðs dags. 9. janúar 2009. Sömuleiðis bréf skipulagsstjóra dags. 6.11.2008 (""ekki gerð athugasemd við erindið""). Erindi fylgir fyrirspurn BN039085 þar sem fylgir samþykki meðeigenda dags. 21.október 2008.  Ekkert aukagjald."
39527 (01.74.620.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039527,Ofanleiti 14,breyta söluturni í hamborgarastað,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra vegna fyrirhugaðrar starfsemi.,"Sótt er um leyfi  til að breyta núverandi söluturni í hamborgarastað til meðtöku án veitingasalar, bætt verður við sorp- og gasgeymslu utan við hús á lóð nr. 14 við Ofanleiti. Málinu fylgir bréf frá skrifstofu borgarstjóra dags. 9.jan. 2009. Gjald kr. 7.700"
39535 (01.18.443.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039535,Óðinsgata 24A,endurnýjun á byggingarleyfi BN031413,Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu.  Vísað er til uppdrátta nr. 101-104 dags. 1. apríl 2005.,"Sótt er um endurnýjun á erindi BN031413 þar sem veitt var leyfi til að byggja kvisti á norður- og vesturþekju, byggja svalir að suðurhlið, breyta stiga milli annarrar hæðar og rishæðar, endurnýja útveggjaklæðningu og breyta eignamörkum íbúða hússins á lóðinni nr. 24A við Óðinsgötu. Stærð:  stækkun kvistir 2,9 ferm. og 19,7 rúmm. Gjald kr. 7.700 + 1.517"
38103 (04.12.660.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038103,Ólafsgeisli 20 - 28,nr. 20 br. inni og úti,Frestað. Vísað til fyrri athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir svalalokun á neðri hæð ásamt því að fjarlægja hringstiga milli hæða í tvíbýlishúsinu á lóð nr. 20 við Ólafsgeisla. Stærð svalalokunar 8,5 ferm. xx rúmm. Meðfylgandi er samþykki meðlóðarhafa og aðliggandi lóðarhafa lóðanna nr. 22-24-26-og 28 við Ólafsgeisla. Gjald kr. 7.300 + xx"
39443 (01.29.210.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039443,Síðumúli 15,tannlæknastofa,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta hluta 1. hæðar verslunarhúsnæðis í tannlæknastofu í skrifstofu- og verslunarhúsi á lóð nr. 15 við Síðumúla. Meðfylgjandi er rekstrarleyfi frá Geislavörnum og samþykki nágranna vegna hávaða frá pressu. Gjald kr. 7.700
39407 (01.79.350.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039407,Skógarvegur 18-22,bygging stúdentagarða,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tvö fjögurra hæða fjölbýlishús, Mhl. 01 og 02, nr. 18 og 22 með nítján íbúðum í hvoru, á sameiginlegum bílakjallara, Mhl. 04, sem í eru 35 bílastæði á lóð nr. 18-22 við Skógarveg. Erindi fylgir brunahönnun  frá EFLA dags. 20. janúar 2009 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 30. janúar 2009. Stærðir:  Mhl. 01 1529,7 ferm., 4478 rúmm., Mhl. 02 1572,2 ferm., 4583,1 rúmm., Mhl. 04 (bílakjallari) 1140,2 ferm., 3705,6 rúmm. Samtals 4.242 ferm., 12.767 rúmm. Gjöld kr. 7.700 + 7.700 + 983.036"
39519 (01.15.360.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039519,Skúlagata 13,2. hæða skrifstofu- og verslunarhús,Synjað. Ekki í samræmi við deiliskipulag.,"Sótt er um leyfi til að byggja steinsteypt verslunar- og skrifstofuhús á lóð nr. 13 við Skúlagötu. Stærð:  1. hæð 492,1 ferm., 2. hæð 474,9 ferm. Samtals:  967 ferm., 3.345,9 rúmm. Gjald kr. 7.700 + 257.634"
39507 (04.06.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039507,Smiðshöfði 7,breyting á innra skipulagi,Frestað. Umsækjandi ekki skráður eigandi.,"Sótt er leyfi til að breyta skipulagi á millilofti með því að bæta  við fundaherbergi, teikningaaðstöðu og hringstiga niður á jarðhæð í atvinnuhúsi á lóð nr. 7 við Smiðshöfða. Gjald kr. 7.700"
39515 (04.03.650.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039515,Stórhöfði 9,fjarskiptasúla,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að staðsetja þrjú farsímaloftnet á fjögurra metra súlu er nær þrjá metra upp fyrir þakbrún, tæknibúnaður er staðsettur í tækjaskáp á palli á innanverðum norðurgafli hússins á lóð nr. 9 við Stórhöfða. Bréf frá Framkvæmda- og eignasviði um samþykki vegna uppsetningar farskiptarbúnaðar dags. 11.feb. 2009 Gjald kr. 7.700"
39532 (01.45.440.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039532,Súðarvogur 36,"sólskáli, viðbygging",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu.  Vísað er til uppdrátta nr.1 og 2 dags. 11. febrúar 2009.,"Sótt er um leyfi til að byggja sólskála yfir hluta svala og til að breyta gluggum á austurhlið atvinnuhússins á lóð nr. 36 við Súðarvog. Stækkun:  xx ferm., xx rúmm. Gjald kr. 7.700 + xx"
39471 (01.14.000.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039471,Tryggvagata 22,skemmtistaður á 2. hæð salerni fyrir fatlaða bætt við,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir skemmtistað á 2. hæð og frávik frá reglum um snyrtingu aðgengilega fyrir alla þar sem engin lyfta er í húsinu á lóð nr. 22 við Tryggvagötu. Gjald kr. 7.700
39469 (01.54.002.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039469,Víðimelur 36,br. notkun á bílskúr,Synjað. Með vísan til umsagnar skipulagsstjóra frá 20. febrúar 2009.,Sótt er um leyfi fyrir  áður gerðri breytingu á bílskúrshurð og fyrir breyttri notkun bílskúrs við fjölbýlishúsið á lóð nr. 36 við Víðimel. Málinu fylgir bréf frá byggingarfulltúa Reykjavíkur um óleyfisframkvæmdir dags 13.jan.2009. Bréf frá Helgu K. Lund arkitekt dags. 3. febrúar 2009 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 13. febrúar 2009 og 20. febrúar 2009. Gjald kr.7.700
39511 (01.18.350.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039511,Þingholtsstræti 30,breytingar úti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta útliti glugga í stigagangi, breyta handriði svala úr steypu í gler og einangra þak svalaskála þakíbúða í fjölbýlishúsi á lóð nr. 30 við Þingholtsstræti. Gjald kr. 7.700"
39552,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039552,Þjónustum./Esjurætur,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,"Sótt er um takmarkað byggingarleyfi fyrir aðstöðu, jarðvinnu og sökklum við Mógilsá á Kjalarnesi."
39311 (01.18.420.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039311,Þórsgata 10,tengibygging,Frestað. Vísað til fyrri athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tengibyggingu milli fram- og bakhúss, til að gera upp bakhús og byggja við það til suðurs og austurs að lóðamörkum og til að breyta í einbýlishús núverandi fjölbýlishúsi á lóð nr. 10 við Þórsgötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 20. febrúar 2009 fylgir erindinu. Einnig lög fram umsögn skipulagsstjóra dags. 16. janúar 2009. Tillagan var grenndarkynnt frá 21. janúar til og með 18. febrúar 2009. Engar athugasemdir bárust. Stækkun:  xx ferm., xx rúmm. Gjald kr. 7.300 + xx"
39522 (01.13.111.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039522,Ægisgata 4,lyfta þakhæð og breytingar innanhúss,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að lyfta þaki og innrétta átta íbúðir á öllum þremur hæðum hússins á lóð nr. 4 við Ægisgötu. Stækkun:  xx ferm., xx rúmm. Gjald kr. 7.700 + xx"
39554 (04.05.930.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039554,Bíldshöfði 6,mæliblað,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Lóðarmarkabreytingin tekur gildi þegar þinglýst hefur verið yfirlýsingu um breytt lóðamörk.,Óskað er eftir samþykki byggingarfulltrúa til að breyta mörkum lóðarinnar Bíldshöfða 6 eins og sýnt er á meðsendum uppdrætti dags. 23. febrúar 2009. Við breytinguna stækkar lóðin Bíldshöfði 6 úr 11105 ferm í 15004 ferm. Deiliskipulagsbreytingin var samþykkt í skipulagsráði 15. september 2006. Auglýsing um breytt deiliskipulag birtist í B-deild Stjórnartíðinda 9. nóvember 2006.
