nr,url,heimilisfang,tegund,nidurstada,spurning
40772 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040772,Aðalstræti 6,breyting úti og inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til breytinga á erindi BN039321, samþykkt 27. janúar 2009, þar sem m. a. er hætt við endurbyggingu Héðinshúss og gerður útigarður þar í staðinn, fundarsalur er innréttaður í bakhúsi í stað veitingastaðar og innréttaður er morgunverðarsalur í kjallara ásamt öðrum minni háttar breytingum á hótelinu á lóð nr. 6 við Aðalstræti. Erindi fylgir brunahönnun frá VSI dags. 16. desember 2008, endurskoðuð 1. desember 2009. Nýjar stærðir:  5.742,6 ferm., 18.098,4 rúmm. Minnkun:  97,5 ferm., 259,7 rúmm. Gjald kr. 7.700"
40802 (01.13.650.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040802,Aðalstræti 6,reyndarteikning 6. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir minni háttar breytingum á innra fyrirkomulagi 6. hæðar í atvinnuhúsinu á lóð nr. 6 við Aðalstræti. Gjald kr. 7.700
40758 (05.86.570.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040758,Almannadalur 1-7,skipta upp byggingarleyfi nr. 7,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um aðskilið byggingarleyfi, áður BN036827, fyrir eignarhluta 0101, 0102 og 0103 í húsi nr. 7 á lóðinni nr. 1-7 við Almannadal. Meðfylgjandi er bréf eigenda (umsækjenda) dags. 18. ágúst 2009, bréf byggingarfulltrúa til lögfræði- og stjórnsýslu dags. 20. ágúst 2009, bréf lögfræði- og stjórnýslu dags. 9. september og 26. október 2009, bréf byggingarfulltrúa til eigenda 01.04 og 01.05 dags. 14. september 2009 og svarbréf byggingarstjóra dags. 24. september 2009. Gjald kr. 7.700"
37581 (04.67.07-.-),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037581,Austurberg 28-38,farsímaloftnet Nova,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að setja upp farsímaloftnet á fjölbýlishúsi nr. 30 við Austurberg. Meðfylgjandi er samþykki fulltrúa húsfélagsins dags. 1. ágúst 2007. Gjald kr. 7.300
40669 (01.14.040.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040669,Austurstræti 8-10,endurnýjun byggingarleyfis BN038296,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits. Byggingarleyfishafa ber að fara í einu og öllu eftir  skilmálum skrifstofu gatna- og eignaumsýslu dags. 14. desember 2009 varðandi útiveitingar. Athygli umsækjanda er vakin á því að leyfi til útiveitinga gildir til 31. desember 2010. Skal þeirri kvöð þinglýst á eignina.,"Sótt er um leyfi til að endurnýja erindi BN038296 dags. 20. maí 2008, þar sem veitt var leyfi til að taka niður milliveggi og veitingastaður í flokki III var stækkaður inn í rými sem áður var hárgreiðslustofa, eingig er farið fram á breytingar sem fela í sér að bæta við útiveitngasvæði fyrir 120 manns og ræsting í eldhúsi breytt í ræstiskáp í húsi á lóð nr. 8-10 við Austurstræti. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 27. nóvember 2009 fylgir erindinu. Tölvupóstur frá hönnuði dags. 11.  nóvember 2009. Umsögn skrifstofu gatna- og  eignaumsýslu um útiveitingar dags. 14. des. 2009. Gjald kr. 7.700 + 7.700"
40773 (01.16.230.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040773,Ásvallagata 7,svalir á suðurhlið,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir þrennum svölum á suðurhlið fjölbýlishússins á lóð nr. 7 við Ásvallagötu. Erindi fylgir fsp. BN040457 dags. 29. september 2009 og BN039601 dags. 24. mars 2009. Áður gerð stækkun:  xx ferm., xx rúmm. Gjald kr. 7.700"
40774 (01.70.110.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040774,Barmahlíð 7,innri breytingar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til breytinga á BN035539 dags. 22. maí 2007, sem felast í breyttu innra fyrirkomulagi, til að fjölga þakgluggum og fjarlægja skorstein á fjölbýlishúsinu á lóð nr. 7 við Barmahlíð. Gjald kr. 7.700"
40794 (01.19.021.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040794,Bergþórugata 21,breyta í flokk III,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta skilgreiningu veitingahúss á 1. hæð í flokk III í húsi nr. 21 við Bergþórugötu. Gjald kr. 7.700
40799 (01.21.800.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040799,Borgartún 21 - 21A,reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi fyrir reyndarteikningum af 1. 2. og 3. hæð í mhl 06 vegna lokaúttektar skrifstofuhúsnæðissins  á lóð nr. 21 - 21A við Borgatún. Gjald kr. 7.700
40723 (01.21.810.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040723,Borgartún 25,breytingar á 4. hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til breytinga á innréttingum á 4. hæð atvinnuhúss á lóð nr. 25 við Borgartún. Gjald kr. 7.700
40625 (04.02.840.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040625,Breiðhöfði 11,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta mhl. 01 skrifstofurými í lager þar sem einungis verða geymd óeldfim efni, koma fyrir innkeyrsluhurð og inngangshurð  á vesturhlið og breyta fyrirkomulagi snyrtingar og kaffistofu í atvinnuhúsinu á lóð nr. 11 við Breiðhöfða. Gjald kr. 7.700"
40785 (00.00.000.0 09),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040785,Bæjarháls 1,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir reyndarteikningu  á bílgeymslu mhl 10 við hús Orkuveitu Reykjavíkur á lóð nr. 1 við Bæjarháls. Sama erindið BN030066 var lagt inn 7. sept. 2004 og var því frestað. Stækkun: 1. hæð XX ferm. XX rúmm. 2. hæð  XX ferm. XX rúmm.   Stækkun alls: XX ferm. XX rúmm Gjald kr. 7.700 + XX
37321 (01.63.4-9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN037321,Eggertsgata 2-34,nr. 2  loftnetabúnaður fyrir GSM,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir farsímaloftnetum ásamt búnaði á þaki húsnæðis félagsstofnunar stúdenta þar sem tengiskápar verða staðsettir í tæknirými hússins á lóð nr. 2 við Eggertsgötu. Meðfylgjandi er bréf fulltrúa húsfélagsins dags. 11. júní 2007. Meðfylgjandi er einnig samþykki Félagsstofnunar stúdenta dags. 6.7.2008 Gjald kr. 6.800
40804 (04.77.210.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040804,Elliðabraut 2,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingrfulltrúa.,Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu BN040566 á lóðinni nr. 2 við Elliðabraut.
40750 (01.51.550.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040750,Frostaskjól 13,sólstofa,Synjað. Með vísan til umsagnar skipulagsstjóra frá 11. desember 2009.,"Sótt er um leyfi til að byggja blómaskála á svölum/bílskúrsþaki 2. hæðar fjölbýlishússins á lóð nr. 13 við Frostaskjól. Erindi fylgir neikv. fsp. BN038906 dags. 30. september 2008. Einnig fylgir samþykki meðeigenda dags. 6. júlí 2009 og samþykki lóðarhafa aðliggjandi lóða áritað á uppdrátt ásamt útskrift úr gerðabók embættisafgreiðslufundi skipulagsstjóra frá 11. desember 2009 og umsögn skipulagsstjóra dags. 24. september 2008. Stækkun:  23,6 ferm., 63,7 rúmm. Gjald kr. 7.700 + 4.905"
40679 (01.11.520.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040679,Grandagarður 1,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við til vesturs á tveim hæðum úr forsteyptum einingum og þriðju hæðina inndregna úr léttum byggingarefnum ofan á nýbyggingu og núverandi byggingu á lóð nr. 1 við Grandagarð. Meðfylgjandi: Greinargerð vegna burðarvirkis dags. 27. nóv. 2009, lóðablað og skipulagsuppdráttur. Stækkun: 1. hæð bílageymsla 158,1 ferm., 2. hæð 78,7 ferm., 3. hæð 238 ferm. Samtals stækkun: 474,8 ferm., xxx rúmm. Eftir stækkun samtals. 866,2 ferm., 3718 rúmm.  Gjald kr. 7.700 + 7.700 + xx"
40756 (01.11.250.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040756,Grandagarður 20,girðing,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að setja upp 2 metra háa girðingu klædda með neti um kring HB-Granda á lóð nr. 20 við Grandagarð. Samþykki Faxaflóahafna á teikningu. Gjald kr. 7.700
40798 (01.46.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040798,Grensásvegur  3-7,nr. 7 skilti,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að setja 60/80 cm skilti utan á hús á lóð nr. 7 við Grensásveg. Gjald kr. 7.700
40740 (01.14.030.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040740,Hafnarstræti 20/Læk5,innri breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi  til að stækka núverandi kaffihús sem er í flokki 2 með því að samnýta rými 0101, 0102, 0103 og 0105, fjarlægja hringstiga á milli hæða, innrétta ísbúð austan megin í húsinu og koma fyrir aðstöðu fyrir útiveitinga á lóð nr. 20 við Hafnarstræti. Jákvæð fyrirspurn BN040589 dags. 27. okt. 2009. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 4. desember 2009 fylgir erindinu. Tölvupóstur frá eiganda dags. 8. des. 2009.  Umsögn skrifstofu gatna- og eignaumsýslu dags. dags. 14. des. 2009. Gjald kr. 7.700 +7.700"
40726 (01.77.720.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040726,Hlíðarfótur 75,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningu sem felur í sér tilfærslu á salernum, fatahengi, flóttaleiðum og breyttum gestafjölda í veitingahúsnæðinu í flokki lll á lóð nr. 75 við Hlíðarfót. Gjald kr. 7.700"
40789 (04.34.330.1 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040789,Hraunbær 102A,breytingar innandyra,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta snyristofu á ?. hæð í rými ? í verslunar- og fjölbýlishúsinu nr. 102A á lóð nr. 102 við Hraunbæ. Samþykki eiganda dags. 1. nóv. 2009. Gjald kr. 7.700
40606 (04.34.330.1 06),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040606,Hraunbær 102B,stækka snyrtistofu,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.  Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að stækka og  breyta innra fyrirkomulagi  í snyrtistofu, koma fyrir heitum potti og gufubaði og reka samhliða kaffihús í flokki I í húsnæðinu nr. 102B á lóð nr. 102 við Hraunbæ. Samþykki húsfélagsins dags. 12. nóv 2009, samþykki eiganda dags. 12. nóv. 2009 og umsögn burðarvirkishönnuðar dags. 18 nóv. 2009. Gjald kr. 7.700"
40711 (01.52.030.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040711,Hringbraut 119,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innri skipan mhl 01, rými 0108 á rakarastofunni, og jafnframt verður rekstrarforminu breytt í hárgreiðslu- og snyrtistofu í verslunarhúsinu á lóð nr. 119 við Hringbraut. Gjald kr. 7.700 + 7.700"
40748 (04.06.030.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040748,Hyrjarhöfði 8,færa neyðarútgang,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta neyðarútgöngum í verkstæðishúsi á lóð nr. 8 við Hyrjarhöfða. Gjald kr. 7.700
40717 (01.35.410.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040717,Kambsvegur 22,kvistur,"Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta 101A, dags. 16. nóvember 2009","Sótt er um leyfi til að stækka kvist og byggja nýjan á austurhlið fjölbýlishússins á lóð nr. 22 við Kambsveg. Jafnframt er erindi BN038273 dregið til baka. Erindi fylgir bréf umsækjanda dags. 16. nóvember 2009, samþykki nágranna dags. 28. apríl 2008 og samþykki meðeigenda dags. 7. desember 2009. Stækkun:  4,7 ferm., 9,9 rúmm. Gjald kr. 7.700 + 762"
40784 (02.49.820.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040784,Lambhagavegur 12A,smádreifistöð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að byggja úr steinsteypu smádreifistöð fyrir Orkuveitu Reykjavíkur á lóð nr. 12A við Lambhagaveg. Stærð: 5,00 ferm og 13,2 rúmm. Gjald kr. 7.700 + 1.016"
40786 (02.64.110.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040786,Lambhagavegur 12B,smádreifistöð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að byggja úr steinsteypu dreifistöð fyrir Orkuveitu Reykjavíkur á lóð nr. 12B við Lambhagaveg. Stærð: 15,3 ferm og 56,1 rúmm. Gjald kr. 7.700 + 4.320"
