nr,url,heimilisfang,tegund,nidurstada,spurning
40263 (01.43.020.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040263,Álfheimar  2-6,nr. 4 v/eignaskiptasamnings,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta  innra skipulagi í mhl 01 í verslunarhúsnæðinu 2 - 4 á lóð nr. 2 - 6 við Álfheima Umsögn burðarvirkishönnuðar dags. 3. sept. 2009 fylgir erindinu.  Gjald kr. 7.700 + 7.700
40433 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040433,Bíldshöfði 20,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að stækka og hólfa niður geymslur og koma fyrir vörumóttöku í kjallara á norðurhlið, undir palli 1. hæðar,  koma fyrir vörumóttöku og opið vöruskýli á palli 1. hæðar á norðurhlið í atvinnuhúsnæðinu á lóð nr. 20 við Bíldshöfða. Stækkun:  XXX ferm.  XXX rúmm. Gjald kr. 7.700 + XXX"
40375 (01.71.301.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040375,Blönduhlíð 23,breyting á skráningatöflu og númerum á teikningu,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til minni háttar breytinga á skráningu fjölbýlishússins á lóð nr. 23 við Blönduhlíð. Gjald kr. 7.700
40382 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040382,Borgartún 8-16,reyndarteikningar turn,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir breytingum frá erindi BN035574 dags. 19. júní 2007 sem orðið hafa á byggingartíma verslunar- og skrifstofuhússins H1, Höfðatún 2 á lóð nr. 8-16 við Borgartún. Erindi fylgir skrá yfir breytingar dags. 1. september 2009 og skýrsla brunahönnuðar dags. 6. mars 2007, endurskoðuð 1. september 2009. Gjald kr. 7.700"
40212 (01.34.450.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040212,Dalbraut 12,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til breytinga á innra skipulagi eldri bygginga barnageðdeildar á lóð nr. 12 við Dalbraut. Erindi fylgir brunahönnun frá EFLA dags. 14. júlí 2009 uppfærð 15. september 2009. Gjald kr. 7.700
39458 (01.41.400.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039458,Drekavogur 4-4B,"breyta skrifstofuhúsnæði í fjölbýlishús, ofanábygging",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta skrifstofuhúsnæði í íbúðarhúsnæði með ellefu íbúðum, byggja við og byggja hæð (3. hæð) úr steinsteypu ofan á húsið, klæða og einangra að utan með sléttri og báraðri álklæðningu ásamt því að koma fyrir lyftu og stækka og breyta fyrirkomulagi í  kjallara hússins nr. 4 á lóðinni nr. 4, 4A og 4B við Drekavog. Jafnframt eru erindi BN024696, BN024943 og BN034193 felld úr gildi. Stækkun 371 ferm. og 1284,7 rúmm. Gjald kr. 7.700 + 7.700 + 98.922"
40330 (04.03.010.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040330,Eirhöfði 8 -Breiðh 15,vörugeymsla,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja vörugeymslu (Mhl 02) úr forsteyptum einingum á lóðinni Eirhöfði 8/Breiðhöfði 15. Erindi fylgir viðurkenning Brunamálastofnunar dags. 21. júní 2006 og yfirlýsing um stöðu vottunarferlis frá Nýsköpunarmiðstöð Íslands dags. 14. desember 2007.  Einnig fylgir umboð hönnuðar til undirritunar uppdrátta dags. 14. september 2009. Stærð:  339 ferm., 2.215 rúmm. Gjald kr. 7.700 + 170.555"
40443 (01.61.--9.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040443,Flugvöllur Loftleiðir,breytingar á anddyri,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta aðalinngangi þannig að tekin verði út eldri hringhurð, en í staðinn verði sett sjálvirk rennihurð og til hliðar við rennihurð kemur hefbundin hurð í Hótel Loftleiðir,  landnr. 106641 við Flugvallarbraut. Gjald kr. 7.700"
40258 (01.63.660.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040258,Fossagata 9,viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja til suðurs og norðurs við einbýlishúsið á lóð nr. 9 við Fossagötu. Erindi fylgir jákv. fsp. dags. 30. apríl 2007 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 18. september 2009. Tillagan var grenndarkynnt frá 20. ágúst til og með 17. september 2009. Engar athugasemdir bárust. Stækkun:  24,4 ferm., 82,3 rúmm. Gjald kr. 7.700 + 6.337"
40415 (01.17.210.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040415,Frakkastígur 8,billjardstofa á 2. og 3. hæð ásamt auglýsingaskiltum,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir billjardstofu með veitingaaðstöðu á 2. og 3. hæð í flokki III ásamt tilheyrandi skiltum utanhúss í húsi á lóð nr. 8 við Frakkastíg. Gjald kr. 7.700
