nr,url,heimilisfang,tegund,nidurstada,spurning
38812 (04.68.100.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038812,Asparfell 2-12,nr. 2-6 fjölga bílastæðum,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að fjölga bílastæðum um 44 við fjölbýlishús við Æsufell 2-6 á lóð nr. 2-12 við Asparfell  og nr. 2-6 við Æsufell. Samþykki Húsfélags Æsufells 2, 4, 6 dags 11. júlí 2008 og Asparfells 2 - 12 dags. 2. mars 2009. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 5. september 2008 fylgir erindinu. Gjald kr. 7.300 + 7.700"
39704 (01.84.710.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039704,Áland 3-5/Álfal. 8-10,breytingar á þaki áðurgert,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að framlengja þak þannig að nái yfir áður gleryfirbyggðar svalir á 2. hæð parhúss á lóð nr. 3-5 við Áland/Álfaland 8-10. Erindi fylgir samþykki meðlóðarhafa v/svalaskýlis dags. 23. mars 2009. Einnig fylgir einnig samþykki allra lóðarhafa vegna sérnotaflatar við íbúð 0101 í Mhl. 02. Gjald kr. 7.700.
36942 (04.91.130.1 03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN036942,Árskógar 6-8,svalaskýli,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir svalalokun með perlugleri á allar svalir  fjölbýlishússins á lóð nr. 6-8 við Árskóga. Meðfylgjandi er bréf húsfélags til hönnuðar dags. 20. júní 2007 og 29. maí 2008. Bréf frá hönnuði dags 16. febrúar 2009 og bréf frá hönnuði vegna eldvarna dags 27. mars 2009.  Samþykki  húseigenda dags. maí 2008. Stækkun: 601.8 ferm. og 1621,8 rúmm. Gjald kr. 7.700 + 7.700 + 124.879"
39714 (04.94.430.2 05),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039714,Bakkasel  1-17,9 - breyting kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta óuppfyllta sökkla raðhúss nr. 9 á lóð nr. 1-17 við Bakkasel. Stækkun:  28,4 ferm., 50,7 rúmm. Gjald kr. 7.700 + 3.905"
39569 (01.70.440.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039569,Blönduhlíð 8,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að fjarlægja steyptan vegg í kjallara og koma fyrir járnbita og súlum undir loftplötu í staðinn í einbýlishúsi á lóð nr. 8 við Blönduhlíð. Gjald kr. 7.700 + 7.700
39695 (01.23.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039695,Borgartún 34-36,endýjun á byggingarleyfi bn030651 frá 03/05/2005 áður gert,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að endurnýja byggingarleyfi BN030651 frá 3. maí 2005 um samþykki fyrir núverandi fyrirkomulagi í matshluta 01 og 04 og gerð er grein fyrir breytingum á eldvörnum húsanna og breytingum á innra fyrirkomulagi gistiheimilis á annarri, þriðju og fjórðu hæð.á lóðinni nr. 34-36 við Borgartún. Gjald kr. 7.700"
39696 (01.23.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039696,Borgartún 34-36,endurnýjun byggingarleyfis bn029308 frá 26/10/2004 áður gert,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að endurnýja byggingarleyfi BN029308 frá 26. okt. 2004 um gera fordyrisbyggingu úr áli og gleri undir skyggni við núverandi inngang austanvert í húsið á lóð nr. 34 við Borgartún. Stærð: 9,6 ferm. og 28,8 rúmm. Gjald kr. 7.700 + 2.218"
39533 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039533,Borgartún 8-16 (14),matsölustaður 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta matsölustað á 1. hæð í austurenda verslunar- og skrifstofuhúsnæðis nr. 12-14 á lóð nr. 8-16  við Borgartún. Meðfylgjandi er samþykki eigenda dags. 13.mars 2009. Bréf frá Efla um brunahönnun. Gjald kr. 7.700 + 7.700
39622 (01.85.020.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039622,Dalaland 1-11 2-16,nr. 3 byggja svalaskýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja svalaskýli við íbúð 0301 í fjölbýlishúsi á lóð nr. 3 við Dalaland. Meðfylgjandi er samþykki þriggja meðeigenda dags. feb. 2009 Stærðir 13,5 ferm., 36,5 rúmm. Gjald kr. 7.700 + 2.811"
38883 (02.69.310.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN038883,Friggjarbrunnur 53,fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja 4 - 6 hæða fjölbýlishús úr forsteyptum einingum með sextíu og einni íbúð á bílakjallara fyrir 52 bíla við Skyggnisbraut 2-6 á lóð nr. 53 við Friggjarbrunn. Stærð:  Kjallari (bílageymslur)  2.095,3 ferm., 1. hæð 1.193,9 ferm., 2. hæð 1.235,6 ferm., 3. hæð 1.240,4 ferm.,  4. hæð 1.240,4 ferm., 5. hæð 770,5 ferm., 6. hæð  382 ferm.,  Samtals:  8.158,1 ferm., 25.069,6 rúmm. 52 bílastæði eru í bílgeymslu, 51á lóð og við götu, samtals 103 stæði. Gjöld kr. 7.300 + 7.700 + 1.930.359"
