nr,url,heimilisfang,tegund,nidurstada,spurning
40223 (01.81.320.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040223,Akurgerði 35,kvistir og bílskúr,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja kvisti á báðum hliðum parhússins nr. 35 við Akurgerði. Erindi fylgir fsp. BN040223 dags. 21. apríl 2009. Stækkun húss:  6,1 ferm., 10,7 rúmm. Gjald kr. 7.700 + 824"
40275 (01.81.320.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040275,Akurgerði 37,kvistir og bílskúr,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja bílskúr og til að byggja kvisti á báðar hliðar parhússins nr. 37 við Akurgerði. Erindi fylgir fsp. BN040223 dags. 21. apríl 2009 og samþykki lóðarhafa Akurgerðis nr. 39 áritað á uppdrátt. Stækkun húss:  6,1 ferm., 10,7 rúmm. Bílskúr:  28 ferm. og 71,4 rúmm. Gjald kr. 7.700 + 6.322"
40328 (01.14.050.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040328,Austurstræti 16,breyta innra skipulagi,Frestað. Málinu vísað til skipulagsráðs vegna bókunnar ráðsins frá 14. nóvember 2007.,"Sótt er um leyfi til að skipta í tvo hluta, annarsvegar skemmtistað með XXX gesti og í flokki XXXX og hinsvegar bar með XXX  gesti og í flokki XXXX, með því að koma fyrir millivegg  og bæta við tveimur snyrtingum í núverandi skemmtistað á jarðhæð verslunarhússins á lóð nr. 16 við Austurstræti.  Gjald kr. 7.700"
40306 (01.81.630.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040306,Bakkagerði 6,viðbygging,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja staðsteypta viðbyggingu á vesturhlið, breyta kvistum og skipta um glugga í öllu einbýlishúsinu á lóð nr. 6 við Bakkagerði. Umsögn burðarvirkishönnuðar dags. 24. ágúst  2009 fylgir erindinu.  Stækkun: 13,2 ferm og 36,4 rúmm. Gjald kr. 7.700 + 2.803"
40175 (01.17.000.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040175,Bankastræti 5,breyting inni 2. 3. og 4. hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi til að breyta tvöfaldri opnun hurða á 2., 3. og 4. hæð yfir í einfalda opnun og koma fyrir grænum handboða tengdum hurðarlæsingu á fjórðu hæð í rými til vesturs í verslunar- og skrifstofuhúsinu á lóðinni nr. 5 við Bankastræti. Gjald 7.700"
40096 (01.67.300.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040096,Bauganes 29,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðum breytingum til að byggja sólstofu úr timbri og gleri við einbýlishúsið á lóð nr. 29 við Bauganes. Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 17. júlí fylgir erindinu. Stækkun 12 ferm., 32 rúmm. Gjald kr. 7.700 + 7.700 + 2.464"
40342 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040342,Borgartún 8-16,reyndarteikningar v/lokaúttektar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um minni háttar breytingar v/lokaúttektar á erindi BN039533 dags. 21. apríl 2009 í veitingahúsinu á jarðhæð verslunar- og skrifstofuhússins á lóð nr. 12-14 við Borgartún. Einnig er sótt um leyfi til útiveitinga. Erindi fylgir umsögn brunahönnuðar dags. 12. ágúst 2009 og annað ódagsett. Gjald kr. 7.700
40311 (02.85.220.6 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040311,Fannafold 223,"breyta sólstofu, klæðning",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta sólstofu í lokað rými,  klæða með timburklæðningu á lóðrétta fleti í parhúsi á lóð nr. 223 við Fannafold. Samþykki meðeiganda ódags. fylgir erindinu. Gjald kr. 7.700"
40289 (02.45.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040289,Fossaleynir 1,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að endurinnrétta fyrir nýja starfsemi, sem er fyrir dagvist fatlaðra og fimleikadeild Fjölnis, og áður gerðu þaki yfir virkisrými í suður- og austurhúsi á lóð nr. 1 við Fossaleyni. Bréf frá hönnuði dags 5. ágúst 2009 og 11. ágúst 2009 fylgir erindinu   Stækkun: 194,4 ferm. 455,8 rúmm.  Gjald kr. 7.700 + 35.097"
40310 (01.51.510.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040310,Frostaskjól  17-23,nr. 21 endurnýjun byggingarleyfis bn037787,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að endurnýja byggingarleyfið BN037787 dags. 20. maí 2008 sem fjallar um að byggja við raðhúsið nr. 21 á lóðinni nr. 17-23 við Frostaskjól. Stækkun:  17,3 ferm., 49,9 rúmm. Gjald kr. 7.700 + 3.842"
40327 (01.11.730.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040327,Geirsgata 9,breytt innra skipulag,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi annarrar og þriðju hæðar í skrifstofur í húsi  nr. 9 við Geirsgötu. Gjald kr. 7.700
40318 (01.29.540.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040318,Grensásvegur 16A,skilti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir 4 st. 6 ferm. ljósa auglýsingaskiltum  utan á hús á lóð nr. 16A við Grensásveg. Gjald kr. 7.700
40104 (04.30.240.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040104,Grjótháls  1-3,breyta skipulagi efri hæðar og stækkun á gólfi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að koma fyrir nýju millilofti sem mun hýsa vinnusal og ýmsar innanhússbreytingar á 3. hæð atvinnuhússins á lóð nr. 1-3 við Grjótháls. Bréf frá hönnuði dags. 23. júní 2009 og bréf um brunavarnir húss fylgja erindinu. Milliloft:  346,96 ferm. Gjald kr. 7.700"
39758 (02.22.000.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN039758,Gufunes Áburðarverksm,breyting inni,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að koma fyrir mötuneytiseldhúsi ásamt búri og ræstikompu á 1. hæð í skrifstofubyggingu á lóð með staðgreini 2.220.001 í Gufunesi. Gjald kr. 7.700
40321 (05.11.330.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN040321,Haukdælabraut 120-122,parhús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt parhús á einni hæð með innbyggðum bílgeymslum á lóð nr. 120-122 við Haukdælabraut. Stærð húss nr. 120:  Íbúð 145,2 ferm., bílgeymsla 27,6 ferm. Hús nr. 122:  Sömu stærðir. Samtals 345,6 ferm., 1308,4 rúmm. Gjald kr. 7.700 + 100.747"
